Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,41.119456,[332  32] ; [60 32],[312.9122807  51.0877193] ; [79.0877193 12.9122807],1
p9,1,0.0,27.237321,[341  23] ; [71 23],[327.44104803  36.55895197] ; [84.55895197  9.44104803],1
p2,1,4.6e-05,16.60141,[322  43] ; [67 27],[309.33551198  55.66448802] ; [79.66448802 14.33551198],1
n5,1,6.6e-05,15.912048,[298  67] ; [58 35],[283.71179039  81.28820961] ; [72.28820961 20.71179039],1
p8,1,8.4e-05,15.459478,[215 144] ; [35 59],[198.12362031 160.87637969] ; [51.87637969 42.12362031],1
n4,1,0.001218,10.463109,[307  60] ; [64 29],[295.99347826  71.00652174] ; [75.00652174 17.99347826],0
n6,1,0.001276,10.376467,[328  37] ; [72 21],[318.77729258  46.22270742] ; [81.22270742 11.77729258],0
b1,1,0.002394,9.219843,[127 240] ; [49 46],[139.80952381 227.19047619] ; [36.19047619 58.80952381],0
p12,1,0.007195,7.223694,[ 47 318] ; [ 3 91],[ 39.76034858 325.23965142] ; [10.23965142 83.76034858],0
u2,1,0.010618,6.528157,[48 24] ; [ 7 13],[43.04347826 28.95652174] ; [11.95652174  8.04347826],0
s1,1,0.019865,5.423762,[  9 353] ; [ 7 87],[ 12.70175439 349.29824561] ; [ 3.29824561 90.70175439],0
p5,1,0.028442,4.801075,[ 55 309] ; [ 6 87],[ 48.58643326 315.41356674] ; [12.41356674 80.58643326],0
s8,1,0.030533,4.679047,[221 143] ; [46 49],[211.73856209 152.26143791] ; [55.26143791 39.73856209],0
v4,1,0.033156,4.537731,[355  10] ; [88  7],[351.51086957  13.48913043] ; [91.48913043  3.51086957],0
p3,1,0.038402,4.287142,[211 155] ; [43 51],[202.09565217 163.90434783] ; [51.90434783 42.09565217],0
v1,1,0.057984,3.594119,[217 137] ; [48 47],[208.93095768 145.06904232] ; [56.06904232 38.93095768],0
a6,1,0.070674,3.267304,[271  94] ; [61 33],[264.0087146 100.9912854] ; [67.9912854 26.0087146],0
b3,1,0.078791,3.089667,[104 139] ; [14 34],[ 98.53608247 144.46391753] ; [19.46391753 28.53608247],0
b2,1,0.078791,3.089667,[104 139] ; [14 34],[ 98.53608247 144.46391753] ; [19.46391753 28.53608247],0
d1,1,0.089747,2.878898,[261 106] ; [59 36],[254.1991342 112.8008658] ; [65.8008658 29.1991342],0
p7,1,0.093029,2.821158,[245 110] ; [55 37],[238.25503356 116.74496644] ; [61.74496644 30.25503356],0
p4,1,0.097796,2.741129,[254 111] ; [57 37],[247.30936819 117.69063181] ; [63.69063181 30.30936819],0
r2,1,0.103416,2.652055,[344  17] ; [94  1],[346.75  14.25] ; [91.25  3.75],0
s4,1,0.107452,2.591309,[ 68 293] ; [25 70],[ 73.625 287.375] ; [19.375 75.625],0
a4,1,0.117062,2.456196,[190 175] ; [58 37],[196.7826087 168.2173913] ; [51.2173913 43.7826087],0
s3,1,0.126945,2.329476,[253 107] ; [59 36],[246.85714286 113.14285714] ; [65.14285714 29.85714286],0
u3,1,0.153493,2.037189,[47 25] ; [ 9 10],[44.30769231 27.69230769] ; [11.69230769  7.30769231],0
d4,1,0.243304,1.361348,[323  42] ; [79 15],[319.67320261  45.32679739] ; [82.32679739 11.67320261],0
p6,1,0.260265,1.267347,[155 209] ; [34 60],[150.20960699 213.79039301] ; [38.79039301 55.20960699],0
s7,1,0.321685,0.982083,[234 125] ; [53 36],[229.984375 129.015625] ; [57.015625 31.984375],0
s5,1,0.356036,0.851827,[164 195] ; [46 44],[167.9064588 191.0935412] ; [42.0935412 47.9064588],0
d2,1,0.41024,0.678104,[212 153] ; [59 35],[215.50108932 149.49891068] ; [55.49891068 38.50108932],0
v3,1,0.500116,0.45469,[152 203] ; [35 55],[149.17977528 205.82022472] ; [37.82022472 52.17977528],0
n1,1,0.519412,0.415061,[27 42] ; [16 19],[28.52884615 40.47115385] ; [14.47115385 20.52884615],0
r4,1,0.519734,0.414421,[343  24] ; [87  8],[341.58008658  25.41991342] ; [88.41991342  6.58008658],0
n3,1,0.526821,0.400519,[49 19] ; [28  8],[50.34615385 17.65384615] ; [26.65384615  9.34615385],0
b4,1,0.550194,0.356969,[221 146] ; [54 41],[218.45238095 148.54761905] ; [56.54761905 38.45238095],0
d5,1,0.557323,0.344361,[318  47] ; [84 10],[319.67320261  45.32679739] ; [82.32679739 11.67320261],0
v2,1,0.618469,0.248025,[211 142] ; [57 34],[213.07207207 139.92792793] ; [54.92792793 36.07207207],0
u1,1,0.64679,0.209972,[ 92 275] ; [26 69],[ 93.73593074 273.26406926] ; [24.26406926 70.73593074],0
r3,1,0.658393,0.195482,[354  12] ; [91  4],[353.29718004  12.70281996] ; [91.70281996  3.29718004],0
p1,1,0.674314,0.176597,[ 30 335] ; [ 9 85],[ 31.0130719 333.9869281] ; [ 7.9869281 86.0130719],0
a8,1,0.67849,0.17183,[ 49 285] ; [14 71],[ 50.21957041 283.78042959] ; [12.78042959 72.21957041],0
d3,1,0.737954,0.111933,[271  95] ; [68 26],[269.72608696  96.27391304] ; [69.27391304 24.72608696],0
b5,1,0.744616,0.106111,[229 138] ; [61 34],[230.36796537 136.63203463] ; [59.63203463 35.36796537],0
u4,1,0.757798,0.095094,[ 13 354] ; [ 4 91],[ 13.504329 353.495671] ; [ 3.495671 91.504329],0
a3,1,0.764198,0.089984,[294  72] ; [75 20],[292.95878525  73.04121475] ; [76.04121475 18.95878525],0
a2,1,0.783367,0.075589,[122 245] ; [33 62],[123.12770563 243.87229437] ; [31.87229437 63.12770563],0
r1,1,0.820732,0.051349,[312  54] ; [81 13],[312.69130435  53.30869565] ; [80.30869565 13.69130435],0
s2,1,0.923665,0.009181,[244 121] ; [64 31],[244.39130435 120.60869565] ; [63.60869565 31.39130435],0
a1,1,0.937135,0.006221,[ 24 343] ; [ 6 89],[ 23.83116883 343.16883117] ; [ 6.16883117 88.83116883],0
n2,1,0.954696,0.003227,[54 15] ; [28  8],[53.88571429 15.11428571] ; [28.11428571  7.88571429],0
a7,1,0.975135,0.000971,[271  96] ; [70 25],[270.88095238  96.11904762] ; [70.11904762 24.88095238],0
