Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,27.660737,[348  34] ; [48 22],[334.67256637  47.32743363] ; [61.32743363  8.67256637],1
p8,1,2e-06,22.326851,[280 101] ; [31 38],[263.31333333 117.68666667] ; [47.68666667 21.31333333],1
p9,1,1.5e-05,18.685257,[351  32] ; [51 18],[340.63274336  42.36725664] ; [61.36725664  7.63274336],1
p4,1,0.001208,10.478563,[285  99] ; [38 31],[273.8013245 110.1986755] ; [49.1986755 19.8013245],0
p2,1,0.002461,9.169614,[356  28] ; [57 13],[349.3215859  34.6784141] ; [63.6784141  6.3215859],0
p1,1,0.036019,4.396202,[ 42 343] ; [ 2 68],[ 37.23076923 347.76923077] ; [ 6.76923077 63.23076923],0
p12,1,0.049499,3.858365,[ 39 344] ; [ 2 68],[ 34.66445916 348.33554084] ; [ 6.33554084 63.66445916],0
v1,1,0.070651,3.267826,[232 145] ; [35 35],[225.18791946 151.81208054] ; [41.81208054 28.18791946],0
b5,1,0.074803,3.174355,[215 171] ; [47 23],[221.78070175 164.21929825] ; [40.21929825 29.78070175],0
v4,1,0.076867,3.12994,[370  11] ; [65  5],[367.48337029  13.51662971] ; [67.51662971  2.48337029],0
s8,1,0.085158,2.963599,[201 181] ; [29 41],[194.38053097 187.61946903] ; [35.61946903 34.38053097],0
n6,1,0.095556,2.778186,[347  35] ; [59 11],[343.12389381  38.87610619] ; [62.87610619  7.12389381],0
b1,1,0.096441,2.763436,[152 234] ; [35 35],[158.29385965 227.70614035] ; [28.70614035 41.29385965],0
d4,1,0.107434,2.591573,[325  59] ; [53 16],[320.42384106  63.57615894] ; [57.57615894 11.42384106],0
b2,1,0.108901,2.570098,[108 157] ; [10 27],[103.54304636 161.45695364] ; [14.45695364 22.54304636],0
b3,1,0.108901,2.570098,[108 157] ; [10 27],[103.54304636 161.45695364] ; [14.45695364 22.54304636],0
p3,1,0.110114,2.552577,[247 137] ; [38 32],[241.05726872 142.94273128] ; [43.94273128 26.05726872],0
a3,1,0.144525,2.129109,[294  91] ; [47 22],[289.17400881  95.82599119] ; [51.82599119 17.17400881],0
r3,1,0.159656,1.977482,[373  10] ; [65  4],[371.13716814  11.86283186] ; [66.86283186  2.13716814],0
d1,1,0.160542,1.969113,[249 137] ; [39 31],[243.78947368 142.21052632] ; [44.21052632 25.78947368],0
d5,1,0.162213,1.953474,[331  53] ; [55 14],[327.20529801  56.79470199] ; [58.79470199 10.20529801],0
r1,1,0.170548,1.87812,[325  58] ; [54 15],[321.14380531  61.85619469] ; [57.85619469 11.14380531],0
u2,1,0.184021,1.764848,[51 39] ; [ 9 13],[48.21428571 41.78571429] ; [11.78571429 10.21428571],0
p5,1,0.195564,1.675198,[ 68 316] ; [ 8 62],[ 64.28193833 319.71806167] ; [11.71806167 58.28193833],0
s1,1,0.225345,1.470004,[ 11 370] ; [ 4 66],[ 12.67184035 368.32815965] ; [ 2.32815965 67.67184035],0
v2,1,0.240019,1.380483,[234 140] ; [38 31],[229.63431151 144.36568849] ; [42.36568849 26.63431151],0
a5,1,0.273176,1.20073,[299  87] ; [50 20],[295.4254386  90.5745614] ; [53.5745614 16.4254386],0
r2,1,0.276637,1.18354,[362  16] ; [64  5],[360.24161074  17.75838926] ; [65.75838926  3.24161074],0
s7,1,0.288697,1.125686,[214 156] ; [33 32],[210.09195402 159.90804598] ; [36.90804598 28.09195402],0
v3,1,0.297486,1.085431,[175 201] ; [27 41],[171.06306306 204.93693694] ; [30.93693694 37.06306306],0
a8,1,0.330974,0.945081,[ 62 288] ; [14 47],[ 64.72019465 285.27980535] ; [11.27980535 49.72019465],0
r4,1,0.332147,0.940508,[360  26] ; [63  7],[358.06578947  27.93421053] ; [64.93421053  5.06578947],0
n5,1,0.385728,0.752365,[338  46] ; [59 11],[335.78854626  48.21145374] ; [61.21145374  8.78854626],0
n2,1,0.465984,0.531484,[45 14] ; [16  3],[46.14102564 12.85897436] ; [14.85897436  4.14102564],0
s2,1,0.492379,0.471323,[208 174] ; [35 35],[205.36725664 176.63274336] ; [37.63274336 32.36725664],0
a1,1,0.528638,0.397008,[ 24 362] ; [ 3 67],[ 22.85526316 363.14473684] ; [ 4.14473684 65.85526316],0
n1,1,0.585762,0.297012,[22 37] ; [ 8 10],[22.98701299 36.01298701] ; [ 7.01298701 10.98701299],0
a4,1,0.631557,0.229955,[182 202] ; [31 39],[180.15859031 203.84140969] ; [32.84140969 37.15859031],0
s4,1,0.653934,0.200976,[ 57 322] ; [12 58],[ 58.24276169 320.75723831] ; [10.75723831 59.24276169],0
a6,1,0.667086,0.18503,[266 118] ; [46 23],[264.47682119 119.52317881] ; [47.52317881 21.47682119],0
n3,1,0.699463,0.149031,[44 15] ; [15  4],[44.62820513 14.37179487] ; [14.37179487  4.62820513],0
u4,1,0.719669,0.128811,[  8 377] ; [ 1 69],[  7.61538462 377.38461538] ; [ 1.38461538 68.61538462],0
u1,1,0.752715,0.099264,[ 78 308] ; [13 57],[ 77.03070175 308.96929825] ; [13.96929825 56.03070175],0
u3,1,0.779008,0.078743,[49 43] ; [13 10],[49.6 42.4] ; [12.4 10.6],0
a2,1,0.796374,0.066586,[105 281] ; [18 52],[104.11842105 281.88157895] ; [18.88157895 51.11842105],0
d2,1,0.815547,0.054418,[195 190] ; [36 33],[195.89207048 189.10792952] ; [35.10792952 33.89207048],0
d3,1,0.821301,0.051018,[273 112] ; [48 21],[272.21365639 112.78634361] ; [48.78634361 20.21365639],0
b4,1,0.858123,0.031956,[214 172] ; [38 32],[213.31578947 172.68421053] ; [38.68421053 31.31578947],0
s6,1,0.871528,0.026153,[265 110] ; [48 19],[265.55429864 109.44570136] ; [47.44570136 19.55429864],0
s5,1,0.899137,0.016066,[149 227] ; [26 41],[148.53273138 227.46726862] ; [26.46726862 40.53273138],0
s3,1,0.90835,0.013253,[228 151] ; [41 28],[227.56919643 151.43080357] ; [41.43080357 27.56919643],0
p6,1,0.928797,0.007985,[196 186] ; [35 34],[195.65853659 186.34146341] ; [35.34146341 33.65853659],0
a7,1,0.964623,0.001967,[276 109] ; [50 20],[275.84615385 109.15384615] ; [50.15384615 19.84615385],0
