Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.017666,5.629009,[25 36] ; [15 54],[18.76923077 42.23076923] ; [21.23076923 47.76923077],0
s7,1,0.025793,4.969817,[34 27] ; [25 44],[27.68461538 33.31538462] ; [31.31538462 37.68461538],0
a4,1,0.032236,4.585925,[27 36] ; [18 53],[21.15671642 41.84328358] ; [23.84328358 47.15671642],0
a2,1,0.033257,4.532482,[16 47] ; [ 8 63],[11.28358209 51.71641791] ; [12.71641791 58.28358209],0
p9,1,0.042949,4.097397,[54  8] ; [51 19],[49.31818182 12.68181818] ; [55.68181818 14.31818182],0
n3,1,0.047628,3.923077,[14 12] ; [20  5],[17.33333333  8.66666667] ; [16.66666667  8.33333333],0
a3,1,0.052998,3.743988,[44 19] ; [38 33],[38.55223881 24.44776119] ; [43.44776119 27.55223881],0
a5,1,0.064502,3.417671,[46 17] ; [41 30],[40.90298507 22.09701493] ; [46.09701493 24.90298507],0
v2,1,0.064624,3.41455,[37 22] ; [31 36],[31.84126984 27.15873016] ; [36.15873016 30.84126984],0
b3,1,0.073876,3.194726,[13 16] ; [ 8 26],[ 9.66666667 19.33333333] ; [11.33333333 22.66666667],0
b2,1,0.073876,3.194726,[13 16] ; [ 8 26],[ 9.66666667 19.33333333] ; [11.33333333 22.66666667],0
u3,1,0.084731,2.971727,[15  4] ; [17 14],[12.16  6.84] ; [19.84 11.16],0
p10,1,0.12504,2.35303,[50 12] ; [49 22],[46.15037594 15.84962406] ; [52.84962406 18.15037594],0
r3,1,0.127177,2.326631,[58  4] ; [70  1],[59.66917293  2.33082707] ; [68.33082707  2.66917293],0
p5,1,0.132338,2.264866,[ 1 61] ; [ 5 66],[ 2.79699248 59.20300752] ; [ 3.20300752 67.79699248],0
u2,1,0.177715,1.816626,[12  6] ; [15 17],[9.72 8.28] ; [17.28 14.72],0
s4,1,0.18613,1.747986,[18 45] ; [28 43],[21.62686567 41.37313433] ; [24.37313433 46.62686567],0
n5,1,0.189638,1.720424,[26 36] ; [22 49],[22.37593985 39.62406015] ; [25.62406015 45.37593985],0
d4,1,0.221149,1.496898,[54  9] ; [55 16],[51.24626866 11.75373134] ; [57.75373134 13.24626866],0
p1,1,0.237415,1.395879,[ 7 55] ; [ 4 67],[ 5.12781955 56.87218045] ; [ 5.87218045 65.12781955],0
v4,1,0.273377,1.199723,[59  3] ; [64  7],[57.33834586  4.66165414] ; [65.66165414  5.33834586],0
a6,1,0.288544,1.126403,[47 16] ; [47 24],[44.19402985 18.80597015] ; [49.80597015 21.19402985],0
n2,1,0.295548,1.094173,[21  5] ; [17  8],[19.37254902  6.62745098] ; [18.62745098  6.37254902],0
r1,1,0.32755,0.958559,[48 15] ; [48 22],[45.47368421 17.52631579] ; [50.52631579 19.47368421],0
r2,1,0.377667,0.778281,[56  6] ; [67  4],[57.33834586  4.66165414] ; [65.66165414  5.33834586],0
u1,1,0.422363,0.64373,[ 8 55] ; [ 6 65],[ 6.58208955 56.41791045] ; [ 7.41791045 63.58208955],0
s8,1,0.430471,0.621553,[30 33] ; [29 42],[27.73880597 35.26119403] ; [31.26119403 39.73880597],0
p3,1,0.440878,0.593997,[29 34] ; [28 43],[26.79850746 36.20149254] ; [30.20149254 40.79850746],0
b1,1,0.446902,0.578497,[20 43] ; [27 44],[22.09701493 40.90298507] ; [24.90298507 46.09701493],0
p8,1,0.472102,0.517051,[28 34] ; [36 34],[30.06060606 31.93939394] ; [33.93939394 36.06060606],0
d5,1,0.54279,0.370393,[49 14] ; [52 19],[47.48507463 15.51492537] ; [53.51492537 17.48507463],0
a7,1,0.54279,0.370393,[49 14] ; [52 19],[47.48507463 15.51492537] ; [53.51492537 17.48507463],0
r4,1,0.596461,0.280367,[53 10] ; [62  9],[54.06716418  8.93283582] ; [60.93283582 10.06716418],0
