Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000121,14.773296,[26 14] ; [39 87],[15.6626506 24.3373494] ; [49.3373494 76.6626506],1
s7,1,0.000191,13.915517,[18 21] ; [ 21 103],[ 9.33128834 29.66871166] ; [29.66871166 94.33128834],1
n4,1,0.001052,10.733879,[40  2] ; [94 39],[32.16  9.84] ; [101.84  31.16],0
p8,1,0.001399,10.206593,[30 12] ; [56 74],[21. 21.] ; [65. 65.],0
n5,1,0.002227,9.351982,[36  5] ; [83 50],[28.04022989 12.95977011] ; [90.95977011 42.04022989],0
s2,1,0.002352,9.251981,[14 26] ; [ 18 114],[ 7.44186047 32.55813953] ; [ 24.55813953 107.44186047],0
p9,1,0.002367,9.24071,[38  3] ; [89 40],[30.62941176 10.37058824] ; [96.37058824 32.62941176],0
p3,1,0.003545,8.503069,[25 17] ; [44 85],[16.94736842 25.05263158] ; [52.05263158 76.94736842],0
s3,1,0.005119,7.836783,[17 23] ; [ 27 105],[10.23255814 29.76744186] ; [33.76744186 98.23255814],0
v1,1,0.005368,7.75115,[27 15] ; [52 79],[19.17919075 22.82080925] ; [59.82080925 71.17919075],0
p6,1,0.010521,6.544535,[17 24] ; [ 27 100],[10.73809524 30.26190476] ; [33.26190476 93.73809524],0
p2,1,0.015596,5.84782,[37  5] ; [90 40],[31.01162791 10.98837209] ; [95.98837209 34.01162791],0
p11,1,0.023305,5.145633,[37  5] ; [94 39],[31.44 10.56] ; [99.56 33.44],0
p4,1,0.023746,5.113113,[26 16] ; [54 75],[19.64912281 22.35087719] ; [60.35087719 68.64912281],0
v2,1,0.045715,3.992068,[30 12] ; [69 59],[24.45882353 17.54117647] ; [74.54117647 53.45882353],0
r4,1,0.051537,3.790727,[38  4] ; [102  31],[33.6  8.4] ; [106.4  26.6],0
a6,1,0.05434,3.702223,[27 15] ; [105  28],[31.68 10.32] ; [100.32  32.68],0
p12,1,0.058688,3.574071,[ 3 39] ; [  2 129],[ 1.21387283 40.78612717] ; [  3.78612717 127.21387283],0
n6,1,0.06016,3.53298,[38  4] ; [102  30],[33.79310345  8.20689655] ; [106.20689655  25.79310345],0
v4,1,0.064062,3.42898,[41  1] ; [116  16],[37.89655172  4.10344828] ; [119.10344828  12.89655172],0
p10,1,0.091412,2.849325,[34  7] ; [91 40],[29.79651163 11.20348837] ; [95.20348837 35.79651163],0
