Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,333.053915,[347  74] ; [ 45 267],[225.14597544 195.85402456] ; [166.85402456 145.14597544],1
s6,1,0.0,125.355542,[358  56] ; [148 161],[289.74273859 124.25726141] ; [216.25726141  92.74273859],1
s7,1,0.0,99.559994,[278 131] ; [ 89 208],[212.61048159 196.38951841] ; [154.38951841 142.61048159],1
s8,1,0.0,82.30503,[261 158] ; [ 89 224],[200.34153005 218.65846995] ; [149.65846995 163.34153005],1
s5,1,0.0,29.713498,[177 222] ; [ 75 231],[142.6212766 256.3787234] ; [109.3787234 196.6212766],1
s4,1,0.00014,14.498041,[ 93 326] ; [ 35 274],[ 73.67032967 345.32967033] ; [ 54.32967033 254.67032967],1
r2,1,0.000537,11.983702,[409   8] ; [289  22],[399.81593407  17.18406593] ; [298.18406593  12.81593407],1
p12,1,0.00274,8.973285,[ 50 370] ; [ 17 295],[ 38.44262295 381.55737705] ; [ 28.55737705 283.44262295],0
u4,1,0.006053,7.534458,[ 16 405] ; [  2 312],[ 10.31020408 410.68979592] ; [  7.68979592 306.31020408],0
d2,1,0.008265,6.975087,[218 201] ; [132 181],[200.34153005 218.65846995] ; [149.65846995 163.34153005],0
s1,1,0.011048,6.457642,[ 17 400] ; [  3 308],[ 11.45604396 405.54395604] ; [  8.54395604 302.45604396],0
r1,1,0.013447,6.109361,[350  68] ; [240  74],[336.91256831  81.08743169] ; [253.08743169  60.91256831],0
d1,1,0.020099,5.403252,[269 152] ; [174 140],[253.74557823 167.25442177] ; [189.25442177 124.74557823],0
n2,1,0.025906,4.962271,[74 16] ; [49 24],[67.91411043 22.08588957] ; [55.08588957 17.91411043],0
n4,1,0.027706,4.846267,[337  82] ; [231  83],[324.68212824  94.31787176] ; [243.31787176  70.68212824],0
d4,1,0.042386,4.119718,[359  59] ; [252  62],[348.90437158  69.09562842] ; [262.09562842  51.90437158],0
a2,1,0.046289,3.971055,[114 307] ; [ 65 249],[102.5292517 318.4707483] ; [ 76.4707483 237.5292517],0
u1,1,0.052201,3.769329,[ 85 336] ; [ 46 268],[ 75.03537415 345.96462585] ; [ 55.96462585 258.03537415],0
a3,1,0.054251,3.704957,[316 103] ; [216  97],[304.51912568 114.48087432] ; [227.48087432  85.51912568],0
n5,1,0.055398,3.670067,[335  84] ; [230  81],[324.29452055  94.70547945] ; [240.70547945  70.29452055],0
n1,1,0.086178,2.944364,[38 52] ; [21 51],[32.77777778 57.22222222] ; [26.22222222 45.77777778],0
p7,1,0.114618,2.489366,[277 129] ; [194 116],[267.07541899 138.92458101] ; [203.92458101 106.07541899],0
r4,1,0.158792,1.985688,[395  26] ; [286  28],[390.06938776  30.93061224] ; [290.93061224  23.06938776],0
r3,1,0.171564,1.869224,[408  12] ; [299  15],[404.55040872  15.44959128] ; [302.44959128  11.55040872],0
p3,1,0.225444,1.469377,[229 191] ; [156 156],[220.90163934 199.09836066] ; [164.09836066 147.90163934],0
a1,1,0.242962,1.363324,[ 24 397] ; [ 12 302],[ 20.62040816 400.37959184] ; [ 15.37959184 298.62040816],0
v3,1,0.255412,1.293454,[169 234] ; [115 190],[161.65536723 241.34463277] ; [122.34463277 182.65536723],0
