Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,49.978815,[ 56 128] ; [182 103],[93.37313433 90.62686567] ; [144.62686567 140.37313433],1
p3,1,0.0,38.075986,[ 53 132] ; [166 122],[85.65539112 99.34460888] ; [133.34460888 154.65539112],1
p4,1,0.0,37.740714,[ 74 111] ; [197  90],[106.21822034  78.78177966] ; [164.78177966 122.21822034],1
p6,1,0.0,35.673969,[ 29 156] ; [119 165],[ 58.37953092 126.62046908] ; [ 89.62046908 194.37953092],1
p2,1,1e-06,24.109031,[140  45] ; [263  23],[158.29087049  26.70912951] ; [244.70912951  41.29087049],1
p10,1,0.005289,7.777923,[154  31] ; [264  24],[163.48837209  21.51162791] ; [254.51162791  33.48837209],0
d5,1,0.006453,7.419381,[134  51] ; [238  49],[145.80508475  39.19491525] ; [226.19491525  60.80508475],0
r4,1,0.010492,6.549369,[153  32] ; [262  27],[161.97257384  23.02742616] ; [253.02742616  35.97257384],0
a3,1,0.020816,5.342148,[117  67] ; [212  76],[128.25423729  55.74576271] ; [200.74576271  87.25423729],0
s7,1,0.022035,5.243022,[ 63 117] ; [126 149],[ 74.76923077 105.23076923] ; [114.23076923 160.76923077],0
n1,1,0.028507,4.797143,[26 32] ; [12 37],[20.59813084 37.40186916] ; [17.40186916 31.59813084],0
p11,1,0.029781,4.721879,[146  39] ; [250  39],[154.55696203  30.44303797] ; [241.44303797  47.55696203],0
v2,1,0.043191,4.087906,[87 88] ; [164 112],[97.39467849 77.60532151] ; [153.60532151 122.39467849],0
r1,1,0.051749,3.783881,[132  53] ; [228  60],[140.80338266  44.19661734] ; [219.19661734  68.80338266],0
s8,1,0.057644,3.603899,[ 61 124] ; [120 168],[ 70.79281184 114.20718816] ; [110.20718816 177.79281184],0
v1,1,0.059419,3.553521,[81 96] ; [154 127],[90.81877729 86.18122271] ; [144.18122271 136.81877729],0
a2,1,0.061172,3.505312,[ 32 153] ; [ 71 218],[ 40.20042194 144.79957806] ; [ 62.79957806 226.20042194],0
n3,1,0.068418,3.320562,[40 18] ; [42  8],[44.03703704 13.96296296] ; [37.96296296 12.03703704],0
v4,1,0.071373,3.251149,[170  15] ; [276  12],[174.4397463  10.5602537] ; [271.5602537  16.4397463],0
v3,1,0.093871,2.806708,[ 58 119] ; [112 164],[ 66.42384106 110.57615894] ; [103.57615894 172.42384106],0
d3,1,0.103052,2.657664,[116  69] ; [200  86],[124.11889597  60.88110403] ; [191.88110403  94.11889597],0
a8,1,0.107507,2.590487,[ 19 153] ; [ 43 216],[ 24.7424594 147.2575406] ; [ 37.2575406 221.7424594],0
d4,1,0.11196,2.526331,[139  46] ; [234  54],[145.88794926  39.11205074] ; [227.11205074  60.88794926],0
n4,1,0.118039,2.443145,[133  52] ; [226  63],[140.11603376  44.88396624] ; [218.88396624  70.11603376],0
u2,1,0.130255,2.289461,[33 34] ; [47 29],[37.48251748 29.51748252] ; [42.51748252 33.48251748],0
a7,1,0.144702,2.127227,[130  55] ; [219  68],[136.79025424  48.20974576] ; [212.20974576  74.79025424],0
d1,1,0.157166,2.001286,[94 91] ; [166 123],[101.47679325  83.52320675] ; [158.52320675 130.47679325],0
b1,1,0.171256,1.871918,[ 59 126] ; [110 179],[ 65.95991561 119.04008439] ; [103.04008439 185.95991561],0
b4,1,0.208046,1.584969,[112  73] ; [158 131],[105.37974684  79.62025316] ; [164.62025316 124.37974684],0
p5,1,0.241947,1.369214,[  9 174] ; [ 22 265],[ 12.07021277 170.92978723] ; [ 18.92978723 268.07021277],0
r3,1,0.274134,1.195942,[173  11] ; [278  11],[175.44186047   8.55813953] ; [275.55813953  13.44186047],0
u4,1,0.285804,1.139284,[  6 179] ; [  5 284],[  4.29324895 180.70675105] ; [  6.70675105 282.29324895],0
s6,1,0.314663,1.011,[101  83] ; [171 116],[106.25902335  77.74097665] ; [165.74097665 121.25902335],0
s3,1,0.31821,0.996291,[ 83 101] ; [142 143],[88.27292111 95.72707889] ; [136.72707889 148.27292111],0
a1,1,0.318417,0.995437,[  5 180] ; [ 13 276],[  7.02531646 177.97468354] ; [ 10.97468354 278.02531646],0
a6,1,0.403753,0.697121,[125  60] ; [205  83],[129.06976744  55.93023256] ; [200.93023256  87.06976744],0
s4,1,0.426354,0.632734,[ 18 166] ; [ 35 253],[ 20.66101695 163.33898305] ; [ 32.33898305 255.66101695],0
p1,1,0.475246,0.509753,[ 14 171] ; [ 17 271],[ 12.12473573 172.87526427] ; [ 18.87526427 269.12473573],0
n6,1,0.479105,0.500901,[150  34] ; [242  46],[152.81355932  31.18644068] ; [239.18644068  48.81355932],0
s2,1,0.517103,0.419667,[ 69 115] ; [117 172],[ 72.3551797 111.6448203] ; [113.6448203 175.3551797],0
a4,1,0.529382,0.395578,[ 77 107] ; [129 159],[ 80.30508475 103.69491525] ; [125.69491525 162.30508475],0
s1,1,0.59529,0.282158,[  6 178] ; [  7 280],[  5.07855626 178.92144374] ; [  7.92144374 279.07855626],0
r2,1,0.667712,0.18429,[170  15] ; [264  20],[171.19402985  13.80597015] ; [262.80597015  21.19402985],0
u3,1,0.678483,0.171839,[35 33] ; [36 39],[33.76223776 34.23776224] ; [37.23776224 37.76223776],0
d2,1,0.685527,0.16397,[ 80 105] ; [130 158],[ 82.13530655 102.86469345] ; [127.86469345 160.13530655],0
n2,1,0.701735,0.146674,[41 17] ; [37 13],[41.88888889 16.11111111] ; [36.11111111 13.88888889],0
p12,1,0.714618,0.133708,[ 10 174] ; [ 18 270],[ 10.91525424 173.08474576] ; [ 17.08474576 270.91525424],0
a5,1,0.717557,0.130845,[129  56] ; [206  83],[130.74894515  54.25105485] ; [204.25105485  84.74894515],0
n5,1,0.730971,0.118222,[138  46] ; [220  68],[139.55932203  44.44067797] ; [218.44067797  69.55932203],0
u1,1,0.8512,0.035189,[ 27 158] ; [ 44 245],[ 27.71097046 157.28902954] ; [ 43.28902954 245.71097046],0
b5,1,0.884559,0.021081,[119  66] ; [184 105],[118.25949367  66.74050633] ; [184.74050633 104.25949367],0
b2,1,0.959631,0.002562,[34 61] ; [ 66 120],[33.80782918 61.19217082] ; [ 66.19217082 119.80782918],0
b3,1,0.959631,0.002562,[34 61] ; [ 66 120],[33.80782918 61.19217082] ; [ 66.19217082 119.80782918],0
