Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,46.512075,[52 37] ; [ 29 141],[27.83397683 61.16602317] ; [ 53.16602317 116.83397683],1
p8,1,0.0,28.287529,[50 38] ; [ 40 130],[30.69767442 57.30232558] ; [ 59.30232558 110.69767442],1
p7,1,1e-06,25.184769,[57 33] ; [ 52 116],[38.02325581 51.97674419] ; [70.97674419 97.02325581],1
p2,1,2e-05,18.233567,[74 16] ; [94 75],[58.37837838 31.62162162] ; [109.62162162  59.37837838],1
p10,1,0.000531,12.00485,[70 19] ; [95 72],[57.36328125 31.63671875] ; [107.63671875  59.36328125],1
v1,1,0.000662,11.59377,[45 42] ; [ 50 117],[32.53937008 54.46062992] ; [ 62.46062992 104.53937008],1
p11,1,0.000703,11.482397,[74 16] ; [105  65],[61.96153846 28.03846154] ; [117.03846154  52.96153846],1
s8,1,0.002237,9.344037,[21 69] ; [ 16 154],[12.80769231 77.19230769] ; [ 24.19230769 145.80769231],0
v4,1,0.009558,6.715473,[82  8] ; [130  36],[74.53125 15.46875] ; [137.46875  28.53125],0
n6,1,0.010179,6.603335,[71 18] ; [108  60],[61.98832685 27.01167315] ; [117.01167315  50.98832685],0
p5,1,0.014353,5.994188,[ 8 79] ; [  4 165],[ 4.078125 82.921875] ; [  7.921875 161.078125],0
r4,1,0.016448,5.754325,[73 17] ; [114  56],[64.73076923 25.26923077] ; [122.26923077  47.73076923],0
p9,1,0.021799,5.261781,[67 22] ; [100  64],[58.74703557 30.25296443] ; [108.25296443  55.74703557],0
v2,1,0.042851,4.10128,[46 41] ; [64 98],[38.43373494 48.56626506] ; [71.56626506 90.43373494],0
r3,1,0.043518,4.075178,[81  9] ; [134  33],[75.29182879 14.70817121] ; [139.70817121  27.29182879],0
s3,1,0.047484,3.928154,[29 58] ; [ 37 132],[22.4296875 64.5703125] ; [ 43.5703125 125.4296875],0
a5,1,0.050799,3.814895,[64 26] ; [100  70],[56.76923077 33.23076923] ; [107.23076923  62.76923077],0
