Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,83.178336,[11 35] ; [276  51],[35.39410188 10.60589812] ; [251.60589812  75.39410188],1
r2,1,0.0,72.455169,[20 23] ; [301  24],[37.50815217  5.49184783] ; [283.49184783  41.50815217],1
r3,1,0.0,45.163537,[26 19] ; [301  25],[39.66307278  5.33692722] ; [287.33692722  38.66307278],1
p2,1,0.0,35.893539,[15 30] ; [250  77],[32.05645161 12.94354839] ; [232.94354839  94.05645161],1
r1,1,0.0,26.406763,[18 28] ; [247  79],[32.7688172 13.2311828] ; [232.2311828  93.7688172],1
p10,1,1e-06,23.544277,[15 29] ; [229  94],[29.25340599 14.74659401] ; [214.74659401 108.25340599],1
d3,1,1.5e-05,18.789842,[17 29] ; [225  99],[30.08648649 15.91351351] ; [211.91351351 112.08648649],1
n6,1,1.6e-05,18.589363,[21 24] ; [251  75],[32.99191375 12.00808625] ; [239.00808625  86.99191375],1
p9,1,2e-05,18.197005,[19 24] ; [242  79],[30.83241758 12.16758242] ; [230.16758242  90.83241758],1
p11,1,2.8e-05,17.530874,[20 26] ; [241  86],[32.18766756 13.81233244] ; [228.81233244  98.18766756],1
a6,1,0.000369,12.68525,[19 27] ; [222 104],[29.80107527 16.19892473] ; [211.19892473 114.80107527],1
s6,1,0.000449,12.318287,[11 35] ; [167 157],[22.12972973 23.87027027] ; [155.87027027 168.12972973],1
u3,1,0.000726,11.421961,[ 3 18] ; [62 52],[10.11111111 10.88888889] ; [54.88888889 59.11111111],1
p7,1,0.001105,10.642221,[10 36] ; [149 166],[20.26038781 25.73961219] ; [138.73961219 176.26038781],0
a1,1,0.001751,9.793883,[ 6 40] ; [ 10 317],[ 1.97319035 44.02680965] ; [ 14.02680965 312.97319035],0
u2,1,0.002837,8.909563,[ 5 16] ; [68 47],[11.27205882  9.72794118] ; [61.72794118 53.27205882],0
p8,1,0.004442,8.093638,[ 7 38] ; [119 202],[15.49180328 29.50819672] ; [110.50819672 210.49180328],0
s2,1,0.005206,7.80633,[ 7 38] ; [119 206],[15.32432432 29.67567568] ; [110.67567568 214.32432432],0
d5,1,0.005254,7.79002,[25 21] ; [241  84],[32.98113208 13.01886792] ; [233.01886792  91.98113208],0
p1,1,0.006825,7.318526,[ 5 41] ; [  9 317],[ 1.7311828 44.2688172] ; [ 12.2688172 313.7311828],0
a7,1,0.010619,6.527964,[24 22] ; [231  95],[31.53225806 14.46774194] ; [223.46774194 102.53225806],0
d4,1,0.013428,6.111773,[28 18] ; [253  73],[34.74731183 11.25268817] ; [246.25268817  79.74731183],0
s3,1,0.015089,5.906016,[11 33] ; [143 180],[18.46321526 25.53678474] ; [135.53678474 187.46321526],0
d1,1,0.021059,5.321902,[15 31] ; [166 161],[22.32171582 23.67828418] ; [158.67828418 168.32171582],0
s1,1,0.021155,5.31398,[ 5 41] ; [ 11 309],[ 2.01092896 43.98907104] ; [ 13.98907104 306.01092896],0
v2,1,0.028304,4.809449,[14 31] ; [151 160],[20.85674157 24.14325843] ; [144.14325843 166.85674157],0
b1,1,0.030074,4.705043,[23 23] ; [110 217],[16.40214477 29.59785523] ; [116.59785523 210.40214477],0
b5,1,0.037417,4.331344,[23 23] ; [215 112],[29.35120643 16.64879357] ; [208.64879357 118.35120643],0
p4,1,0.03754,4.32573,[ 9 37] ; [113 210],[15.20867209 30.79132791] ; [106.79132791 216.20867209],0
n2,1,0.046169,3.975407,[11 11] ; [74 29],[14.96  7.04] ; [70.04 32.96],0
a5,1,0.048114,3.905995,[22 24] ; [206 121],[28.11796247 17.88203753] ; [199.88203753 127.11796247],0
v1,1,0.06632,3.371825,[12 33] ; [131 189],[17.63013699 27.36986301] ; [125.36986301 194.63013699],0
s8,1,0.074843,3.173476,[ 7 39] ; [ 90 237],[11.96246649 34.03753351] ; [ 85.03753351 241.96246649],0
s7,1,0.090149,2.87171,[ 8 34] ; [100 214],[12.74157303 29.25842697] ; [ 95.25842697 218.74157303],0
p6,1,0.120955,2.404915,[ 5 39] ; [ 69 254],[ 8.8719346 35.1280654] ; [ 65.1280654 257.8719346],0
n3,1,0.177638,1.817278,[11 11] ; [66 35],[13.77235772  8.22764228] ; [63.22764228 37.77235772],0
p12,1,0.191368,1.707052,[ 2 44] ; [  5 319],[ 0.87027027 45.12972973] ; [  6.12972973 317.87027027],0
v3,1,0.204623,1.609065,[10 36] ; [ 97 217],[13.67222222 32.32777778] ; [ 93.32777778 220.67222222],0
a3,1,0.230794,1.435961,[25 20] ; [211 115],[28.62533693 16.37466307] ; [207.37466307 118.62533693],0
u1,1,0.351687,0.867361,[ 3 43] ; [ 36 291],[ 4.80965147 41.19034853] ; [ 34.19034853 292.80965147],0
a2,1,0.457061,0.553081,[ 6 40] ; [ 57 270],[ 7.769437 38.230563] ; [ 55.230563 271.769437],0
b4,1,0.474823,0.510731,[29 17] ; [188 139],[26.7613941 19.2386059] ; [190.2386059 136.7613941],0
n1,1,0.498324,0.458504,[ 9 13] ; [34 68],[ 7.62903226 14.37096774] ; [35.37096774 66.62903226],0
b3,1,0.509771,0.434537,[10 18] ; [ 52 124],[ 8.50980392 19.49019608] ; [ 53.49019608 122.50980392],0
b2,1,0.509771,0.434537,[10 18] ; [ 52 124],[ 8.50980392 19.49019608] ; [ 53.49019608 122.50980392],0
p5,1,0.535179,0.384548,[ 2 43] ; [  9 316],[ 1.33783784 43.66216216] ; [  9.66216216 315.33783784],0
s4,1,0.617046,0.250042,[ 4 42] ; [ 36 287],[ 4.98644986 41.01355014] ; [ 35.01355014 287.98644986],0
n4,1,0.655973,0.198453,[32 14] ; [216 110],[30.66666667 15.33333333] ; [217.33333333 108.66666667],0
d2,1,0.733468,0.115952,[19 26] ; [129 197],[17.95148248 27.04851752] ; [130.04851752 195.95148248],0
u4,1,0.744795,0.105957,[ 1 45] ; [  5 322],[ 0.73994638 45.26005362] ; [  5.26005362 321.73994638],0
n5,1,0.812783,0.056092,[30 16] ; [217 107],[30.70810811 15.29189189] ; [216.29189189 107.70810811],0
a4,1,0.827341,0.047573,[16 29] ; [121 204],[16.66216216 28.33783784] ; [120.33783784 204.66216216],0
a8,1,0.881408,0.022256,[ 6 38] ; [ 39 265],[ 5.68965517 38.31034483] ; [ 39.31034483 264.68965517],0
