Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000126,14.706334,[40 28] ; [ 8 31],[30.5046729 37.4953271] ; [17.4953271 21.5046729],1
n2,1,0.003619,8.465608,[14  1] ; [4 6],[10.8  4.2] ; [7.2 2.8],0
v4,1,0.004417,8.103704,[67  1] ; [32  6],[63.50943396  4.49056604] ; [35.49056604  2.50943396],0
a6,1,0.015761,5.829322,[49 19] ; [19 20],[43.21495327 24.78504673] ; [24.78504673 14.21495327],0
r4,1,0.020269,5.388543,[63  5] ; [30  9],[59.10280374  8.89719626] ; [33.89719626  5.10280374],0
p10,1,0.025492,4.990181,[58  9] ; [26 12],[53.6 13.4] ; [30.4  7.6],0
n6,1,0.027959,4.83057,[59  9] ; [27 12],[54.65420561 13.34579439] ; [31.34579439  7.65420561],0
v2,1,0.034421,4.473684,[35 33] ; [10 24],[30. 38.] ; [15. 19.],0
d4,1,0.068865,3.309871,[42 26] ; [17 22],[37.4953271 30.5046729] ; [21.5046729 17.4953271],0
p7,1,0.069678,3.290598,[44 22] ; [19 20],[39.6 26.4] ; [23.4 15.6],0
v3,1,0.084198,2.981946,[28 40] ; [ 9 28],[23.96190476 44.03809524] ; [13.03809524 23.96190476],0
r2,1,0.084578,2.974653,[63  5] ; [31  7],[60.30188679  7.69811321] ; [33.69811321  4.30188679],0
r1,1,0.101265,2.685501,[52 16] ; [24 15],[48.29906542 19.70093458] ; [27.70093458 11.29906542],0
p6,1,0.114202,2.49509,[26 41] ; [ 9 29],[22.33333333 44.66666667] ; [12.66666667 25.33333333],0
a2,1,0.143419,2.140882,[ 7 61] ; [ 1 38],[ 5.08411215 62.91588785] ; [ 2.91588785 36.08411215],0
s2,1,0.155651,2.015975,[43 24] ; [19 19],[39.56190476 27.43809524] ; [22.43809524 15.56190476],0
p9,1,0.162576,1.950101,[58 10] ; [29 10],[55.28971963 12.71028037] ; [31.71028037  7.28971963],0
n4,1,0.187847,1.734421,[44 24] ; [30  9],[47.02803738 20.97196262] ; [26.97196262 12.02803738],0
b5,1,0.189517,1.721372,[42 26] ; [19 20],[38.76635514 29.23364486] ; [22.23364486 16.76635514],0
d1,1,0.207571,1.588285,[ 6 62] ; [ 1 38],[ 4.44859813 63.55140187] ; [ 2.55140187 36.44859813],0
r3,1,0.213322,1.548736,[64  4] ; [34  5],[62.28037383  5.71962617] ; [35.71962617  3.28037383],0
n3,1,0.233762,1.417824,[11  4] ; [5 5],[9.6 5.4] ; [6.4 3.6],0
a5,1,0.26379,1.248758,[39 29] ; [18 21],[36.22429907 31.77570093] ; [20.77570093 18.22429907],0
s8,1,0.290431,1.117624,[26 42] ; [19 20],[28.59813084 39.40186916] ; [16.40186916 22.59813084],0
u3,1,0.313447,1.016097,[19 13] ; [10 12],[17.18518519 14.81481481] ; [11.81481481 10.18518519],0
a3,1,0.390341,0.737881,[35 32] ; [17 22],[32.86792453 34.13207547] ; [19.13207547 19.86792453],0
a4,1,0.407066,0.687353,[11 56] ; [ 4 34],[ 9.57142857 57.42857143] ; [ 5.42857143 32.57142857],0
b1,1,0.42303,0.641883,[26 42] ; [18 21],[27.96261682 40.03738318] ; [16.03738318 22.96261682],0
b3,1,0.441637,0.592026,[10 23] ; [10 15],[11.37931034 21.62068966] ; [ 8.62068966 16.37931034],0
b2,1,0.441637,0.592026,[10 23] ; [10 15],[11.37931034 21.62068966] ; [ 8.62068966 16.37931034],0
s1,1,0.44713,0.577916,[ 3 64] ; [ 3 34],[ 3.86538462 63.13461538] ; [ 2.13461538 34.86538462],0
u2,1,0.454022,0.560591,[18 13] ; [15  7],[19.30188679 11.69811321] ; [13.69811321  8.30188679],0
p3,1,0.515513,0.422862,[27 41] ; [18 21],[28.59813084 39.40186916] ; [16.40186916 22.59813084],0
s4,1,0.546464,0.363689,[14 54] ; [10 29],[15.25233645 52.74766355] ; [ 8.74766355 30.25233645],0
s3,1,0.563962,0.33289,[47 19] ; [25 13],[45.69230769 20.30769231] ; [26.30769231 11.69230769],0
p2,1,0.592014,0.28721,[52 16] ; [28 11],[50.8411215 17.1588785] ; [29.1588785  9.8411215],0
b4,1,0.616698,0.250536,[40 28] ; [21 18],[38.76635514 29.23364486] ; [22.23364486 16.76635514],0
