Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,37.931243,[34  1] ; [18 39],[19.7826087 15.2173913] ; [32.2173913 24.7826087],1
p7,1,0.075681,3.155304,[ 6 28] ; [19 35],[ 9.65909091 24.34090909] ; [15.34090909 38.65909091],0
n6,1,0.108897,2.57015,[22 12] ; [26 29],[18.33707865 15.66292135] ; [29.66292135 25.33707865],0
s5,1,0.123828,2.368218,[ 5 29] ; [ 3 54],[ 2.98901099 31.01098901] ; [ 5.01098901 51.98901099],0
s7,1,0.153576,2.036364,[ 9 21] ; [ 9 45],[ 6.42857143 23.57142857] ; [11.57142857 42.42857143],0
p2,1,0.158581,1.987708,[12 21] ; [29 27],[15.20224719 17.79775281] ; [25.79775281 30.20224719],0
s3,1,0.189313,1.722959,[11 23] ; [11 44],[ 8.40449438 25.59550562] ; [13.59550562 41.40449438],0
r3,1,0.233062,1.422077,[18 16] ; [22 33],[15.28089888 18.71910112] ; [24.71910112 30.28089888],0
p4,1,0.233878,1.417119,[12 21] ; [14 43],[ 9.53333333 23.46666667] ; [16.46666667 40.53333333],0
v4,1,0.266123,1.236623,[22 13] ; [28 27],[19.44444444 15.55555556] ; [30.55555556 24.44444444],0
s2,1,0.287974,1.129069,[ 7 27] ; [ 7 50],[ 5.23076923 28.76923077] ; [ 8.76923077 48.23076923],0
b5,1,0.310012,1.030623,[14 21] ; [29 28],[16.35869565 18.64130435] ; [26.64130435 30.35869565],0
p9,1,0.331462,0.943176,[14 18] ; [30 25],[16.18390805 15.81609195] ; [27.81609195 27.18390805],0
a8,1,0.390248,0.738169,[ 1 31] ; [ 4 48],[ 1.9047619 30.0952381] ; [ 3.0952381 48.9047619],0
n1,1,0.391278,0.734966,[ 6 14] ; [11 15],[ 7.39130435 12.60869565] ; [ 9.60869565 16.39130435],0
p1,1,0.426643,0.631944,[ 5 30] ; [ 5 51],[ 3.84615385 31.15384615] ; [ 6.15384615 49.84615385],0
n3,1,0.436447,0.605607,[ 8 11] ; [14 12],[9.28888889 9.71111111] ; [12.71111111 13.28888889],0
u3,1,0.447686,0.576504,[3 5] ; [ 8 25],[2.14634146 5.85365854] ; [ 8.85365854 24.14634146],0
p8,1,0.483216,0.491597,[ 8 26] ; [17 39],[ 9.44444444 24.55555556] ; [15.55555556 40.44444444],0
p11,1,0.500842,0.453152,[16 19] ; [22 35],[14.45652174 20.54347826] ; [23.54347826 33.45652174],0
r1,1,0.503893,0.446727,[11 24] ; [14 42],[ 9.61538462 25.38461538] ; [15.38461538 40.61538462],0
n5,1,0.517428,0.419018,[23 12] ; [33 23],[21.53846154 13.46153846] ; [34.46153846 21.53846154],0
b1,1,0.544642,0.367004,[18 17] ; [33 24],[19.40217391 15.59782609] ; [31.59782609 25.40217391],0
a1,1,0.578935,0.30796,[ 3 32] ; [ 7 50],[ 3.80434783 31.19565217] ; [ 6.19565217 50.80434783],0
p6,1,0.581781,0.303365,[ 6 26] ; [ 8 48],[ 5.09090909 26.90909091] ; [ 8.90909091 47.09090909],0
s4,1,0.589496,0.291132,[ 5 30] ; [ 6 51],[ 4.18478261 30.81521739] ; [ 6.81521739 50.18478261],0
n2,1,0.603602,0.269597,[10 10] ; [15 11],[10.86956522  9.13043478] ; [14.13043478 11.86956522],0
s8,1,0.677098,0.173411,[ 4 31] ; [ 5 52],[ 3.42391304 31.57608696] ; [ 5.57608696 51.42391304],0
v1,1,0.682733,0.167066,[10 24] ; [14 41],[ 9.16853933 24.83146067] ; [14.83146067 40.16853933],0
p12,1,0.718443,0.129989,[ 1 33] ; [ 1 55],[ 0.75555556 33.24444444] ; [ 1.24444444 54.75555556],0
s1,1,0.739036,0.110976,[ 3 32] ; [ 6 50],[ 3.46153846 31.53846154] ; [ 5.53846154 50.46153846],0
p10,1,0.740923,0.109317,[15 18] ; [27 28],[15.75 17.25] ; [26.25 28.75],0
b4,1,0.943517,0.00502,[20 15] ; [33 24],[20.16304348 14.83695652] ; [32.83695652 24.16304348],0
u2,1,0.952263,0.003584,[3 5] ; [12 21],[2.92682927 5.07317073] ; [12.07317073 20.92682927],0
b2,1,0.983344,0.000436,[ 9 13] ; [13 19],[ 8.96296296 13.03703704] ; [13.03703704 18.96296296],0
b3,1,0.983344,0.000436,[ 9 13] ; [13 19],[ 8.96296296 13.03703704] ; [13.03703704 18.96296296],0
