Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,59.751605,[157  18] ; [52 56],[129.24028269  45.75971731] ; [79.75971731 28.24028269],1
r2,1,4e-06,21.250759,[165  10] ; [79 26],[152.5  22.5] ; [91.5 13.5],1
d1,1,6e-06,20.369485,[86 89] ; [24 84],[ 68.02120141 106.97879859] ; [41.97879859 66.02120141],1
v4,1,1.6e-05,18.586013,[161  13] ; [79 28],[148.61209964  25.38790036] ; [91.38790036 15.61209964],1
u3,1,3.8e-05,16.953326,[44 20] ; [17 38],[32.80672269 31.19327731] ; [28.19327731 26.80672269],1
r3,1,6.4e-05,15.967885,[156  18] ; [76 31],[143.65836299  30.34163701] ; [88.34163701 18.65836299],1
d4,1,8.2e-05,15.501831,[138  36] ; [62 46],[123.40425532  50.59574468] ; [76.59574468 31.40425532],1
s6,1,0.000135,14.573881,[90 80] ; [32 76],[74.60431655 95.39568345] ; [47.39568345 60.60431655],1
d3,1,0.000158,14.279579,[114  60] ; [45 61],[98.80714286 75.19285714] ; [60.19285714 45.80714286],1
a5,1,0.001077,10.690597,[114  61] ; [49 59],[100.795053  74.204947] ; [62.204947 45.795053],0
n4,1,0.001628,9.927263,[129  46] ; [60 48],[116.87279152  58.12720848] ; [72.12720848 35.87279152],0
d5,1,0.001729,9.816968,[129  45] ; [60 47],[117.03202847  56.96797153] ; [71.96797153 35.03202847],0
a2,1,0.002647,9.036356,[ 34 141] ; [  7 101],[ 25.35335689 149.64664311] ; [15.64664311 92.35335689],0
p6,1,0.006329,7.45403,[ 51 122] ; [16 90],[ 41.54480287 131.45519713] ; [25.45519713 80.54480287],0
a7,1,0.007291,7.199818,[124  51] ; [59 48],[113.56382979  61.43617021] ; [69.43617021 37.56382979],0
p11,1,0.007571,7.132172,[123  52] ; [59 49],[112.54416961  62.45583039] ; [69.45583039 38.54416961],0
a4,1,0.008231,6.982535,[74 99] ; [29 78],[ 63.63928571 109.36071429] ; [39.36071429 67.63928571],0
p2,1,0.009237,6.776477,[135  39] ; [67 39],[125.52857143  48.47142857] ; [76.47142857 29.52857143],0
p4,1,0.009272,6.769613,[85 88] ; [36 72],[74.49466192 98.50533808] ; [46.50533808 61.49466192],0
s3,1,0.009669,6.694886,[81 92] ; [33 73],[ 70.68817204 102.31182796] ; [43.31182796 62.68817204],0
s7,1,0.011338,6.41163,[ 48 117] ; [16 87],[ 39.40298507 125.59701493] ; [24.59701493 78.40298507],0
a3,1,0.011492,6.387566,[110  62] ; [52 55],[99.87096774 72.12903226] ; [62.12903226 44.87096774],0
u2,1,0.026323,4.93465,[37 27] ; [21 35],[30.93333333 33.06666667] ; [27.06666667 28.93333333],0
u1,1,0.027159,4.880702,[ 22 153] ; [  5 103],[ 16.69611307 158.30388693] ; [10.30388693 97.69611307],0
s2,1,0.030512,4.680194,[ 63 110] ; [26 82],[ 54.79359431 118.20640569] ; [34.20640569 73.79359431],0
p7,1,0.036896,4.355204,[90 80] ; [42 63],[81.6 88.4] ; [50.4 54.6],0
v1,1,0.052375,3.763766,[ 61 114] ; [25 80],[ 53.75 121.25] ; [32.25 72.75],0
a6,1,0.076307,3.141844,[115  59] ; [60 48],[107.9787234  66.0212766] ; [67.0212766 40.9787234],0
p8,1,0.087971,2.911111,[ 73 101] ; [34 73],[ 66.25622776 107.74377224] ; [40.74377224 66.25622776],0
v3,1,0.095578,2.777823,[ 32 139] ; [12 95],[ 27.0647482 143.9352518] ; [16.9352518 90.0647482],0
s1,1,0.104188,2.640241,[ 15 157] ; [  4 104],[ 11.67142857 160.32857143] ; [  7.32857143 100.67142857],0
p10,1,0.105614,2.618657,[114  59] ; [59 46],[107.65827338  65.34172662] ; [65.34172662 39.65827338],0
s5,1,0.116229,2.467412,[ 44 126] ; [19 88],[ 38.66425993 131.33574007] ; [24.33574007 82.66425993],0
p3,1,0.120387,2.41228,[ 67 106] ; [32 76],[ 60.95017794 112.04982206] ; [38.04982206 69.95017794],0
a1,1,0.125199,2.351046,[  7 168] ; [ 9 99],[  9.89399293 165.10600707] ; [  6.10600707 101.89399293],0
d2,1,0.143357,2.141546,[ 71 103] ; [34 72],[ 65.25 108.75] ; [39.75 66.25],0
n6,1,0.217392,1.521507,[132  42] ; [74 33],[127.55871886  46.44128114] ; [78.44128114 28.55871886],0
n3,1,0.362061,0.83073,[32 17] ; [20 16],[29.97647059 19.02352941] ; [22.02352941 13.97647059],0
n1,1,0.368167,0.80984,[20 30] ; [11 25],[18.02325581 31.97674419] ; [12.97674419 23.02325581],0
