Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,79.300564,[ 33 105] ; [183  76],[75.08312343 62.91687657] ; [140.91687657 118.08312343],1
p8,1,0.0,44.363485,[44 92] ; [174  84],[75.24873096 60.75126904] ; [142.75126904 115.24873096],1
p6,1,0.0,31.3862,[ 32 104] ; [136 121],[58.13740458 77.86259542] ; [109.86259542 147.13740458],1
p5,1,1e-06,24.462765,[  4 134] ; [ 55 200],[ 20.71755725 117.28244275] ; [ 38.28244275 216.71755725],1
p2,1,1e-06,23.874134,[101  37] ; [237  22],[117.49118388  20.50881612] ; [220.50881612  38.49118388],1
p7,1,1.2e-05,19.190266,[70 59] ; [195  61],[88.79220779 40.20779221] ; [176.20779221  79.79220779],1
s2,1,9.6e-05,15.222085,[95 43] ; [222  38],[109.91457286  28.08542714] ; [207.08542714  52.91457286],1
d3,1,0.000222,13.633563,[78 59] ; [195  65],[94.20906801 42.79093199] ; [178.79093199  81.20906801],1
n6,1,0.000366,12.700587,[113  25] ; [242  17],[123.40050378  14.59949622] ; [231.59949622  27.40050378],1
d1,1,0.000378,12.639764,[70 68] ; [179  81],[86.33668342 51.66331658] ; [162.66331658  97.33668342],1
a5,1,0.000488,12.162614,[87 51] ; [206  54],[101.59296482  36.40703518] ; [191.40703518  68.59296482],1
s7,1,0.000523,12.030743,[77 58] ; [185  64],[92.109375 42.890625] ; [169.890625  79.109375],1
s6,1,0.00098,10.864607,[103  32] ; [226  28],[114.17737789  20.82262211] ; [214.82262211  39.17737789],1
p12,1,0.001935,9.610391,[  6 131] ; [ 38 221],[ 15.22222222 121.77777778] ; [ 28.77777778 230.22222222],0
r4,1,0.002201,9.373829,[119  19] ; [247  13],[126.90452261  11.09547739] ; [239.09547739  20.90452261],0
s8,1,0.005846,7.597264,[71 67] ; [170  89],[83.77329975 54.22670025] ; [157.22670025 101.77329975],0
p9,1,0.008633,6.897225,[111  25] ; [236  24],[119.17171717  16.82828283] ; [227.82828283  32.17171717],0
s5,1,0.008948,6.833167,[44 89] ; [116 131],[56. 77.] ; [104. 143.],0
d5,1,0.010858,6.488436,[102  35] ; [220  39],[111.3989899  25.6010101] ; [210.6010101  48.3989899],0
r1,1,0.020152,5.398661,[104  33] ; [221  38],[112.43686869  24.56313131] ; [212.56313131  46.43686869],0
a4,1,0.024427,5.064038,[54 84] ; [132 127],[64.65491184 73.34508816] ; [121.34508816 137.65491184],0
v4,1,0.028661,4.787885,[126  11] ; [251   8],[130.42676768   6.57323232] ; [246.57323232  12.42676768],0
r3,1,0.028661,4.787885,[126  11] ; [251   8],[130.42676768   6.57323232] ; [246.57323232  12.42676768],0
d2,1,0.032315,4.581719,[62 75] ; [147 113],[72.12342569 64.87657431] ; [136.87657431 123.12342569],0
v1,1,0.033863,4.501609,[66 66] ; [155  98],[75.77142857 56.22857143] ; [145.22857143 107.77142857],0
u4,1,0.042516,4.114529,[  2 136] ; [ 15 245],[  5.89447236 132.10552764] ; [ 11.10552764 248.89447236],0
a2,1,0.043547,4.074058,[ 27 111] ; [ 75 185],[ 35.36683417 102.63316583] ; [ 66.63316583 193.36683417],0
a3,1,0.052283,3.766682,[96 41] ; [205  55],[103.87153652  33.12846348] ; [197.12846348  62.87153652],0
p10,1,0.05255,3.758184,[110  27] ; [226  32],[116.53670886  20.46329114] ; [219.46329114  38.53670886],0
v3,1,0.055891,3.655297,[50 85] ; [117 131],[58.86422977 76.13577023] ; [108.13577023 139.86422977],0
p11,1,0.059582,3.548994,[105  33] ; [218  42],[111.99497487  26.00502513] ; [211.00502513  48.99497487],0
d4,1,0.064629,3.414415,[106  30] ; [221  38],[112.58734177  23.41265823] ; [214.41265823  44.58734177],0
u1,1,0.076563,3.136397,[ 21 117] ; [ 59 201],[ 27.73869347 110.26130653] ; [ 52.26130653 207.73869347],0
n4,1,0.131591,2.27363,[119  19] ; [236  23],[123.40050378  14.59949622] ; [231.59949622  27.40050378],0
a7,1,0.188254,1.731232,[92 46] ; [189  70],[97.67758186 40.32241814] ; [183.32241814  75.67758186],0
s4,1,0.193462,1.691054,[ 23 113] ; [ 58 200],[ 27.95939086 108.04060914] ; [ 53.04060914 204.95939086],0
a8,1,0.193894,1.687777,[ 28 103] ; [ 39 205],[ 23.40533333 107.59466667] ; [ 43.59466667 200.40533333],0
p1,1,0.215639,1.533156,[ 10 127] ; [ 29 230],[ 13.49242424 123.50757576] ; [ 25.50757576 233.49242424],0
b4,1,0.235172,1.409304,[86 52] ; [146 114],[80.44221106 57.55778894] ; [151.55778894 108.44221106],0
a1,1,0.282472,1.155159,[  5 133] ; [ 16 244],[  7.28140704 130.71859296] ; [ 13.71859296 246.28140704],0
n3,1,0.295789,1.093084,[26 14] ; [31 10],[28.14814815 11.85185185] ; [28.85185185 12.14814815],0
b2,1,0.339913,0.910758,[29 54] ; [ 70 100],[32.47826087 50.52173913] ; [ 66.52173913 103.47826087],0
b3,1,0.339913,0.910758,[29 54] ; [ 70 100],[32.47826087 50.52173913] ; [ 66.52173913 103.47826087],0
n1,1,0.364873,0.821053,[17 21] ; [22 18],[19. 19.] ; [20. 20.],0
b5,1,0.36798,0.810473,[85 53] ; [148 112],[80.78894472 57.21105528] ; [152.21105528 107.78894472],0
a6,1,0.416887,0.659073,[86 50] ; [175  85],[89.63636364 46.36363636] ; [171.36363636  88.63636364],0
n2,1,0.451957,0.565738,[33  6] ; [32  9],[31.6875  7.3125] ; [33.3125  7.6875],0
u2,1,0.498824,0.457438,[20 22] ; [30 25],[21.64948454 20.35051546] ; [28.35051546 26.64948454],0
r2,1,0.503943,0.446624,[130   6] ; [250   8],[131.16751269   4.83248731] ; [248.83248731   9.16751269],0
v2,1,0.739668,0.110418,[69 58] ; [142 111],[70.51842105 56.48157895] ; [140.48157895 112.51842105],0
b1,1,0.887155,0.020137,[61 77] ; [113 147],[60.33165829 77.66834171] ; [113.66834171 146.33165829],0
s1,1,0.939512,0.005758,[  6 129] ; [ 11 246],[  5.85459184 129.14540816] ; [ 11.14540816 245.85459184],0
u3,1,0.962199,0.002246,[25 17] ; [33 22],[25.11340206 16.88659794] ; [32.88659794 22.11340206],0
