Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,49.202542,[ 1 51] ; [77 54],[22.16393443 29.83606557] ; [55.83606557 75.16393443],1
a5,1,1e-06,23.807332,[13 39] ; [85 46],[27.84699454 24.15300546] ; [70.15300546 60.84699454],1
d4,1,1e-06,23.429389,[25 27] ; [109  22],[38.07650273 13.92349727] ; [95.92349727 35.07650273],1
d3,1,3e-06,21.860074,[15 37] ; [87 43],[29.14285714 22.85714286] ; [72.85714286 57.14285714],1
a3,1,3.8e-05,16.980983,[18 33] ; [90 41],[30.26373626 20.73626374] ; [77.73626374 53.26373626],1
d2,1,0.000106,15.0258,[ 8 44] ; [60 70],[19.42857143 32.57142857] ; [48.57142857 81.42857143],1
a4,1,0.000307,13.024298,[ 6 46] ; [51 80],[16.19672131 35.80327869] ; [40.80327869 90.19672131],1
v2,1,0.003962,8.301022,[14 37] ; [65 62],[22.63483146 28.36516854] ; [56.36516854 70.63483146],0
r2,1,0.00567,7.652374,[35 16] ; [109  17],[41.49152542  9.50847458] ; [102.50847458  23.49152542],0
a7,1,0.008487,6.927653,[24 28] ; [88 43],[31.82513661 20.17486339] ; [80.17486339 50.82513661],0
a6,1,0.01633,5.767034,[22 30] ; [81 50],[29.26775956 22.73224044] ; [73.73224044 57.26775956],0
a2,1,0.018095,5.586898,[ 1 51] ; [ 18 113],[ 5.3989071 46.6010929] ; [ 13.6010929 117.3989071],0
p3,1,0.020896,5.335416,[16 36] ; [64 65],[22.98342541 29.01657459] ; [57.01657459 71.98342541],0
v1,1,0.035528,4.419612,[14 36] ; [57 69],[20.17045455 29.82954545] ; [50.82954545 75.17045455],0
v3,1,0.048107,3.906248,[10 42] ; [43 83],[15.48314607 36.51685393] ; [37.51685393 88.48314607],0
p10,1,0.048799,3.882242,[33 19] ; [98 28],[38.26966292 13.73033708] ; [92.73033708 33.26966292],0
b2,1,0.05354,3.726986,[ 5 24] ; [29 50],[ 9.12962963 19.87037037] ; [24.87037037 54.12962963],0
b3,1,0.05354,3.726986,[ 5 24] ; [29 50],[ 9.12962963 19.87037037] ; [24.87037037 54.12962963],0
p11,1,0.062557,3.468256,[34 18] ; [103  28],[38.92896175 13.07103825] ; [98.07103825 32.92896175],0
s5,1,0.067043,3.353967,[ 8 43] ; [35 86],[12.75 38.25] ; [30.25 90.75],0
n4,1,0.091385,2.849806,[28 24] ; [88 43],[32.96174863 19.03825137] ; [83.03825137 47.96174863],0
b4,1,0.154202,2.030186,[27 25] ; [83 48],[31.2568306 20.7431694] ; [78.7431694 52.2568306],0
n1,1,0.192454,1.698734,[ 5 14] ; [18 23],[ 7.28333333 11.71666667] ; [15.71666667 25.28333333],0
r4,1,0.202355,1.625294,[31 21] ; [91 40],[34.66666667 17.33333333] ; [87.33333333 43.66666667],0
s2,1,0.253868,1.301891,[19 33] ; [60 71],[22.44808743 29.55191257] ; [56.55191257 74.44808743],0
p6,1,0.2703,1.215222,[14 38] ; [44 80],[17.13636364 34.86363636] ; [40.86363636 83.13636364],0
s7,1,0.305897,1.048309,[16 34] ; [50 74],[18.96551724 31.03448276] ; [47.03448276 76.96551724],0
p2,1,0.306706,1.044807,[36 16] ; [98 30],[38.71111111 13.28888889] ; [95.28888889 32.71111111],0
s6,1,0.332466,0.93927,[26 26] ; [73 53],[28.92134831 23.07865169] ; [70.07865169 55.92134831],0
p8,1,0.381584,0.765591,[25 27] ; [52 75],[22.36871508 29.63128492] ; [54.63128492 72.36871508],0
n6,1,0.391848,0.7332,[40 12] ; [108  23],[42.05464481  9.94535519] ; [105.94535519  25.05464481],0
u3,1,0.396723,0.718235,[12 22] ; [18 22],[13.78378378 20.21621622] ; [16.21621622 23.78378378],0
p5,1,0.408769,0.682378,[ 7 45] ; [ 12 117],[ 5.45856354 46.54143646] ; [ 13.54143646 115.45856354],0
u2,1,0.419401,0.651994,[13 20] ; [20 21],[14.71621622 18.28378378] ; [18.28378378 22.71621622],0
a1,1,0.437608,0.602545,[ 2 50] ; [  9 122],[ 3.12568306 48.87431694] ; [  7.87431694 123.12568306],0
s3,1,0.481686,0.495044,[23 29] ; [65 65],[25.14285714 26.85714286] ; [62.85714286 67.14285714],0
n2,1,0.491685,0.472837,[14  5] ; [35  8],[15.01612903  3.98387097] ; [33.98387097  9.01612903],0
p9,1,0.533068,0.38854,[41 11] ; [106  22],[42.46666667  9.53333333] ; [104.53333333  23.46666667],0
b5,1,0.614659,0.253446,[35 17] ; [83 48],[33.53005464 18.46994536] ; [84.46994536 46.53005464],0
b1,1,0.673984,0.176977,[22 30] ; [51 80],[20.7431694 31.2568306] ; [52.2568306 78.7431694],0
s8,1,0.714126,0.134191,[16 36] ; [44 87],[17.04918033 34.95081967] ; [42.95081967 88.04918033],0
p12,1,0.72427,0.124438,[ 3 48] ; [  6 124],[ 2.5359116 48.4640884] ; [  6.4640884 123.5359116],0
n5,1,0.730171,0.118954,[35 17] ; [84 46],[34. 18.] ; [85. 45.],0
a8,1,0.738545,0.111409,[ 6 43] ; [ 13 111],[ 5.38150289 43.61849711] ; [ 13.61849711 110.38150289],0
p1,1,0.740556,0.109639,[ 4 48] ; [ 12 118],[ 4.57142857 47.42857143] ; [ 11.42857143 118.57142857],0
