Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000122,14.758803,[42  8] ; [15 19],[33.92857143 16.07142857] ; [23.07142857 10.92857143],1
d2,1,0.000507,12.088469,[26 24] ; [ 5 29],[18.45238095 31.54761905] ; [12.54761905 21.45238095],1
n4,1,0.000597,11.785322,[39 11] ; [14 20],[31.54761905 18.45238095] ; [21.45238095 12.54761905],1
a4,1,0.000921,10.980392,[25 25] ; [ 5 29],[17.85714286 32.14285714] ; [12.14285714 21.85714286],1
n5,1,0.003334,8.615214,[38  9] ; [17 17],[31.91358025 15.08641975] ; [23.08641975 10.91358025],0
a3,1,0.003822,8.366608,[37 13] ; [14 19],[30.72289157 19.27710843] ; [20.27710843 12.72289157],0
d1,1,0.006437,7.423643,[25 25] ; [ 7 27],[19.04761905 30.95238095] ; [12.95238095 21.04761905],0
d4,1,0.009299,6.764471,[41  9] ; [19 15],[35.71428571 14.28571429] ; [24.28571429  9.71428571],0
p3,1,0.011369,6.406765,[23 25] ; [ 7 27],[17.56097561 30.43902439] ; [12.43902439 21.56097561],0
n6,1,0.023397,5.138785,[35 12] ; [17 17],[30.17283951 16.82716049] ; [21.82716049 12.17283951],0
s6,1,0.040577,4.19359,[26 21] ; [11 23],[21.4691358 25.5308642] ; [15.5308642 18.4691358],0
a6,1,0.050136,3.836909,[30 20] ; [13 21],[25.5952381 24.4047619] ; [17.4047619 16.5952381],0
s7,1,0.051526,3.791103,[23 24] ; [ 9 24],[18.8 28.2] ; [13.2 19.8],0
p4,1,0.075387,3.161649,[27 22] ; [12 22],[23.02409639 25.97590361] ; [15.97590361 18.02409639],0
u1,1,0.090111,2.872384,[ 7 43] ; [ 1 33],[ 4.76190476 45.23809524] ; [ 3.23809524 30.76190476],0
p6,1,0.090981,2.856928,[17 31] ; [ 6 27],[13.62962963 34.37037037] ; [ 9.37037037 23.62962963],0
p11,1,0.105932,2.613882,[39 11] ; [21 13],[35.71428571 14.28571429] ; [24.28571429  9.71428571],0
v4,1,0.107672,2.588056,[29 16] ; [26  6],[32.14285714 12.85714286] ; [22.85714286  9.14285714],0
s8,1,0.114847,2.486221,[18 31] ; [ 7 27],[14.75903614 34.24096386] ; [10.24096386 23.75903614],0
s1,1,0.149459,2.077765,[ 1 49] ; [ 3 31],[ 2.38095238 47.61904762] ; [ 1.61904762 32.38095238],0
r1,1,0.164422,1.933083,[15 33] ; [ 6 28],[12.29268293 35.70731707] ; [ 8.70731707 25.29268293],0
n1,1,0.176783,1.82446,[8 9] ; [ 3 10],[ 6.23333333 10.76666667] ; [4.76666667 8.23333333],0
a8,1,0.219756,1.505964,[ 5 41] ; [ 1 30],[ 3.58441558 42.41558442] ; [ 2.41558442 28.58441558],0
a1,1,0.237719,1.394071,[ 7 43] ; [ 2 32],[ 5.35714286 44.64285714] ; [ 3.64285714 30.35714286],0
p5,1,0.243826,1.358336,[ 9 40] ; [ 3 30],[ 7.17073171 41.82926829] ; [ 4.82926829 28.17073171],0
s2,1,0.297265,1.086425,[21 27] ; [11 23],[18.73170732 29.26829268] ; [13.26829268 20.73170732],0
v2,1,0.307777,1.040189,[22 26] ; [11 21],[19.8 28.2] ; [13.2 18.8],0
b5,1,0.310794,1.0273,[32 18] ; [18 16],[29.76190476 20.23809524] ; [20.23809524 13.76190476],0
b4,1,0.328614,0.954353,[27 23] ; [22 12],[29.16666667 20.83333333] ; [19.83333333 14.16666667],0
u2,1,0.357527,0.846561,[4 8] ; [10 10],[5.25 6.75] ; [ 8.75 11.25],0
p10,1,0.36131,0.833333,[40  8] ; [24  8],[38.4  9.6] ; [25.6  6.4],0
p1,1,0.369548,0.805184,[ 6 44] ; [ 2 31],[ 4.81927711 45.18072289] ; [ 3.18072289 29.81927711],0
r2,1,0.388756,0.74283,[26 18] ; [22 10],[27.78947368 16.21052632] ; [20.21052632 11.78947368],0
p7,1,0.409952,0.67894,[25 22] ; [14 18],[23.20253165 23.79746835] ; [15.79746835 16.20253165],0
v3,1,0.454021,0.560594,[14 35] ; [ 7 26],[12.54878049 36.45121951] ; [ 8.45121951 24.54878049],0
p8,1,0.664786,0.187761,[17 32] ; [13 20],[17.92682927 31.07317073] ; [12.07317073 20.92682927],0
s4,1,0.678617,0.171687,[ 7 42] ; [ 6 28],[ 7.6746988 41.3253012] ; [ 5.3253012 28.6746988],0
d3,1,0.688157,0.161087,[28 22] ; [17 16],[27.10843373 22.89156627] ; [17.89156627 15.10843373],0
s5,1,0.69801,0.150551,[10 36] ; [ 6 27],[ 9.3164557 36.6835443] ; [ 6.6835443 26.3164557],0
u3,1,0.706082,0.142222,[5 7] ; [ 7 13],[4.5 7.5] ; [ 7.5 12.5],0
r3,1,0.760395,0.093002,[31 15] ; [24 10],[31.625 14.375] ; [23.375 10.625],0
v1,1,0.77576,0.081138,[21 25] ; [14 19],[20.37974684 25.62025316] ; [14.62025316 18.37974684],0
a7,1,0.782187,0.076436,[28 22] ; [18 16],[27.38095238 22.61904762] ; [18.61904762 15.38095238],0
s3,1,0.803484,0.061921,[21 25] ; [16 17],[21.5443038 24.4556962] ; [15.4556962 17.5443038],0
b2,1,0.823629,0.049675,[10 23] ; [ 6 12],[10.35294118 22.64705882] ; [ 5.64705882 12.35294118],0
b3,1,0.823629,0.049675,[10 23] ; [ 6 12],[10.35294118 22.64705882] ; [ 5.64705882 12.35294118],0
n3,1,0.858411,0.031826,[11  6] ; [8 5],[10.76666667  6.23333333] ; [8.23333333 4.76666667],0
b1,1,0.92391,0.009122,[27 23] ; [18 16],[26.78571429 23.21428571] ; [18.21428571 15.78571429],0
n2,1,0.935919,0.006464,[12  5] ; [9 4],[11.9  5.1] ; [9.1 3.9],0
p2,1,0.994463,4.8e-05,[37 10] ; [26  7],[37.0125  9.9875] ; [25.9875  7.0125],0
