Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,48.959446,[ 8 31] ; [76 14],[25.39534884 13.60465116] ; [58.60465116 31.39534884],1
r3,1,1e-05,19.437527,[25 15] ; [84  6],[33.53846154  6.46153846] ; [75.46153846 14.53846154],1
s6,1,2.2e-05,18.037152,[ 9 31] ; [56 33],[20.15503876 19.84496124] ; [44.84496124 44.15503876],1
p11,1,0.000296,13.098428,[19 21] ; [72 19],[27.78625954 12.21374046] ; [63.21374046 27.78625954],1
s8,1,0.000492,12.147081,[ 4 36] ; [37 54],[12.51908397 27.48091603] ; [28.48091603 62.51908397],1
v4,1,0.000714,11.452054,[27 12] ; [83  7],[33.25581395  5.74418605] ; [76.74418605 13.25581395],1
r4,1,0.000788,11.270137,[20 20] ; [72 19],[28.09160305 11.90839695] ; [63.90839695 27.09160305],1
p2,1,0.001414,10.187901,[23 17] ; [76 15],[30.22900763  9.77099237] ; [68.77099237 22.22900763],0
n6,1,0.001717,9.830184,[22 18] ; [74 17],[29.3129771 10.6870229] ; [66.6870229 24.3129771],0
p8,1,0.002163,9.406019,[ 8 31] ; [44 45],[15.84375 23.15625] ; [36.15625 52.84375],0
v1,1,0.004121,8.229924,[ 8 32] ; [41 47],[15.3125 24.6875] ; [33.6875 54.3125],0
a7,1,0.012689,6.211971,[15 25] ; [55 35],[21.53846154 18.46153846] ; [48.46153846 41.53846154],0
n2,1,0.015581,5.849527,[11 11] ; [23  5],[14.96  7.04] ; [19.04  8.96],0
p3,1,0.026923,4.895736,[ 8 31] ; [37 54],[13.5 25.5] ; [31.5 59.5],0
s7,1,0.03093,4.656851,[ 8 31] ; [35 52],[13.30952381 25.69047619] ; [29.69047619 57.30952381],0
a5,1,0.032385,4.578013,[13 27] ; [48 43],[18.6259542 21.3740458] ; [42.3740458 48.6259542],0
s1,1,0.042063,4.13268,[ 5 34] ; [ 3 86],[ 2.4375 36.5625] ; [ 5.5625 83.4375],0
r2,1,0.050749,3.816538,[29 11] ; [78 12],[32.92307692  7.07692308] ; [74.07692308 15.92307692],0
n5,1,0.051932,3.777972,[24 16] ; [69 21],[28.61538462 11.38461538] ; [64.38461538 25.61538462],0
b5,1,0.060204,3.531756,[18 22] ; [57 34],[22.90076336 17.09923664] ; [52.09923664 38.90076336],0
s2,1,0.06836,3.321955,[ 9 31] ; [35 55],[13.53846154 26.46153846] ; [30.46153846 59.53846154],0
v2,1,0.071201,3.255111,[ 7 32] ; [29 57],[11.232 27.768] ; [24.768 61.232],0
d5,1,0.112859,2.513726,[14 26] ; [45 45],[18.15384615 21.84615385] ; [40.84615385 49.15384615],0
n3,1,0.137396,2.206884,[15  7] ; [24  4],[17.16  4.84] ; [21.84  6.16],0
a2,1,0.142363,2.152232,[ 1 39] ; [ 9 82],[ 3.05343511 36.94656489] ; [ 6.94656489 84.05343511],0
a1,1,0.144642,2.127865,[ 3 37] ; [ 2 89],[ 1.52671756 38.47328244] ; [ 3.47328244 87.52671756],0
s5,1,0.187005,1.741053,[ 4 36] ; [17 71],[ 6.5625 33.4375] ; [14.4375 73.5625],0
s3,1,0.196314,1.669584,[14 26] ; [42 47],[17.36434109 22.63565891] ; [38.63565891 50.36434109],0
p4,1,0.206102,1.598596,[15 25] ; [45 46],[18.32061069 21.67938931] ; [41.67938931 49.32061069],0
a3,1,0.212074,1.557211,[14 25] ; [43 47],[17.23255814 21.76744186] ; [39.76744186 50.23255814],0
n4,1,0.251709,1.313793,[22 18] ; [59 31],[24.92307692 15.07692308] ; [56.07692308 33.92307692],0
a6,1,0.255091,1.295206,[19 21] ; [53 38],[21.98473282 18.01526718] ; [50.01526718 40.98473282],0
a4,1,0.287188,1.132759,[ 7 32] ; [24 66],[ 9.37209302 29.62790698] ; [21.62790698 68.37209302],0
