Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,23.916445,[97 43] ; [61 89],[76.27586207 63.72413793] ; [81.72413793 68.27586207],1
v3,1,0.000123,14.74056,[63 76] ; [ 37 117],[47.44027304 91.55972696] ; [ 52.55972696 101.44027304],1
n5,1,0.001912,9.63206,[113  29] ; [98 57],[100.88215488  41.11784512] ; [110.11784512  44.88215488],0
p10,1,0.004458,8.087353,[119  22] ; [110  46],[108.71717172  32.28282828] ; [120.28282828  35.71717172],0
p4,1,0.005293,7.776356,[101  41] ; [86 69],[89.40740741 52.59259259] ; [97.59259259 57.40740741],0
p3,1,0.0083,6.967658,[89 53] ; [74 82],[77.67114094 64.32885906] ; [85.32885906 70.67114094],0
p2,1,0.012671,6.214474,[131  11] ; [128  27],[123.83164983  18.16835017] ; [135.16835017  19.83164983],0
p11,1,0.027931,4.832323,[118  25] ; [112  44],[110.  33.] ; [120.  36.],0
p9,1,0.028921,4.772309,[120  22] ; [115  40],[112.35690236  29.64309764] ; [122.64309764  32.35690236],0
u1,1,0.048823,3.881438,[ 26 117] ; [ 16 140],[ 20.08695652 122.91304348] ; [ 21.91304348 134.08695652],0
a2,1,0.052337,3.764977,[ 38 105] ; [ 27 129],[ 31.08695652 111.91304348] ; [ 33.91304348 122.08695652],0
d1,1,0.053141,3.739478,[82 61] ; [72 84],[73.65217391 69.34782609] ; [80.34782609 75.65217391],0
a3,1,0.060199,3.531895,[102  40] ; [96 60],[94.34899329 47.65100671] ; [103.65100671  52.34899329],0
s3,1,0.066137,3.376384,[55 87] ; [76 78],[62.84459459 79.15540541] ; [68.15540541 85.84459459],0
d4,1,0.071999,3.236837,[119  24] ; [115  39],[112.66666667  30.33333333] ; [121.33333333  32.66666667],0
n6,1,0.076664,3.134236,[122  21] ; [119  35],[116.03703704  26.96296296] ; [124.96296296  29.03703704],0
n1,1,0.104214,2.639844,[10 14] ; [ 9 31],[ 7.125 16.875] ; [11.875 28.125],0
b3,1,0.104269,2.639002,[28 59] ; [19 70],[23.23295455 63.76704545] ; [23.76704545 65.23295455],0
b2,1,0.104269,2.639002,[28 59] ; [19 70],[23.23295455 63.76704545] ; [23.76704545 65.23295455],0
n4,1,0.134905,2.235134,[110  33] ; [108  48],[104.26086957  38.73913043] ; [113.73913043  42.26086957],0
r4,1,0.146835,2.104823,[129  14] ; [132  24],[124.82608696  18.17391304] ; [136.17391304  19.82608696],0
u3,1,0.179001,1.805895,[24 17] ; [26 32],[20.70707071 20.29292929] ; [29.29292929 28.70707071],0
d2,1,0.191417,1.706678,[67 76] ; [61 94],[61.42281879 81.57718121] ; [66.57718121 88.42281879],0
a4,1,0.204218,1.611949,[64 78] ; [59 97],[58.61073826 83.38926174] ; [64.38926174 91.61073826],0
r1,1,0.233386,1.420103,[113  29] ; [115  41],[108.6442953  33.3557047] ; [119.3557047  36.6442953],0
d5,1,0.236643,1.400484,[115  28] ; [115  39],[110.74074074  32.25925926] ; [119.25925926  34.74074074],0
s4,1,0.245524,1.348595,[ 18 123] ; [ 27 126],[ 21.58163265 119.41836735] ; [ 23.41836735 129.58163265],0
s2,1,0.255779,1.291462,[46 97] ; [60 96],[50.69565217 92.30434783] ; [ 55.30434783 100.69565217],0
p6,1,0.274663,1.193311,[62 77] ; [59 95],[57.40273038 81.59726962] ; [63.59726962 90.40273038],0
p8,1,0.276364,1.184884,[92 49] ; [91 63],[87.46779661 53.53220339] ; [95.53220339 58.46779661],0
v4,1,0.281126,1.161638,[136   6] ; [143  11],[133.84459459   8.15540541] ; [145.15540541   8.84459459],0
a5,1,0.284805,1.144016,[100  43] ; [100  56],[95.65217391 47.34782609] ; [104.34782609  51.65217391],0
r2,1,0.318323,0.995824,[131  10] ; [138  16],[128.57288136  12.42711864] ; [140.42711864  13.57288136],0
s6,1,0.344411,0.893944,[80 60] ; [79 74],[75.97269625 64.02730375] ; [83.02730375 69.97269625],0
p1,1,0.383687,0.758855,[ 12 131] ; [  9 146],[ 10.07718121 132.92281879] ; [ 10.92281879 144.07718121],0
s7,1,0.401212,0.704692,[37 99] ; [ 47 101],[40.22535211 95.77464789] ; [ 43.77464789 104.22535211],0
u2,1,0.401514,0.703787,[19 21] ; [32 25],[21.03092784 18.96907216] ; [29.96907216 27.03092784],0
b4,1,0.413182,0.669625,[81 62] ; [81 75],[77.47826087 65.52173913] ; [84.52173913 71.47826087],0
b5,1,0.423139,0.641582,[89 54] ; [90 66],[85.60869565 57.39130435] ; [93.39130435 62.60869565],0
n3,1,0.464773,0.534376,[20  4] ; [31 10],[18.83076923  5.16923077] ; [32.16923077  8.83076923],0
p12,1,0.478978,0.501189,[  9 133] ; [  7 149],[  7.62416107 134.37583893] ; [  8.37583893 147.62416107],0
a8,1,0.492488,0.471087,[ 14 112] ; [ 20 124],[ 15.86666667 110.13333333] ; [ 18.13333333 125.86666667],0
a6,1,0.528513,0.39725,[99 44] ; [102  53],[96.45302013 46.54697987] ; [104.54697987  50.45302013],0
s1,1,0.553925,0.350333,[  3 139] ; [  5 150],[  3.82491582 138.17508418] ; [  4.17508418 150.82491582],0
r3,1,0.614694,0.253396,[134   9] ; [142  12],[132.88888889  10.11111111] ; [143.11111111  10.88888889],0
d3,1,0.731986,0.117296,[98 45] ; [102  51],[96.62162162 46.37837838] ; [103.37837838  49.62162162],0
b1,1,0.750864,0.100806,[57 86] ; [65 91],[58.34782609 84.65217391] ; [63.65217391 92.34782609],0
s5,1,0.797941,0.065543,[ 39 103] ; [ 40 113],[ 38.02711864 103.97288136] ; [ 40.97288136 112.02711864],0
p5,1,0.822727,0.050193,[ 14 129] ; [ 14 141],[ 13.43624161 129.56375839] ; [ 14.56375839 140.43624161],0
n2,1,0.871344,0.026228,[18  6] ; [30 11],[17.72307692  6.27692308] ; [30.27692308 10.72307692],0
a1,1,0.92651,0.008508,[  7 136] ; [  8 148],[  7.17391304 135.82608696] ; [  7.82608696 148.17391304],0
a7,1,0.927803,0.00821,[104  39] ; [112  43],[103.65100671  39.34899329] ; [112.34899329  42.65100671],0
