Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,46.929364,[94 33] ; [ 81 144],[63.13920455 63.86079545] ; [111.86079545 113.13920455],1
s8,1,0.00086,11.10711,[57 71] ; [ 65 173],[42.66666667 85.33333333] ; [ 79.33333333 158.66666667],1
v1,1,0.001577,9.986187,[70 56] ; [ 89 144],[55.80501393 70.19498607] ; [103.19498607 129.80501393],0
s7,1,0.002837,8.909734,[58 63] ; [ 74 159],[45.11864407 75.88135593] ; [ 86.88135593 146.11864407],0
a1,1,0.007661,7.111004,[ 12 116] ; [  7 233],[  6.60869565 121.39130435] ; [ 12.39130435 227.60869565],0
n4,1,0.011088,6.451159,[98 30] ; [152  87],[87.19346049 40.80653951] ; [162.80653951  76.19346049],0
s1,1,0.016865,5.710387,[  8 117] ; [  4 234],[  4.1322314 120.8677686] ; [  7.8677686 230.1322314],0
p3,1,0.035748,4.409093,[39 88] ; [ 50 190],[30.79836512 96.20163488] ; [ 58.20163488 181.79836512],0
n1,1,0.045442,4.002161,[ 7 23] ; [37 47],[11.57894737 18.42105263] ; [32.42105263 51.57894737],0
a5,1,0.050217,3.834214,[90 38] ; [144  96],[81.39130435 46.60869565] ; [152.60869565  87.39130435],0
n6,1,0.068887,3.309346,[106  22] ; [178  61],[99.05177112 28.94822888] ; [184.94822888  54.05177112],0
b4,1,0.077558,3.115344,[80 48] ; [127 113],[72. 56.] ; [135. 105.],0
s6,1,0.079936,3.066203,[77 49] ; [121 114],[69.10803324 56.89196676] ; [128.89196676 106.10803324],0
s2,1,0.083884,2.987989,[62 66] ; [ 93 145],[54.20765027 73.79234973] ; [100.79234973 137.20765027],0
p1,1,0.084889,2.968712,[ 11 117] ; [ 10 228],[  7.3442623 120.6557377] ; [ 13.6557377 224.3442623],0
u2,1,0.09207,2.837801,[21 14] ; [38 50],[16.78861789 18.21138211] ; [42.21138211 45.78861789],0
a3,1,0.09738,2.747938,[92 35] ; [152  86],[84.89863014 42.10136986] ; [159.10136986  78.89863014],0
n5,1,0.103104,2.656865,[91 37] ; [149  89],[83.93442623 44.06557377] ; [156.06557377  81.93442623],0
p10,1,0.12637,2.336546,[96 31] ; [161  76],[89.66758242 37.33241758] ; [167.33241758  69.66758242],0
a4,1,0.136306,2.219173,[57 71] ; [ 87 151],[50.36065574 77.63934426] ; [ 93.63934426 144.36065574],0
r3,1,0.240288,1.378904,[118   9] ; [213  26],[114.85519126  12.14480874] ; [216.14480874  22.85519126],0
d4,1,0.240836,1.375696,[103  24] ; [181  58],[98.54644809 28.45355191] ; [185.45355191  53.54644809],0
