Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,43.364807,[ 4 29] ; [42  7],[18.51219512 14.48780488] ; [27.48780488 21.51219512],1
s7,1,1.9e-05,18.256615,[13 16] ; [43  5],[21.09090909  7.90909091] ; [34.90909091 13.09090909],1
s8,1,0.000443,12.341672,[13 19] ; [38 10],[20.4 11.6] ; [30.6 17.4],1
p6,1,0.007866,7.063741,[18 14] ; [40  8],[23.2  8.8] ; [34.8 13.2],0
p4,1,0.02734,4.869205,[28  5] ; [47  1],[30.55555556  2.44444444] ; [44.44444444  3.55555556],0
n5,1,0.03484,4.452991,[27  6] ; [47  2],[29.7804878  3.2195122] ; [44.2195122  4.7804878],0
n4,1,0.03484,4.452991,[27  6] ; [47  2],[29.7804878  3.2195122] ; [44.2195122  4.7804878],0
a6,1,0.048022,3.909225,[25  8] ; [26 22],[20.77777778 12.22222222] ; [30.22222222 17.77777778],0
u2,1,0.060676,3.518804,[7 1] ; [5 6],[5.05263158 2.94736842] ; [6.94736842 4.05263158],0
s5,1,0.068167,3.326613,[17 14] ; [33 11],[20.66666667 10.33333333] ; [29.33333333 14.66666667],0
p1,1,0.07498,3.170499,[ 5 28] ; [16 33],[ 8.45121951 24.54878049] ; [12.54878049 36.45121951],0
r2,1,0.083842,2.988812,[28  5] ; [46  2],[30.14814815  2.85185185] ; [43.85185185  4.14814815],0
r1,1,0.084323,2.979548,[24  9] ; [43  6],[26.96341463  6.03658537] ; [40.03658537  8.96341463],0
a5,1,0.109876,2.556008,[28  5] ; [34 15],[24.95121951  8.04878049] ; [37.04878049 11.95121951],0
n3,1,0.114758,2.487446,[3 4] ; [8 2],[4.52941176 2.47058824] ; [6.47058824 3.52941176],0
n2,1,0.115993,2.470604,[4 3] ; [9 1],[5.35294118 1.64705882] ; [7.64705882 2.35294118],0
p12,1,0.134307,2.242004,[ 7 26] ; [18 31],[10.06097561 22.93902439] ; [14.93902439 34.06097561],0
a8,1,0.153679,2.035345,[ 3 26] ; [11 36],[ 5.34210526 23.65789474] ; [ 8.65789474 38.34210526],0
