Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,29.630963,[29  6] ; [ 2 20],[19.03508772 15.96491228] ; [11.96491228 10.03508772],1
r3,1,0.000514,12.064421,[29  5] ; [ 9 13],[23.07142857 10.92857143] ; [14.92857143  7.07142857],1
p11,1,0.000685,11.529971,[27  8] ; [ 7 15],[20.87719298 14.12280702] ; [13.12280702  8.87719298],1
r4,1,0.009184,6.786706,[12 23] ; [ 1 21],[ 7.98245614 27.01754386] ; [ 5.01754386 16.98245614],0
p8,1,0.014524,5.973333,[14 21] ; [ 2 19],[10. 25.] ; [ 6. 15.],0
s8,1,0.015366,5.873961,[11 24] ; [ 1 21],[ 7.36842105 27.63157895] ; [ 4.63157895 17.36842105],0
p2,1,0.02223,5.227729,[25 10] ; [ 9 13],[20.87719298 14.12280702] ; [13.12280702  8.87719298],0
a5,1,0.038273,4.292868,[21 14] ; [ 7 15],[17.19298246 17.80701754] ; [10.80701754 11.19298246],0
n5,1,0.03947,4.240511,[24 11] ; [ 9 13],[20.26315789 14.73684211] ; [12.73684211  9.26315789],0
v4,1,0.03947,4.240511,[24 11] ; [ 9 13],[20.26315789 14.73684211] ; [12.73684211  9.26315789],0
p7,1,0.072142,3.233589,[18 17] ; [ 6 16],[14.73684211 20.26315789] ; [ 9.26315789 12.73684211],0
s7,1,0.160329,1.97112,[10 22] ; [ 3 18],[ 7.8490566 24.1509434] ; [ 5.1509434 15.8490566],0
p5,1,0.175015,1.839456,[ 6 29] ; [ 1 20],[ 4.375 30.625] ; [ 2.625 18.375],0
d3,1,0.187084,1.740433,[19 16] ; [ 8 14],[16.57894737 18.42105263] ; [10.42105263 11.57894737],0
p4,1,0.212342,1.555387,[17 18] ; [ 7 15],[14.73684211 20.26315789] ; [ 9.26315789 12.73684211],0
u2,1,0.274006,1.196581,[10  6] ; [5 7],[8.57142857 7.42857143] ; [6.42857143 5.57142857],0
b4,1,0.297851,1.083789,[19 16] ; [15  7],[20.87719298 14.12280702] ; [13.12280702  8.87719298],0
n6,1,0.32263,0.978253,[23 11] ; [12 10],[21.25 12.75] ; [13.75  8.25],0
d4,1,0.336081,0.925325,[25 10] ; [13  9],[23.33333333 11.66666667] ; [14.66666667  7.33333333],0
v3,1,0.390469,0.73748,[ 8 27] ; [ 3 19],[ 6.75438596 28.24561404] ; [ 4.24561404 17.75438596],0
s5,1,0.394213,0.725908,[ 6 29] ; [ 2 20],[ 4.9122807 30.0877193] ; [ 3.0877193 18.9122807],0
b3,1,0.438578,0.6,[ 6 14] ; [ 3 13],[ 5. 15.] ; [ 4. 12.],0
b2,1,0.438578,0.6,[ 6 14] ; [ 3 13],[ 5. 15.] ; [ 4. 12.],0
n4,1,0.45888,0.548625,[21 14] ; [11 11],[19.64912281 15.35087719] ; [12.35087719  9.64912281],0
v1,1,0.476632,0.506559,[11 24] ; [ 5 17],[ 9.8245614 25.1754386] ; [ 6.1754386 15.8245614],0
s6,1,0.486376,0.484534,[16 19] ; [ 8 14],[14.73684211 20.26315789] ; [ 9.26315789 12.73684211],0
b1,1,0.533491,0.387737,[22 13] ; [12 10],[20.87719298 14.12280702] ; [13.12280702  8.87719298],0
a3,1,0.628844,0.233631,[19 16] ; [10 11],[18.125 16.875] ; [10.875 10.125],0
n3,1,0.672754,0.178397,[8 5] ; [7 3],[8.47826087 4.52173913] ; [6.52173913 3.47826087],0
s4,1,0.694534,0.154221,[ 5 30] ; [ 4 18],[ 5.52631579 29.47368421] ; [ 3.47368421 18.52631579],0
s3,1,0.696858,0.151762,[10 25] ; [ 5 16],[ 9.375 25.625] ; [ 5.625 15.375],0
r1,1,0.700404,0.148052,[11 24] ; [ 8 14],[11.66666667 23.33333333] ; [ 7.33333333 14.66666667],0
d1,1,0.706153,0.14215,[ 8 27] ; [ 6 16],[ 8.59649123 26.40350877] ; [ 5.40350877 16.59649123],0
u3,1,0.71714,0.13125,[ 5 11] ; [3 9],[ 4.57142857 11.42857143] ; [3.42857143 8.57142857],0
a8,1,0.738024,0.111871,[ 4 28] ; [ 2 19],[ 3.62264151 28.37735849] ; [ 2.37735849 18.62264151],0
b5,1,0.752402,0.099524,[19 16] ; [11 11],[18.42105263 16.57894737] ; [11.57894737 10.42105263],0
d2,1,0.794214,0.068039,[10 25] ; [ 7 15],[10.43859649 24.56140351] ; [ 6.56140351 15.43859649],0
p3,1,0.798686,0.065049,[ 9 26] ; [ 5 17],[ 8.59649123 26.40350877] ; [ 5.40350877 16.59649123],0
a7,1,0.81853,0.052641,[17 18] ; [10 12],[16.57894737 18.42105263] ; [10.42105263 11.57894737],0
v2,1,0.862612,0.029947,[10 24] ; [ 6 16],[ 9.71428571 24.28571429] ; [ 6.28571429 15.71428571],0
a4,1,0.896505,0.01692,[ 9 26] ; [ 6 16],[ 9.21052632 25.78947368] ; [ 5.78947368 16.21052632],0
d5,1,0.916353,0.011031,[18 17] ; [11 11],[17.80701754 17.19298246] ; [11.19298246 10.80701754],0
n2,1,0.940259,0.005617,[8 5] ; [6 4],[7.91304348 5.08695652] ; [6.08695652 3.91304348],0
a6,1,0.945701,0.004638,[14 21] ; [ 9 13],[14.12280702 20.87719298] ; [ 8.87719298 13.12280702],0
p1,1,0.946188,0.004555,[ 3 32] ; [ 2 20],[ 3.07017544 31.92982456] ; [ 1.92982456 20.07017544],0
s1,1,0.946188,0.004555,[ 3 32] ; [ 2 20],[ 3.07017544 31.92982456] ; [ 1.92982456 20.07017544],0
a1,1,0.946188,0.004555,[ 3 32] ; [ 2 20],[ 3.07017544 31.92982456] ; [ 1.92982456 20.07017544],0
n1,1,0.968296,0.00158,[4 9] ; [3 7],[3.95652174 9.04347826] ; [3.04347826 6.95652174],0
s2,1,0.990923,0.000129,[ 8 27] ; [ 5 17],[ 7.98245614 27.01754386] ; [ 5.01754386 16.98245614],0
