Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000242,13.475,[63 72] ; [77 33],[77.14285714 57.85714286] ; [62.85714286 47.14285714],1
v3,1,0.000477,12.20378,[38 99] ; [53 54],[51.0942623 85.9057377] ; [39.9057377 67.0942623],1
p8,1,0.000887,11.049992,[39 99] ; [55 58],[51.6812749 86.3187251] ; [42.3187251 70.6812749],1
s6,1,0.00175,9.795289,[73 68] ; [81 33],[85.15294118 55.84705882] ; [68.84705882 45.15294118],0
p6,1,0.002447,9.179806,[ 25 115] ; [39 74],[ 35.41501976 104.58498024] ; [28.58498024 84.41501976],0
s5,1,0.003366,8.597456,[ 28 109] ; [42 71],[38.36 98.64] ; [31.64 81.36],0
s2,1,0.003565,8.493228,[57 84] ; [67 47],[68.56470588 72.43529412] ; [55.43529412 58.56470588],0
r1,1,0.004176,8.205472,[109  33] ; [103  11],[117.59375  24.40625] ; [94.40625 19.59375],0
p4,1,0.00425,8.173996,[47 93] ; [59 56],[58.19607843 81.80392157] ; [47.80392157 67.19607843],0
v4,1,0.007972,7.039807,[125  16] ; [112   3],[130.53515625  10.46484375] ; [106.46484375   8.53515625],0
p11,1,0.009207,6.782318,[96 46] ; [95 21],[105.12403101  36.87596899] ; [85.87596899 30.12403101],0
p2,1,0.011667,6.360792,[96 45] ; [95 21],[104.78988327  36.21011673] ; [86.21011673 29.78988327],0
n5,1,0.013604,6.088848,[89 52] ; [89 26],[98.0390625 42.9609375] ; [79.9609375 35.0390625],0
p9,1,0.019158,5.487025,[100  40] ; [94 18],[107.77777778  32.22222222] ; [86.22222222 25.77777778],0
r4,1,0.020014,5.410634,[117  25] ; [107   9],[123.28682171  18.71317829] ; [100.71317829  15.28682171],0
s8,1,0.024907,5.030351,[46 96] ; [53 62],[54.70038911 87.29961089] ; [44.29961089 70.70038911],0
p5,1,0.030878,4.659753,[  3 139] ; [  9 106],[  6.63035019 135.36964981] ; [  5.36964981 109.63035019],0
s3,1,0.040109,4.213279,[65 75] ; [66 45],[73.06772908 66.93227092] ; [57.93227092 53.06772908],0
r3,1,0.043796,4.064405,[129  12] ; [113   3],[132.77042802   8.22957198] ; [109.22957198   6.77042802],0
p10,1,0.0566,3.634313,[97 45] ; [90 24],[103.7265625  38.2734375] ; [83.2734375 30.7265625],0
d5,1,0.057102,3.619609,[140   1] ; [111   5],[137.70817121   3.29182879] ; [113.29182879   2.70817121],0
a5,1,0.093273,2.816967,[108  34] ; [98 18],[113.37984496  28.62015504] ; [92.62015504 23.37984496],0
p7,1,0.09374,2.808938,[61 78] ; [59 49],[67.53036437 71.46963563] ; [52.46963563 55.53036437],0
p1,1,0.10449,2.635644,[  3 139] ; [  7 109],[  5.50387597 136.49612403] ; [  4.49612403 111.50387597],0
n4,1,0.113352,2.506852,[99 43] ; [91 25],[104.57364341  37.42635659] ; [85.42635659 30.57364341],0
a6,1,0.128057,2.315906,[108  33] ; [79 37],[102.59533074  38.40466926] ; [84.40466926 31.59533074],0
b3,1,0.145599,2.117763,[26 56] ; [31 41],[30.35064935 51.64935065] ; [26.64935065 45.35064935],0
b2,1,0.145599,2.117763,[26 56] ; [31 41],[30.35064935 51.64935065] ; [26.64935065 45.35064935],0
s7,1,0.175122,1.838544,[53 85] ; [53 60],[58.27888446 79.72111554] ; [47.72111554 65.27888446],0
d3,1,0.176894,1.823528,[128  13] ; [99 17],[124.54085603  16.45914397] ; [102.45914397  13.54085603],0
a3,1,0.192308,1.699846,[104  38] ; [93 23],[108.42635659  33.57364341] ; [88.57364341 27.42635659],0
u2,1,0.233098,1.421857,[20 17] ; [16  7],[22.2 14.8] ; [13.8  9.2],0
n6,1,0.262825,1.253818,[112  30] ; [97 18],[115.47859922  26.52140078] ; [93.52140078 21.47859922],0
u4,1,0.279504,1.1695,[  2 140] ; [  4 112],[  3.30232558 138.69767442] ; [  2.69767442 113.30232558],0
a4,1,0.299344,1.077113,[76 65] ; [70 46],[80.10116732 60.89883268] ; [65.89883268 50.10116732],0
n2,1,0.314472,1.011799,[30 21] ; [21  9],[32.11111111 18.88888889] ; [18.88888889 11.11111111],0
s1,1,0.380044,0.770561,[  5 134] ; [  2 111],[  3.86111111 135.13888889] ; [  3.13888889 109.86111111],0
b1,1,0.459828,0.546313,[49 93] ; [35 81],[46.23255814 95.76744186] ; [37.76744186 78.23255814],0
s4,1,0.46731,0.528329,[ 23 117] ; [15 99],[ 20.94488189 119.05511811] ; [17.05511811 96.94488189],0
a1,1,0.475348,0.509517,[  6 136] ; [  3 113],[  4.95348837 137.04651163] ; [  4.04651163 111.95348837],0
u1,1,0.515408,0.423073,[ 26 116] ; [25 91],[ 28.06976744 113.93023256] ; [22.93023256 93.06976744],0
a7,1,0.569753,0.323097,[110  31] ; [87 29],[108.08171206  32.91828794] ; [88.91828794 27.08171206],0
r2,1,0.603131,0.270299,[130   8] ; [110   5],[130.90909091   7.09090909] ; [109.09090909   5.90909091],0
b5,1,0.636339,0.223562,[89 53] ; [76 40],[90.81395349 51.18604651] ; [74.18604651 41.81395349],0
n1,1,0.669129,0.182623,[16 34] ; [11 19],[16.875 33.125] ; [10.125 19.875],0
d4,1,0.670575,0.18093,[137   2] ; [115   1],[137.36470588   1.63529412] ; [114.63529412   1.36470588],0
n3,1,0.674228,0.176696,[31 19] ; [20 10],[31.875 18.125] ; [19.125 10.875],0
p12,1,0.707799,0.140485,[  6 136] ; [  6 109],[  6.63035019 135.36964981] ; [  5.36964981 109.63035019],0
u3,1,0.757918,0.094997,[23 15] ; [13 10],[22.42622951 15.57377049] ; [13.57377049  9.42622951],0
a2,1,0.760977,0.092536,[44 98] ; [38 78],[45.13178295 96.86821705] ; [36.86821705 79.13178295],0
d2,1,0.910257,0.012704,[97 42] ; [81 34],[97.40944882 41.59055118] ; [80.59055118 34.40944882],0
a8,1,0.957463,0.002845,[ 15 115] ; [12 90],[ 15.12931034 114.87068966] ; [11.87068966 90.12931034],0
b4,1,0.987241,0.000256,[88 54] ; [72 44],[88.0620155 53.9379845] ; [71.9379845 44.0620155],0
