Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,163.163764,[482  46] ; [53 72],[432.58805513  95.41194487] ; [102.41194487  22.58805513],1
p4,1,0.0,26.755018,[372 156] ; [57 67],[347.41104294 180.58895706] ; [81.58895706 42.41104294],1
v1,1,2e-06,23.081109,[315 203] ; [44 76],[291.47648903 226.52351097] ; [67.52351097 52.47648903],1
p10,1,4e-06,21.256323,[468  57] ; [90 33],[452.08333333  72.91666667] ; [105.91666667  17.08333333],1
s7,1,1e-05,19.556507,[283 219] ; [42 81],[261.04 240.96] ; [63.96 59.04],1
v3,1,0.000167,14.169894,[231 287] ; [31 89],[212.72100313 305.27899687] ; [49.27899687 70.72100313],1
p3,1,0.000331,12.887125,[301 227] ; [49 76],[283.00153139 244.99846861] ; [66.99846861 58.00153139],1
s6,1,0.000374,12.660237,[370 143] ; [69 55],[353.54317111 159.45682889] ; [85.45682889 38.54317111],1
p8,1,0.000516,12.056357,[323 196] ; [56 68],[305.91135303 213.08864697] ; [73.08864697 50.91135303],1
r4,1,0.001325,10.306861,[492  37] ; [105  20],[482.89449541  46.10550459] ; [114.10550459  10.89449541],0
r1,1,0.00208,9.477435,[437  88] ; [89 36],[424.84615385 100.15384615] ; [101.15384615  23.84615385],0
a5,1,0.003691,8.429719,[409 120] ; [81 44],[396.34556575 132.65443425] ; [93.65443425 31.34556575],0
d5,1,0.005595,7.676433,[447  81] ; [92 32],[436.49079755  91.50920245] ; [102.50920245  21.49079755],0
a2,1,0.00585,7.596082,[143 386] ; [ 19 106],[131.03669725 397.96330275] ; [30.96330275 94.03669725],0
p9,1,0.005918,7.575026,[474  48] ; [102  22],[465.43653251  56.56346749] ; [110.56346749  13.43653251],0
s2,1,0.005949,7.565626,[288 233] ; [52 73],[274.21052632 246.78947368] ; [65.78947368 59.21052632],0
s8,1,0.007454,7.160103,[254 270] ; [44 81],[240.60400616 283.39599384] ; [57.39599384 67.60400616],0
p5,1,0.009978,6.638844,[ 80 448] ; [  8 117],[ 71.15467075 456.84532925] ; [ 16.84532925 108.15467075],0
u1,1,0.013853,6.056767,[110 419] ; [ 14 111],[100.29969419 428.70030581] ; [ 23.70030581 101.29969419],0
p11,1,0.014439,5.983667,[450  79] ; [95 30],[440.83333333  88.16666667] ; [104.16666667  20.83333333],0
a4,1,0.017069,5.689307,[252 275] ; [45 80],[240.05981595 286.94018405] ; [56.94018405 68.05981595],0
a3,1,0.021035,5.323876,[394 133] ; [80 44],[383.71428571 143.28571429] ; [90.28571429 33.71428571],0
n1,1,0.021143,5.314928,[41 56] ; [ 8 30],[35.20740741 61.79259259] ; [13.79259259 24.20740741],0
d2,1,0.026971,4.892654,[273 254] ; [51 74],[261.88343558 265.11656442] ; [62.11656442 62.88343558],0
p6,1,0.030846,4.661501,[225 299] ; [39 82],[214.4744186 309.5255814] ; [49.5255814 71.4744186],0
d1,1,0.032801,4.556132,[330 199] ; [65 60],[319.5030581 209.4969419] ; [75.4969419 49.5030581],0
s3,1,0.040084,4.214344,[310 212] ; [60 62],[299.9068323 222.0931677] ; [70.0931677 51.9068323],0
s5,1,0.047614,3.923558,[193 315] ; [34 86],[183.62420382 324.37579618] ; [43.37579618 76.62420382],0
a7,1,0.078904,3.087332,[380 147] ; [99 25],[387.76190476 139.23809524] ; [91.23809524 32.76190476],0
r2,1,0.08441,2.977867,[502  23] ; [112  10],[498.22256569  26.77743431] ; [115.77743431   6.22256569],0
p12,1,0.102736,2.662543,[ 49 477] ; [  6 119],[ 44.43932412 481.56067588] ; [ 10.56067588 114.43932412],0
n2,1,0.133538,2.250886,[76 22] ; [24 13],[72.59259259 25.40740741] ; [27.40740741  9.59259259],0
b3,1,0.14763,2.096568,[132 192] ; [22 48],[126.63959391 197.36040609] ; [27.36040609 42.63959391],0
b2,1,0.14763,2.096568,[132 192] ; [22 48],[126.63959391 197.36040609] ; [27.36040609 42.63959391],0
a6,1,0.172765,1.858789,[363 165] ; [78 47],[356.58192956 171.41807044] ; [84.41807044 40.58192956],0
a8,1,0.218487,1.514281,[ 76 399] ; [ 13 101],[ 71.77419355 403.22580645] ; [17.22580645 96.77419355],0
s1,1,0.222404,1.488794,[ 11 510] ; [  5 120],[ 12.90402477 508.09597523] ; [  3.09597523 121.90402477],0
n3,1,0.224382,1.476126,[70 28] ; [31  7],[72.77941176 25.22058824] ; [28.22058824  9.77941176],0
p1,1,0.230061,1.440482,[ 52 476] ; [  8 117],[ 48.51454824 479.48545176] ; [ 11.48545176 113.51454824],0
d4,1,0.254449,1.298708,[440  87] ; [99 26],[435.66411043  91.33588957] ; [103.33588957  21.66411043],0
b1,1,0.260436,1.266437,[189 340] ; [38 87],[183.61314985 345.38685015] ; [43.38685015 81.61314985],0
p7,1,0.339218,0.913384,[366 153] ; [82 42],[361.60497667 157.39502333] ; [86.39502333 37.60497667],0
v2,1,0.369742,0.80453,[298 214] ; [65 56],[293.61137441 218.38862559] ; [69.38862559 51.61137441],0
b4,1,0.3784,0.775894,[303 226] ; [77 48],[307.37003058 221.62996942] ; [72.62996942 52.37003058],0
d3,1,0.524926,0.404203,[373 156] ; [91 33],[375.88973966 153.11026034] ; [88.11026034 35.88973966],0
u2,1,0.661706,0.191457,[68 66] ; [24 20],[69.25842697 64.74157303] ; [22.74157303 21.25842697],0
v4,1,0.737863,0.112014,[509  18] ; [119   5],[508.38095238  18.61904762] ; [119.61904762   4.38095238],0
r3,1,0.742647,0.107814,[504  20] ; [121   4],[504.62249615  19.37750385] ; [120.37750385   4.62249615],0
s4,1,0.754379,0.097888,[ 85 435] ; [ 19 106],[ 83.84496124 436.15503876] ; [ 20.15503876 104.84496124],0
a1,1,0.862832,0.029849,[ 23 506] ; [  5 120],[ 22.64831804 506.35168196] ; [  5.35168196 119.64831804],0
b5,1,0.864806,0.028988,[313 216] ; [75 50],[313.84097859 215.15902141] ; [74.15902141 50.84097859],0
u3,1,0.902562,0.014988,[72 63] ; [23 21],[71.64804469 63.35195531] ; [23.35195531 20.64804469],0
