Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,27.236105,[33 12] ; [ 8 36],[20.73033708 24.26966292] ; [20.26966292 23.73033708],1
p2,1,2e-05,18.219462,[33 11] ; [13 31],[23. 21.] ; [23. 21.],1
p11,1,0.00014,14.497302,[31 17] ; [11 33],[21.91304348 26.08695652] ; [20.08695652 23.91304348],1
v1,1,0.0012,10.489848,[22 24] ; [ 7 37],[14.82222222 31.17777778] ; [14.17777778 29.82222222],0
n3,1,0.002737,8.975003,[13  2] ; [10 16],[8.41463415 6.58536585] ; [14.58536585 11.41463415],0
r3,1,0.002963,8.830215,[31 15] ; [15 27],[24.04545455 21.95454545] ; [21.95454545 20.04545455],0
v4,1,0.033528,4.518618,[31 14] ; [20 23],[26.07954545 18.92045455] ; [24.92045455 18.07954545],0
p3,1,0.03833,4.290306,[15 31] ; [ 6 37],[10.85393258 35.14606742] ; [10.14606742 32.85393258],0
b3,1,0.059656,3.546914,[ 4 20] ; [11 16],[ 7.05882353 16.94117647] ; [ 7.94117647 19.05882353],0
b2,1,0.059656,3.546914,[ 4 20] ; [11 16],[ 7.05882353 16.94117647] ; [ 7.94117647 19.05882353],0
p6,1,0.062241,3.476647,[ 8 38] ; [ 2 40],[ 5.22727273 40.77272727] ; [ 4.77272727 37.22727273],0
b5,1,0.065189,3.400185,[31 17] ; [20 24],[26.60869565 21.39130435] ; [24.39130435 19.60869565],0
p4,1,0.072503,3.225419,[18 29] ; [ 9 34],[14.1 32.9] ; [12.9 30.1],0
b1,1,0.09498,2.787879,[28 20] ; [18 26],[24. 24.] ; [22. 22.],0
p5,1,0.108186,2.580523,[ 5 41] ; [ 1 42],[ 3.1011236 42.8988764] ; [ 2.8988764 40.1011236],0
b4,1,0.157383,1.999194,[31 17] ; [22 22],[27.65217391 20.34782609] ; [25.34782609 18.65217391],0
s6,1,0.160655,1.968053,[17 30] ; [10 34],[13.94505495 33.05494505] ; [13.05494505 30.94505495],0
s3,1,0.175623,1.834281,[14 31] ; [ 8 35],[11.25 33.75] ; [10.75 32.25],0
s1,1,0.182363,1.778262,[ 2 46] ; [ 5 38],[ 3.69230769 44.30769231] ; [ 3.30769231 39.69230769],0
p7,1,0.184001,1.76501,[19 26] ; [12 30],[16.03448276 28.96551724] ; [14.96551724 27.03448276],0
s8,1,0.200232,1.640683,[ 4 44] ; [ 1 43],[ 2.60869565 45.39130435] ; [ 2.39130435 41.60869565],0
a8,1,0.202275,1.625869,[ 4 40] ; [ 1 39],[ 2.61904762 41.38095238] ; [ 2.38095238 37.61904762],0
r1,1,0.221655,1.493622,[ 9 38] ; [13 30],[11.48888889 35.51111111] ; [10.51111111 32.48888889],0
n6,1,0.223908,1.479147,[29 19] ; [20 22],[26.13333333 21.86666667] ; [22.86666667 19.13333333],0
p8,1,0.239155,1.385565,[15 32] ; [ 9 34],[12.53333333 34.46666667] ; [11.46666667 31.53333333],0
d2,1,0.247775,1.335807,[16 32] ; [19 23],[18.66666667 29.33333333] ; [16.33333333 25.66666667],0
n1,1,0.251326,1.315915,[6 9] ; [ 6 20],[ 4.3902439 10.6097561] ; [ 7.6097561 18.3902439],0
n2,1,0.274986,1.191703,[9 6] ; [11 15],[7.31707317 7.68292683] ; [12.68292683 13.31707317],0
u1,1,0.288696,1.125694,[ 5 43] ; [ 2 42],[ 3.65217391 44.34782609] ; [ 3.34782609 40.65217391],0
r2,1,0.303332,1.059489,[28 17] ; [21 20],[25.63953488 19.36046512] ; [23.36046512 17.63953488],0
s2,1,0.369733,0.804561,[11 36] ; [ 7 37],[ 9.2967033 37.7032967] ; [ 8.7032967 35.2967033],0
a5,1,0.381869,0.764675,[24 24] ; [18 26],[21.91304348 26.08695652] ; [20.08695652 23.91304348],0
d5,1,0.438903,0.599149,[30 18] ; [24 20],[28.17391304 19.82608696] ; [25.82608696 18.17391304],0
a2,1,0.540608,0.374414,[ 5 43] ; [ 3 41],[ 4.17391304 43.82608696] ; [ 3.82608696 40.17391304],0
a7,1,0.55323,0.351562,[27 21] ; [21 21],[25.6 22.4] ; [22.4 19.6],0
s5,1,0.618941,0.247359,[ 7 40] ; [ 5 39],[ 6.1978022 40.8021978] ; [ 5.8021978 38.1978022],0
s4,1,0.661078,0.192217,[ 5 42] ; [ 6 38],[ 5.68131868 41.31868132] ; [ 5.31868132 38.68131868],0
u3,1,0.677132,0.173372,[ 6 18] ; [ 7 16],[ 6.63829787 17.36170213] ; [ 6.36170213 16.63829787],0
d3,1,0.750384,0.101209,[24 23] ; [21 23],[23.24175824 23.75824176] ; [21.75824176 22.24175824],0
a4,1,0.751304,0.100439,[16 32] ; [13 30],[15.2967033 32.7032967] ; [13.7032967 29.2967033],0
d1,1,0.760486,0.092929,[16 32] ; [16 28],[16.69565217 31.30434783] ; [15.30434783 28.69565217],0
p1,1,0.837517,0.042054,[ 6 41] ; [ 5 39],[ 5.68131868 41.31868132] ; [ 5.31868132 38.68131868],0
d4,1,0.842107,0.03968,[30 18] ; [26 17],[29.53846154 18.46153846] ; [26.46153846 16.53846154],0
n5,1,0.875917,0.024382,[27 20] ; [24 19],[26.63333333 20.36666667] ; [24.36666667 18.63333333],0
v2,1,0.879479,0.022992,[15 29] ; [14 29],[14.66666667 29.33333333] ; [14.33333333 28.66666667],0
n4,1,0.893377,0.017965,[25 23] ; [23 20],[25.31868132 22.68131868] ; [22.68131868 20.31868132],0
a1,1,0.896365,0.016966,[ 7 41] ; [ 6 38],[ 6.7826087 41.2173913] ; [ 6.2173913 37.7826087],0
v3,1,0.908288,0.013271,[ 9 37] ; [ 8 35],[ 8.78651685 37.21348315] ; [ 8.21348315 34.78651685],0
u2,1,0.949472,0.004016,[10 15] ; [ 9 13],[10.10638298 14.89361702] ; [ 8.89361702 13.10638298],0
p12,1,0.962379,0.002225,[ 1 46] ; [ 1 43],[ 1.03296703 45.96703297] ; [ 0.96703297 43.03296703],0
a6,1,0.970935,0.001328,[22 26] ; [20 24],[21.91304348 26.08695652] ; [20.08695652 23.91304348],0
a3,1,0.992515,8.8e-05,[23 24] ; [21 22],[22.97777778 24.02222222] ; [21.02222222 21.97777778],0
