Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.001852,9.691041,[23  7] ; [1 6],[19.45945946 10.54054054] ; [4.54054054 2.45945946],0
n4,1,0.025497,4.989805,[22  8] ; [2 5],[19.45945946 10.54054054] ; [4.54054054 2.45945946],0
r4,1,0.092842,2.824387,[28  2] ; [5 2],[26.75675676  3.24324324] ; [6.24324324 0.75675676],0
v1,1,0.094594,2.794402,[19 11] ; [2 5],[17.02702703 12.97297297] ; [3.97297297 3.02702703],0
b3,1,0.102483,2.666477,[ 7 15] ; [3 1],[ 8.46153846 13.53846154] ; [1.53846154 2.46153846],0
b2,1,0.102483,2.666477,[ 7 15] ; [3 1],[ 8.46153846 13.53846154] ; [1.53846154 2.46153846],0
r1,1,0.120903,2.405587,[22  8] ; [3 4],[20.27027027  9.72972973] ; [4.72972973 2.27027027],0
p9,1,0.129598,2.297311,[25  5] ; [4 3],[23.51351351  6.48648649] ; [5.48648649 1.51351351],0
v2,1,0.174652,1.842553,[19  8] ; [3 4],[17.47058824  9.52941176] ; [4.52941176 2.47058824],0
p10,1,0.175567,1.834753,[21  9] ; [3 4],[19.45945946 10.54054054] ; [4.54054054 2.45945946],0
a5,1,0.175567,1.834753,[21  9] ; [3 4],[19.45945946 10.54054054] ; [4.54054054 2.45945946],0
s4,1,0.204368,1.610884,[ 6 24] ; [3 4],[ 7.2972973 22.7027027] ; [1.7027027 5.2972973],0
s3,1,0.206463,1.596059,[13 16] ; [5 2],[14.5 14.5] ; [3.5 3.5],0
a8,1,0.210743,1.566312,[ 3 26] ; [2 5],[ 4.02777778 24.97222222] ; [0.97222222 6.02777778],0
b1,1,0.237893,1.393038,[14 16] ; [5 2],[15.40540541 14.59459459] ; [3.59459459 3.40540541],0
d2,1,0.237893,1.393038,[14 16] ; [5 2],[15.40540541 14.59459459] ; [3.59459459 3.40540541],0
a6,1,0.242166,1.367938,[20 10] ; [3 4],[18.64864865 11.35135135] ; [4.35135135 2.64864865],0
n3,1,0.259796,1.269841,[5 1] ; [2 2],[4.2 1.8] ; [2.8 1.2],0
a4,1,0.305652,1.04937,[15 15] ; [2 5],[13.78378378 16.21621622] ; [3.21621622 3.78378378],0
a7,1,0.320428,0.987201,[19 11] ; [3 4],[17.83783784 12.16216216] ; [4.16216216 2.83783784],0
p1,1,0.324681,0.969995,[ 4 26] ; [2 5],[ 4.86486486 25.13513514] ; [1.13513514 5.86486486],0
s7,1,0.354777,0.856298,[18 11] ; [3 4],[16.91666667 12.08333333] ; [4.08333333 2.91666667],0
d4,1,0.399233,0.710635,[21  9] ; [6 1],[21.89189189  8.10810811] ; [5.10810811 1.89189189],0
s8,1,0.451259,0.567488,[17 12] ; [3 4],[16.11111111 12.88888889] ; [3.88888889 3.11111111],0
p8,1,0.509151,0.435812,[17 13] ; [3 4],[16.21621622 13.78378378] ; [3.78378378 3.21621622],0
d3,1,0.509151,0.435812,[17 13] ; [3 4],[16.21621622 13.78378378] ; [3.78378378 3.21621622],0
p4,1,0.509151,0.435812,[17 13] ; [3 4],[16.21621622 13.78378378] ; [3.78378378 3.21621622],0
d5,1,0.512902,0.428143,[21  9] ; [4 3],[20.27027027  9.72972973] ; [4.72972973 2.27027027],0
s5,1,0.62822,0.234483,[15 14] ; [2 3],[14.5 14.5] ; [2.5 2.5],0
b4,1,0.634592,0.225885,[20 10] ; [4 3],[19.45945946 10.54054054] ; [4.54054054 2.45945946],0
b5,1,0.686225,0.163202,[19 11] ; [5 2],[19.45945946 10.54054054] ; [4.54054054 2.45945946],0
s1,1,0.742298,0.108117,[ 3 27] ; [1 6],[ 3.24324324 26.75675676] ; [0.75675676 6.24324324],0
a3,1,0.761057,0.092473,[19 11] ; [4 3],[18.64864865 11.35135135] ; [4.35135135 2.64864865],0
s2,1,0.761057,0.092473,[19 11] ; [4 3],[18.64864865 11.35135135] ; [4.35135135 2.64864865],0
p11,1,0.761057,0.092473,[19 11] ; [4 3],[18.64864865 11.35135135] ; [4.35135135 2.64864865],0
s6,1,0.765875,0.08867,[26  3] ; [6 1],[25.77777778  3.22222222] ; [6.22222222 0.77777778],0
p7,1,0.808514,0.05873,[20 10] ; [5 2],[20.27027027  9.72972973] ; [4.72972973 2.27027027],0
u3,1,0.836813,0.042424,[8 3] ; [2 1],[7.85714286 3.14285714] ; [2.14285714 0.85714286],0
p3,1,0.855494,0.033165,[16 14] ; [4 3],[16.21621622 13.78378378] ; [3.78378378 3.21621622],0
d1,1,0.855494,0.033165,[16 14] ; [4 3],[16.21621622 13.78378378] ; [3.78378378 3.21621622],0
n1,1,1.0,0.0,[3 3] ; [2 2],[3. 3.] ; [2. 2.],0
