Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,33.449879,[167 137] ; [191  52],[198.96160878 105.03839122] ; [159.03839122  83.96160878],1
p5,1,7e-06,20.257729,[ 24 279] ; [ 52 192],[ 42.09872029 260.90127971] ; [ 33.90127971 210.09872029],1
s7,1,3e-05,17.443366,[157 137] ; [166  67],[180.19354839 113.80645161] ; [142.80645161  90.19354839],1
s4,1,0.000255,13.373419,[ 46 257] ; [ 67 172],[ 63.17158672 239.82841328] ; [ 49.82841328 189.17158672],1
p6,1,0.001009,10.810355,[105 197] ; [117 123],[123.69741697 178.30258303] ; [ 98.30258303 141.69741697],0
a3,1,0.001897,9.646533,[206  99] ; [193  50],[222.07116788  82.92883212] ; [176.92883212  66.07116788],0
a5,1,0.003433,8.56149,[218  88] ; [200  44],[232.56  73.44] ; [185.44  58.56],0
p7,1,0.0044,8.110738,[185 113] ; [174  62],[200.34082397  97.65917603] ; [158.65917603  77.34082397],0
p9,1,0.005836,7.600328,[257  46] ; [222  18],[267.28729282  35.71270718] ; [211.71270718  28.28729282],0
n6,1,0.00739,7.175546,[258  47] ; [222  19],[268.13186813  36.86813187] ; [211.86813187  29.13186813],0
p12,1,0.010095,6.618007,[ 22 282] ; [ 34 210],[ 31.06569343 272.93430657] ; [ 24.93430657 219.06569343],0
s3,1,0.011893,6.326706,[199 103] ; [182  58],[212.29151292  89.70848708] ; [168.70848708  71.29151292],0
p1,1,0.012938,6.177568,[ 20 284] ; [ 31 211],[ 28.3956044 275.6043956] ; [ 22.6043956 219.3956044],0
s8,1,0.017119,5.684155,[158 147] ; [150  92],[171.73674589 133.26325411] ; [136.26325411 105.73674589],0
a4,1,0.019014,5.500187,[126 177] ; [126 118],[139.5904936 163.4095064] ; [112.4095064 131.5904936],0
p8,1,0.021213,5.309241,[152 148] ; [146  95],[165.24953789 134.75046211] ; [132.75046211 108.24953789],0
p10,1,0.022286,5.223319,[247  55] ; [215  27],[256.47794118  45.52205882] ; [205.52205882  36.47794118],0
d4,1,0.022465,5.209444,[248  57] ; [214  28],[257.60511883  47.39488117] ; [204.39488117  37.60511883],0
p3,1,0.026614,4.915656,[151 155] ; [143 100],[163.86885246 142.13114754] ; [130.13114754 112.86885246],0
a1,1,0.031489,4.626105,[ 11 295] ; [ 19 225],[ 16.69090909 289.30909091] ; [ 13.30909091 230.69090909],0
d1,1,0.076324,3.141485,[178 128] ; [160  84],[188.05090909 117.94909091] ; [149.94909091  94.05090909],0
b3,1,0.085241,2.962025,[ 62 123] ; [62 83],[ 69.51515152 115.48484848] ; [54.48484848 90.51515152],0
b2,1,0.085241,2.962025,[ 62 123] ; [62 83],[ 69.51515152 115.48484848] ; [54.48484848 90.51515152],0
n1,1,0.088323,2.904675,[22 39] ; [28 26],[26.52173913 34.47826087] ; [23.47826087 30.52173913],0
b5,1,0.090691,2.862065,[196 110] ; [139 105],[186.38181818 119.61818182] ; [148.61818182  95.38181818],0
a6,1,0.092287,2.834029,[216  89] ; [155  87],[206.86471664  98.13528336] ; [164.13528336  77.86471664],0
a7,1,0.104362,2.637589,[236  69] ; [174  70],[227.77777778  77.22222222] ; [182.22222222  61.77777778],0
a2,1,0.109719,2.55827,[ 73 233] ; [ 73 171],[ 81.22909091 224.77090909] ; [ 64.77090909 179.22909091],0
r3,1,0.1155,2.477311,[301   4] ; [235   8],[298.32116788   6.67883212] ; [237.67883212   5.32116788],0
p4,1,0.127697,2.320283,[193 113] ; [167  74],[201.38939671 104.61060329] ; [158.61060329  82.38939671],0
v3,1,0.134029,2.245203,[113 177] ; [109 131],[121.47169811 168.52830189] ; [100.52830189 139.47169811],0
n2,1,0.137874,2.201528,[44 17] ; [46  9],[47.32758621 13.67241379] ; [42.67241379 12.32758621],0
u2,1,0.1419,2.157236,[64 34] ; [27 24],[59.85234899 38.14765101] ; [31.14765101 19.85234899],0
v1,1,0.142065,2.155443,[160 133] ; [148  95],[168.36567164 124.63432836] ; [139.63432836 103.36567164],0
d2,1,0.156929,2.003571,[144 161] ; [129 113],[152.22120658 152.77879342] ; [120.77879342 121.22120658],0
u1,1,0.168966,1.892096,[ 58 248] ; [ 58 186],[ 64.53818182 241.46181818] ; [ 51.46181818 192.53818182],0
v4,1,0.172211,1.863587,[297   9] ; [241   3],[299.32363636   6.67636364] ; [238.67636364   5.32363636],0
u4,1,0.283935,1.148158,[ 11 295] ; [  5 239],[  8.90181818 297.09818182] ; [  7.09818182 236.90181818],0
d3,1,0.336597,0.923349,[212  93] ; [178  65],[217.0620438  87.9379562] ; [172.9379562  70.0620438],0
u3,1,0.514697,0.424507,[62 36] ; [35 16],[63.79865772 34.20134228] ; [33.20134228 17.79865772],0
n5,1,0.545427,0.365574,[237  68] ; [194  49],[239.88138686  65.11861314] ; [191.11861314  51.88138686],0
s1,1,0.586839,0.295308,[ 11 290] ; [ 11 229],[ 12.24029575 288.75970425] ; [  9.75970425 230.24029575],0
r2,1,0.656147,0.198238,[296   8] ; [239   5],[296.78832117   7.21167883] ; [238.21167883   5.78832117],0
p11,1,0.660459,0.192967,[243  63] ; [190  54],[240.90545455  65.09454545] ; [192.09454545  51.90545455],0
n3,1,0.668786,0.183025,[43 18] ; [40 14],[44.02608696 16.97391304] ; [38.97391304 15.02608696],0
b1,1,0.68703,0.162319,[118 188] ; [ 90 154],[115.72363636 190.27636364] ; [ 92.27636364 151.72363636],0
v2,1,0.720509,0.128005,[163 128] ; [137 101],[165.02835539 125.97164461] ; [134.97164461 103.02835539],0
d5,1,0.770918,0.084782,[253  52] ; [203  39],[254.25959781  50.74040219] ; [201.74040219  40.25959781],0
a8,1,0.802271,0.062705,[ 42 234] ; [ 32 190],[ 41.01204819 234.98795181] ; [ 32.98795181 189.01204819],0
n4,1,0.870569,0.026548,[242  64] ; [190  52],[241.22627737  64.77372263] ; [190.77372263  51.22627737],0
p2,1,0.883692,0.021401,[254  50] ; [205  39],[254.62773723  49.37226277] ; [204.37226277  39.62773723],0
b4,1,0.946455,0.00451,[186 120] ; [149  95],[186.38181818 119.61818182] ; [148.61818182  95.38181818],0
r1,1,0.99361,6.4e-05,[266  39] ; [211  31],[265.96892139  39.03107861] ; [211.03107861  30.96892139],0
