Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,48.735575,[426 119] ; [45 56],[397.36068111 147.63931889] ; [73.63931889 27.36068111],1
n4,1,0.0,42.388148,[438 108] ; [51 51],[412.02777778 133.97222222] ; [76.97222222 25.02777778],1
p11,1,8e-06,19.956504,[443 105] ; [62 40],[425.75384615 122.24615385] ; [79.24615385 22.75384615],1
r4,1,3.9e-05,16.919164,[519  29] ; [85 17],[509.21846154  38.78153846] ; [94.78153846  7.21846154],1
p4,1,4.5e-05,16.641118,[349 195] ; [43 58],[330.61705426 213.38294574] ; [61.38294574 39.61705426],1
p10,1,0.00014,14.507505,[457  83] ; [68 31],[443.66197183  96.33802817] ; [81.33802817 17.66197183],1
s5,1,0.000716,11.447159,[180 348] ; [16 80],[165.84615385 362.15384615] ; [30.15384615 65.84615385],1
p6,1,0.00105,10.737305,[209 331] ; [21 77],[194.67084639 345.32915361] ; [35.32915361 62.67084639],0
s6,1,0.00147,10.116435,[376 161] ; [55 47],[362.20187793 174.79812207] ; [68.79812207 33.20187793],0
v1,1,0.002972,8.824373,[300 235] ; [39 59],[286.51658768 248.48341232] ; [52.48341232 45.51658768],0
d2,1,0.004317,8.145249,[274 273] ; [35 66],[260.83796296 286.16203704] ; [48.16203704 52.83796296],0
p9,1,0.006598,7.379338,[465  73] ; [75 24],[456.07535322  81.92464678] ; [83.92464678 15.07535322],0
s7,1,0.006814,7.321239,[260 262] ; [33 62],[247.88654781 274.11345219] ; [45.11345219 49.88654781],0
r3,1,0.009405,6.744258,[529  18] ; [92  9],[524.20833333  22.79166667] ; [96.79166667  4.20833333],0
p3,1,0.00997,6.640319,[284 262] ; [38 62],[272.15479876 273.84520124] ; [49.84520124 50.15479876],0
p8,1,0.012139,6.290429,[297 242] ; [41 58],[285.55172414 253.44827586] ; [52.44827586 46.55172414],0
r2,1,0.015174,5.896154,[528  16] ; [93  8],[523.75813953  20.24186047] ; [97.24186047  3.75813953],0
p12,1,0.016237,5.777018,[ 50 495] ; [ 2 97],[ 44.00621118 500.99378882] ; [ 7.99378882 91.00621118],0
u1,1,0.016949,5.701617,[128 420] ; [13 89],[118.87384615 429.12615385] ; [22.12615385 79.87384615],0
b1,1,0.0209,5.335125,[182 366] ; [46 56],[192.22153846 355.77846154] ; [35.77846154 66.22153846],0
u3,1,0.031472,4.627016,[95 60] ; [26  6],[100.29411765  54.70588235] ; [20.70588235 11.29411765],0
p5,1,0.032856,4.553282,[ 67 477] ; [ 5 95],[ 60.81987578 483.18012422] ; [11.18012422 88.81987578],0
u2,1,0.035221,4.43444,[85 70] ; [24  8],[90.34759358 64.65240642] ; [18.65240642 13.34759358],0
d1,1,0.036678,4.365301,[350 198] ; [54 48],[340.60307692 207.39692308] ; [63.39692308 38.60307692],0
v3,1,0.036724,4.363147,[216 313] ; [28 67],[206.8525641 322.1474359] ; [37.1474359 57.8525641],0
b3,1,0.03918,4.253043,[121 204] ; [12 41],[114.35185185 210.64814815] ; [18.64814815 34.35185185],0
b2,1,0.03918,4.253043,[121 204] ; [12 41],[114.35185185 210.64814815] ; [18.64814815 34.35185185],0
a2,1,0.046833,3.951385,[166 382] ; [21 81],[157.65538462 390.34461538] ; [29.34461538 72.65538462],0
v2,1,0.054055,3.710995,[314 213] ; [46 48],[305.50724638 221.49275362] ; [54.49275362 39.50724638],0
s2,1,0.064693,3.412782,[285 257] ; [43 58],[276.47900467 265.52099533] ; [51.52099533 49.47900467],0
p7,1,0.073876,3.194739,[343 190] ; [52 43],[335.24681529 197.75318471] ; [59.75318471 35.24681529],0
s8,1,0.074273,3.185959,[238 305] ; [35 67],[229.82790698 313.17209302] ; [43.17209302 58.82790698],0
n2,1,0.083895,2.987776,[86 26] ; [19 12],[82.23776224 29.76223776] ; [22.76223776  8.23776224],0
a5,1,0.102088,2.672616,[413 135] ; [69 33],[406.36307692 141.63692308] ; [75.63692308 26.36307692],0
p2,1,0.118335,2.439215,[466  80] ; [80 21],[460.76661515  85.23338485] ; [85.23338485 15.76661515],0
a6,1,0.145587,2.117894,[419 128] ; [84 17],[424.60030864 122.39969136] ; [78.39969136 22.60030864],0
a4,1,0.169182,1.890175,[249 297] ; [39 63],[242.66666667 303.33333333] ; [45.33333333 56.66666667],0
a1,1,0.226686,1.461536,[ 25 523] ; [  2 100],[ 22.76307692 525.23692308] ; [ 4.23692308 97.76307692],0
p1,1,0.266087,1.236807,[ 51 494] ; [ 6 95],[ 48.08823529 496.91176471] ; [ 8.91176471 92.08823529],0
b4,1,0.278715,1.173346,[327 221] ; [55 47],[322.05538462 225.94461538] ; [59.94461538 42.05538462],0
s3,1,0.280704,1.16368,[301 238] ; [50 50],[296.07042254 242.92957746] ; [54.92957746 45.07042254],0
a3,1,0.402277,0.701511,[391 154] ; [69 33],[387.48068006 157.51931994] ; [72.51931994 29.48068006],0
r1,1,0.419363,0.6521,[455  90] ; [81 20],[452.19814241  92.80185759] ; [83.80185759 17.19814241],0
n1,1,0.427939,0.62841,[42 69] ; [ 9 21],[40.14893617 70.85106383] ; [10.85106383 19.14893617],0
s4,1,0.54741,0.361977,[ 92 445] ; [15 87],[ 89.92018779 447.07981221] ; [17.07981221 84.92018779],0
a8,1,0.596504,0.280302,[ 68 422] ; [11 82],[ 66.39794168 423.60205832] ; [12.60205832 80.39794168],0
s1,1,0.649564,0.20645,[ 17 522] ; [ 4 95],[ 17.74137931 521.25862069] ; [ 3.25862069 95.74137931],0
d3,1,0.671517,0.179833,[428 120] ; [80 20],[429.60493827 118.39506173] ; [78.39506173 21.60493827],0
d5,1,0.681986,0.167898,[452  96] ; [85 16],[453.42989214  94.57010786] ; [83.57010786 17.42989214],0
b5,1,0.821394,0.050964,[359 189] ; [68 34],[359.99384615 188.00615385] ; [67.00615385 34.99384615],0
d4,1,0.895577,0.017227,[464  84] ; [85 16],[463.5624037  84.4375963] ; [85.4375963 15.5624037],0
