Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,81.787902,[274   8] ; [55 33],[250.75135135  31.24864865] ; [78.24864865  9.75135135],1
r2,1,0.0,53.79696,[272   7] ; [63 24],[255.36885246  23.63114754] ; [79.63114754  7.36885246],1
v4,1,5e-06,20.733716,[273   8] ; [73 14],[264.20108696  16.79891304] ; [81.79891304  5.20108696],1
r3,1,6.2e-05,16.035537,[276   5] ; [77 10],[269.54619565  11.45380435] ; [83.45380435  3.54619565],1
a5,1,8.1e-05,15.541422,[202  80] ; [43 45],[186.72972973  95.27027027] ; [58.27027027 29.72972973],1
a6,1,0.001564,10.0012,[210  72] ; [50 38],[198.16216216  83.83783784] ; [61.83783784 26.16216216],0
v2,1,0.001921,9.623955,[154 111] ; [33 52],[141.58571429 123.41428571] ; [45.41428571 39.58571429],0
v1,1,0.003169,8.70742,[150 123] ; [32 55],[138.01666667 134.98333333] ; [43.98333333 43.01666667],0
d1,1,0.004485,8.076021,[161 121] ; [35 53],[149.38378378 132.61621622] ; [46.61621622 41.38378378],0
a7,1,0.004762,7.967843,[212  68] ; [53 35],[201.63043478  78.36956522] ; [63.36956522 24.63043478],0
a2,1,0.013484,6.104444,[ 54 228] ; [ 7 81],[ 46.49189189 235.50810811] ; [14.50810811 73.49189189],0
u1,1,0.01474,5.94733,[ 40 242] ; [ 4 84],[ 33.53513514 248.46486486] ; [10.46486486 77.53513514],0
d4,1,0.015096,5.905189,[229  52] ; [61 27],[220.8401084  60.1598916] ; [69.1598916 18.8401084],0
p7,1,0.015617,5.845503,[167 108] ; [39 46],[157.36111111 117.63888889] ; [48.63888889 36.36111111],0
p2,1,0.030469,4.68266,[239  41] ; [64 21],[232.43835616  47.56164384] ; [70.56164384 14.43835616],0
n4,1,0.03117,4.64357,[209  72] ; [55 33],[201.04065041  79.95934959] ; [62.95934959 25.04065041],0
u3,1,0.033055,4.542932,[63 45] ; [15 24],[57.30612245 50.69387755] ; [20.69387755 18.30612245],0
p3,1,0.034619,4.463872,[123 158] ; [27 60],[114.53804348 166.46195652] ; [35.46195652 51.53804348],0
d3,1,0.052403,3.762868,[192  90] ; [50 38],[184.44324324  97.55675676] ; [57.55675676 30.44324324],0
v3,1,0.063708,3.438135,[ 89 181] ; [19 66],[ 82.14084507 187.85915493] ; [25.85915493 59.14084507],0
a4,1,0.074913,3.171954,[116 165] ; [27 61],[108.89701897 172.10298103] ; [34.10298103 53.89701897],0
d5,1,0.093178,2.818602,[223  59] ; [62 26],[217.21621622  64.78378378] ; [67.78378378 20.21621622],0
s8,1,0.096539,2.761807,[ 65 217] ; [13 75],[ 59.44864865 222.55135135] ; [18.55135135 69.44864865],0
p4,1,0.102569,2.665138,[153 126] ; [39 48],[146.36065574 132.63934426] ; [45.63934426 41.36065574],0
s5,1,0.116329,2.466058,[ 68 205] ; [14 70],[ 62.70588235 210.29411765] ; [19.29411765 64.70588235],0
