Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,59.177112,[126  40] ; [12 49],[100.91629956  65.08370044] ; [37.08370044 23.91629956],1
d1,1,0.0,55.75995,[102  64] ; [ 4 59],[76.83842795 89.16157205] ; [29.16157205 33.83842795],1
d5,1,0.0,54.849666,[143  23] ; [23 39],[120.85964912  45.14035088] ; [45.14035088 16.85964912],1
a5,1,4.6e-05,16.617848,[117  49] ; [26 37],[103.65938865  62.34061135] ; [39.34061135 23.65938865],1
a3,1,0.000224,13.618247,[114  52] ; [26 36],[101.92982456  64.07017544] ; [38.07017544 23.92982456],1
r3,1,0.000576,11.851172,[149  17] ; [45 18],[140.62882096  25.37117904] ; [53.37117904  9.62882096],1
a7,1,0.001003,10.822312,[119  47] ; [30 32],[108.48245614  57.51754386] ; [40.51754386 21.48245614],0
r1,1,0.003227,8.674412,[114  52] ; [30 33],[104.38427948  61.61572052] ; [39.61572052 23.38427948],0
r4,1,0.004413,8.105382,[133  33] ; [39 24],[124.68122271  41.31877729] ; [47.31877729 15.68122271],0
a4,1,0.004686,7.996633,[70 95] ; [14 49],[ 60.78947368 104.21052632] ; [23.21052632 39.78947368],0
n6,1,0.006913,7.295473,[133  32] ; [40 23],[125.19736842  39.80263158] ; [47.80263158 15.19736842],0
p10,1,0.011843,6.334258,[112  52] ; [30 30],[103.96428571  60.03571429] ; [38.03571429 21.96428571],0
d2,1,0.014937,5.923895,[76 88] ; [18 45],[67.91189427 96.08810573] ; [26.08810573 36.91189427],0
u1,1,0.018288,5.568368,[ 19 147] ; [ 1 62],[ 14.49781659 151.50218341] ; [ 5.50218341 57.49781659],0
p12,1,0.051036,3.807101,[  4 162] ; [ 5 57],[  6.55263158 159.44736842] ; [ 2.44736842 59.55263158],0
v2,1,0.065879,3.382836,[63 97] ; [15 43],[ 57.24770642 102.75229358] ; [20.75229358 37.24770642],0
a2,1,0.076448,3.138848,[ 32 134] ; [ 6 57],[ 27.54585153 138.45414847] ; [10.45414847 52.54585153],0
r2,1,0.081853,3.027723,[142  21] ; [49 14],[137.75663717  25.24336283] ; [53.24336283  9.75663717],0
p9,1,0.091912,2.840558,[114  51] ; [33 25],[108.76681614  56.23318386] ; [38.23318386 19.76681614],0
v3,1,0.107559,2.589725,[ 43 118] ; [10 51],[ 38.43693694 122.56306306] ; [14.56306306 46.43693694],0
p4,1,0.111939,2.526632,[71 93] ; [20 43],[65.74449339 98.25550661] ; [25.25550661 37.74449339],0
b1,1,0.122079,2.390442,[ 63 103] ; [31 32],[68.13973799 97.86026201] ; [25.86026201 37.13973799],0
n5,1,0.131451,2.275282,[94 70] ; [43 20],[98.97797357 65.02202643] ; [38.02202643 24.97797357],0
n4,1,0.13317,2.255151,[110  56] ; [35 28],[105.10917031  60.89082969] ; [39.89082969 23.10917031],0
n1,1,0.165753,1.920939,[15 43] ; [11 16],[17.74117647 40.25882353] ; [ 8.25882353 18.74117647],0
b4,1,0.221848,1.492374,[94 72] ; [30 33],[89.88646288 76.11353712] ; [34.11353712 28.88646288],0
p11,1,0.268811,1.222804,[113  53] ; [38 25],[109.45851528  56.54148472] ; [41.54148472 21.45851528],0
p7,1,0.299427,1.076743,[72 92] ; [32 30],[75.46902655 88.53097345] ; [28.53097345 33.46902655],0
a8,1,0.305295,1.050922,[ 13 140] ; [ 8 53],[ 15.01401869 137.98598131] ; [ 5.98598131 55.01401869],0
s8,1,0.305539,1.049861,[ 34 132] ; [ 9 53],[ 31.30701754 134.69298246] ; [11.69298246 50.30701754],0
v4,1,0.368321,0.809321,[147  19] ; [53 10],[144.97816594  21.02183406] ; [55.02183406  7.97816594],0
u2,1,0.368976,0.807109,[27 24] ; [16 21],[24.92045455 26.07954545] ; [18.07954545 18.92045455],0
p8,1,0.407155,0.687094,[ 63 102] ; [27 34],[65.7079646 99.2920354] ; [24.2920354 36.7079646],0
p1,1,0.409999,0.678804,[ 13 152] ; [ 3 60],[ 11.57894737 153.42105263] ; [ 4.42105263 58.57894737],0
s7,1,0.419014,0.653078,[ 35 122] ; [10 48],[ 32.86046512 124.13953488] ; [12.13953488 45.86046512],0
b2,1,0.436608,0.605181,[27 69] ; [11 20],[28.72440945 67.27559055] ; [ 9.27559055 21.72440945],0
b3,1,0.436608,0.605181,[27 69] ; [11 20],[28.72440945 67.27559055] ; [ 9.27559055 21.72440945],0
a6,1,0.474472,0.511543,[106  60] ; [37 26],[103.65938865  62.34061135] ; [39.34061135 23.65938865],0
u3,1,0.495829,0.463853,[23 28] ; [14 23],[21.44318182 29.55681818] ; [15.55681818 21.44318182],0
p6,1,0.498569,0.45798,[ 36 128] ; [16 45],[ 37.90222222 126.09777778] ; [14.09777778 46.90222222],0
s2,1,0.581107,0.304448,[ 20 145] ; [ 6 57],[ 18.81578947 146.18421053] ; [ 7.18421053 55.81578947],0
a1,1,0.601419,0.272861,[ 10 156] ; [ 5 58],[ 10.87336245 155.12663755] ; [ 4.12663755 58.87336245],0
n2,1,0.632326,0.22892,[36 23] ; [15 12],[34.98837209 24.01162791] ; [16.01162791 10.98837209],0
p5,1,0.705263,0.143055,[ 11 155] ; [ 5 57],[ 11.64912281 154.35087719] ; [ 4.35087719 57.64912281],0
s4,1,0.761844,0.091845,[ 19 147] ; [ 8 54],[ 19.65789474 146.34210526] ; [ 7.34210526 54.65789474],0
s5,1,0.806855,0.059773,[ 32 132] ; [13 49],[ 32.65486726 131.34513274] ; [12.34513274 49.65486726],0
b5,1,0.843484,0.038982,[92 74] ; [34 29],[91.33624454 74.66375546] ; [34.66375546 28.33624454],0
n3,1,0.847586,0.03694,[35 24] ; [16 10],[35.4 23.6] ; [15.6 10.4],0
p3,1,0.881165,0.022348,[ 51 115] ; [20 43],[ 51.46724891 114.53275109] ; [19.53275109 43.46724891],0
s1,1,0.881182,0.022342,[  6 159] ; [ 2 60],[  5.81497797 159.18502203] ; [ 2.18502203 59.81497797],0
p2,1,0.983844,0.00041,[105  60] ; [40 23],[104.93421053  60.06578947] ; [40.06578947 22.93421053],0
s6,1,0.992259,9.4e-05,[ 56 109] ; [21 41],[ 55.969163 109.030837] ; [21.030837 40.969163],0
