Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,84.412057,[ 35 141] ; [154  81],[80.93430657 95.06569343] ; [108.06569343 126.93430657],1
p6,1,0.0,55.383952,[ 27 146] ; [120 113],[ 62.63793103 110.36206897] ; [ 84.36206897 148.63793103],1
p8,1,0.0,37.175239,[ 54 120] ; [144  90],[84.44117647 89.55882353] ; [113.55882353 120.44117647],1
p2,1,0.0,30.123124,[122  54] ; [212  22],[143.37560976  32.62439024] ; [190.62439024  43.37560976],1
s6,1,0.0,28.464931,[87 86] ; [176  56],[112.34320988  60.65679012] ; [150.65679012  81.34320988],1
p9,1,9e-06,19.656218,[122  48] ; [210  26],[139.01477833  30.98522167] ; [192.98522167  43.01477833],1
p7,1,1.6e-05,18.656568,[82 91] ; [160  73],[103.1182266  69.8817734] ; [138.8817734  94.1182266],1
p10,1,3.6e-05,17.068043,[119  55] ; [200  34],[136.04411765  37.95588235] ; [182.95588235  51.04411765],1
r4,1,0.000173,14.106572,[135  41] ; [213  23],[148.66019417  27.33980583] ; [199.33980583  36.66019417],1
d1,1,0.000186,13.965231,[77 99] ; [147  89],[95.68932039 80.31067961] ; [128.31067961 107.68932039],1
r3,1,0.00019,13.930034,[147  27] ; [224  11],[157.83374083  16.16625917] ; [213.16625917  21.83374083],1
s2,1,0.000313,12.991796,[ 61 114] ; [124 111],[78.96341463 96.03658537] ; [106.03658537 128.96341463],1
v4,1,0.000394,12.561664,[147  27] ; [223  12],[157.40831296  16.59168704] ; [212.59168704  22.40831296],1
n6,1,0.000431,12.393366,[135  39] ; [212  23],[147.62347188  26.37652812] ; [199.37652812  35.62347188],1
p11,1,0.000439,12.356813,[122  54] ; [198  38],[136.69902913  39.30097087] ; [183.30097087  52.69902913],1
d3,1,0.001135,10.592776,[98 78] ; [168  68],[113.63106796  62.36893204] ; [152.36893204  83.63106796],0
s7,1,0.001167,10.542492,[ 62 109] ; [118 106],[77.92405063 93.07594937] ; [102.07594937 121.92405063],0
s8,1,0.001331,10.299067,[ 50 125] ; [104 132],[ 65.57177616 109.42822384] ; [ 88.42822384 147.57177616],0
a5,1,0.003402,8.578325,[116  60] ; [186  50],[129.00970874  46.99029126] ; [172.99029126  63.00970874],0
p5,1,0.006005,7.548892,[  9 167] ; [ 31 203],[ 17.17073171 158.82926829] ; [ 22.82926829 211.17073171],0
d5,1,0.008517,6.921504,[129  47] ; [198  38],[139.68932039  36.31067961] ; [187.31067961  48.68932039],0
d4,1,0.01239,6.254244,[130  46] ; [198  38],[140.11650485  35.88349515] ; [187.88349515  48.11650485],0
a7,1,0.017586,5.636973,[113  63] ; [177  59],[123.88349515  52.11650485] ; [166.11650485  69.88349515],0
v1,1,0.022474,5.208732,[ 64 105] ; [114 117],[75.205 93.795] ; [102.795 128.205],0
a4,1,0.023363,5.141298,[ 67 107] ; [117 118],[78.27872861 95.72127139] ; [105.72127139 129.27872861],0
d2,1,0.031389,4.631554,[ 72 102] ; [123 113],[82.75609756 91.24390244] ; [112.24390244 123.75609756],0
u3,1,0.042949,4.097416,[23 33] ; [42 29],[28.66141732 27.33858268] ; [36.33858268 34.66141732],0
s5,1,0.053029,3.743017,[ 43 126] ; [ 78 148],[ 51.76962025 117.23037975] ; [ 69.23037975 156.76962025],0
u1,1,0.053233,3.736575,[ 23 153] ; [ 48 188],[ 30.33009709 145.66990291] ; [ 40.66990291 195.33009709],0
r2,1,0.095637,2.776835,[152  18] ; [218  14],[156.46766169  13.53233831] ; [213.53233831  18.46766169],0
r1,1,0.113493,2.504895,[127  47] ; [188  48],[133.68292683  40.31707317] ; [181.31707317  54.68292683],0
p1,1,0.113502,2.504768,[  9 165] ; [ 22 213],[ 13.18826406 160.81173594] ; [ 17.81173594 217.18826406],0
n5,1,0.158554,1.987964,[138  36] ; [199  36],[143.36919315  30.63080685] ; [193.63080685  41.36919315],0
s4,1,0.175613,1.834361,[ 26 147] ; [ 47 185],[ 31.18271605 141.81728395] ; [ 41.81728395 190.18271605],0
u2,1,0.225363,1.469888,[25 30] ; [40 31],[28.37301587 26.62698413] ; [36.62698413 34.37301587],0
s1,1,0.254893,1.296284,[  5 170] ; [ 12 222],[  7.27383863 167.72616137] ; [  9.72616137 224.27383863],0
a2,1,0.260001,1.268752,[ 35 141] ; [ 58 178],[ 39.72815534 136.27184466] ; [ 53.27184466 182.72815534],0
a6,1,0.286726,1.134931,[112  64] ; [162  74],[117.04854369  58.95145631] ; [156.95145631  79.04854369],0
n3,1,0.292854,1.106456,[40 21] ; [28  9],[42.32653061 18.67346939] ; [25.67346939 11.32653061],0
b5,1,0.333987,0.933376,[109  67] ; [135 101],[104.23300971  71.76699029] ; [139.76699029  96.23300971],0
n2,1,0.368664,0.808163,[46 16] ; [25 13],[44.02 17.98] ; [26.98 11.02],0
a8,1,0.370967,0.800422,[ 29 136] ; [ 31 187],[ 25.84856397 139.15143603] ; [ 34.15143603 183.84856397],0
s3,1,0.372189,0.796342,[90 84] ; [132 103],[94.44498778 79.55501222] ; [127.55501222 107.44498778],0
v2,1,0.458336,0.549954,[ 63 102] ; [ 98 136],[66.57894737 98.42105263] ; [ 94.42105263 139.57894737],0
n1,1,0.648728,0.207508,[29 33] ; [16 22],[27.9 34.1] ; [17.1 20.9],0
a1,1,0.666894,0.185257,[  6 170] ; [ 10 226],[  6.83495146 169.16504854] ; [  9.16504854 226.83495146],0
p12,1,0.725871,0.122937,[ 11 162] ; [ 13 222],[ 10.17647059 162.82352941] ; [ 13.82352941 221.17647059],0
b4,1,0.736332,0.113377,[100  76] ; [138  98],[101.66990291  74.33009709] ; [136.33009709  99.66990291],0
b1,1,0.829521,0.046361,[ 69 107] ; [ 95 141],[ 70.05825243 105.94174757] ; [ 93.94174757 142.05825243],0
b2,1,0.844304,0.038569,[42 67] ; [56 94],[41.24324324 67.75675676] ; [56.75675676 93.24324324],0
b3,1,0.844304,0.038569,[42 67] ; [56 94],[41.24324324 67.75675676] ; [56.75675676 93.24324324],0
u4,1,0.901604,0.015286,[  2 174] ; [  3 233],[  2.13592233 173.86407767] ; [  2.86407767 233.13592233],0
a3,1,0.909162,0.013018,[120  54] ; [164  72],[120.52682927  53.47317073] ; [163.47317073  72.52682927],0
