Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.00118,10.521638,[10 85] ; [ 7 10],[14.41964286 80.58035714] ; [ 2.58035714 14.41964286],0
s6,1,0.014106,6.02484,[27 68] ; [10  7],[31.38392857 63.61607143] ; [ 5.61607143 11.38392857],0
d2,1,0.016256,5.775016,[40 54] ; [12  4],[44.43636364 49.56363636] ; [7.56363636 8.43636364],0
s7,1,0.017899,5.606026,[17 68] ; [8 9],[20.83333333 64.16666667] ; [ 4.16666667 12.83333333],0
s3,1,0.026201,4.942699,[29 65] ; [10  7],[33.02702703 60.97297297] ; [ 5.97297297 11.02702703],0
p10,1,0.042646,4.109369,[18 77] ; [ 7 10],[21.20535714 73.79464286] ; [ 3.79464286 13.20535714],0
n2,1,0.046817,3.951941,[18 22] ; [6 1],[20.42553191 19.57446809] ; [3.57446809 3.42553191],0
n1,1,0.050629,3.820519,[13 27] ; [5 2],[15.31914894 24.68085106] ; [2.68085106 4.31914894],0
b3,1,0.133824,2.247578,[19 32] ; [ 2 11],[16.734375 34.265625] ; [4.265625 8.734375],0
b2,1,0.133824,2.247578,[19 32] ; [ 2 11],[16.734375 34.265625] ; [4.265625 8.734375],0
a7,1,0.138536,2.194149,[54 40] ; [ 6 10],[51.27272727 42.72727273] ; [8.72727273 7.27272727],0
s2,1,0.153431,2.037804,[23 71] ; [ 7 10],[25.40540541 68.59459459] ; [ 4.59459459 12.40540541],0
u1,1,0.171071,1.873534,[ 7 88] ; [ 3 14],[ 8.48214286 86.51785714] ; [ 1.51785714 15.48214286],0
n5,1,0.183748,1.767047,[50 44] ; [12  5],[52.5045045 41.4954955] ; [9.4954955 7.5045045],0
p1,1,0.207655,1.587699,[ 4 90] ; [ 2 15],[ 5.08108108 88.91891892] ; [ 0.91891892 16.08108108],0
n3,1,0.216269,1.528958,[17 20] ; [5 2],[18.5 18.5] ; [3.5 3.5],0
d5,1,0.224233,1.477073,[58 37] ; [13  4],[60.22321429 34.77678571] ; [10.77678571  6.22321429],0
n6,1,0.240984,1.374827,[52 42] ; [12  5],[54.1981982 39.8018018] ; [9.8018018 7.1981982],0
a5,1,0.24704,1.339967,[47 48] ; [11  6],[49.19642857 45.80357143] ; [8.80357143 8.19642857],0
v2,1,0.264072,1.247282,[30 61] ; [8 9],[32.01851852 58.98148148] ; [ 5.98148148 11.01851852],0
d1,1,0.28008,1.166704,[37 58] ; [9 8],[39.01785714 55.98214286] ; [ 6.98214286 10.01785714],0
d4,1,0.324529,0.970606,[65 29] ; [13  3],[66.65454545 27.34545455] ; [11.34545455  4.65454545],0
a3,1,0.390991,0.735858,[56 38] ; [12  5],[57.58558559 36.41441441] ; [10.41441441  6.58558559],0
a4,1,0.394286,0.725682,[34 60] ; [8 9],[35.56756757 58.43243243] ; [ 6.43243243 10.56756757],0
p6,1,0.402614,0.700505,[12 80] ; [ 1 16],[10.97247706 81.02752294] ; [ 2.02752294 14.97247706],0
p11,1,0.406847,0.687994,[40 55] ; [9 8],[41.5625 53.4375] ; [7.4375 9.5625],0
p2,1,0.406847,0.687994,[40 55] ; [9 8],[41.5625 53.4375] ; [7.4375 9.5625],0
b4,1,0.408394,0.683471,[57 38] ; [12  5],[58.52678571 36.47321429] ; [10.47321429  6.52678571],0
r2,1,0.455629,0.55661,[75 18] ; [15  2],[76.09090909 16.90909091] ; [13.90909091  3.09090909],0
