Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,49.185172,[ 16 112] ; [41 27],[37.2244898 90.7755102] ; [19.7755102 48.2244898],1
p2,1,0.000542,11.964881,[78 49] ; [58 10],[88.57435897 38.42564103] ; [47.42564103 20.57435897],1
p8,1,0.001585,9.977599,[29 98] ; [30 37],[38.62371134 88.37628866] ; [20.37628866 46.62371134],0
s7,1,0.003103,8.745829,[25 98] ; [26 38],[33.54545455 89.45454545] ; [17.45454545 46.54545455],0
n6,1,0.004061,8.256214,[87 41] ; [59  9],[95.34693878 32.65306122] ; [50.65306122 17.34693878],0
v4,1,0.00547,7.717033,[102  24] ; [64  3],[108.37305699  17.62694301] ; [57.62694301  9.37305699],0
b3,1,0.010315,6.579661,[19 50] ; [ 2 32],[14.06796117 54.93203883] ; [ 6.93203883 27.06796117],0
b2,1,0.010315,6.579661,[19 50] ; [ 2 32],[14.06796117 54.93203883] ; [ 6.93203883 27.06796117],0
p7,1,0.013045,6.162995,[44 81] ; [36 31],[52.08333333 72.91666667] ; [27.91666667 39.08333333],0
s8,1,0.018012,5.595,[ 27 101] ; [25 43],[33.95918367 94.04081633] ; [18.04081633 49.95918367],0
r4,1,0.018021,5.594153,[85 43] ; [56 12],[92.08163265 35.91836735] ; [48.91836735 19.08163265],0
p10,1,0.02259,5.199772,[74 50] ; [51 16],[81.15183246 42.84816754] ; [43.84816754 23.15183246],0
s6,1,0.030715,4.668795,[57 70] ; [41 26],[64.15463918 62.84536082] ; [33.84536082 33.15463918],0
v1,1,0.034743,4.457754,[39 85] ; [31 35],[45.68421053 78.31578947] ; [24.31578947 41.68421053],0
n4,1,0.039025,4.259799,[67 61] ; [46 22],[73.79591837 54.20408163] ; [39.20408163 28.79591837],0
r3,1,0.041206,4.167532,[104  23] ; [63  5],[108.76410256  18.23589744] ; [58.23589744  9.76410256],0
a6,1,0.055021,3.681441,[55 73] ; [39 29],[61.3877551 66.6122449] ; [32.6122449 35.3877551],0
s2,1,0.058653,3.575069,[43 84] ; [32 35],[49.09793814 77.90206186] ; [25.90206186 41.09793814],0
d3,1,0.115664,2.475077,[64 64] ; [42 26],[69.2244898 58.7755102] ; [36.7755102 31.2244898],0
p9,1,0.142077,2.155324,[81 42] ; [51 16],[85.45263158 37.54736842] ; [46.54736842 20.45263158],0
n5,1,0.177473,1.818661,[72 56] ; [45 23],[76.40816327 51.59183673] ; [40.59183673 27.40816327],0
d5,1,0.213106,1.550196,[73 55] ; [45 23],[77.06122449 50.93877551] ; [40.93877551 27.06122449],0
b4,1,0.219191,1.509662,[83 45] ; [38 30],[79.02040816 48.97959184] ; [41.97959184 26.02040816],0
p12,1,0.232305,1.426693,[  2 125] ; [ 3 65],[  3.25641026 123.74358974] ; [ 1.74358974 66.25641026],0
s5,1,0.262741,1.254255,[ 22 102] ; [16 49],[24.93121693 99.06878307] ; [13.06878307 51.93121693],0
d2,1,0.281782,1.158477,[33 94] ; [13 55],[29.95897436 97.04102564] ; [16.04102564 51.95897436],0
u3,1,0.288794,1.125235,[36 39] ; [25 18],[38.77118644 36.22881356] ; [22.22881356 20.77118644],0
d1,1,0.312571,1.01978,[38 90] ; [25 43],[41.14285714 86.85714286] ; [21.85714286 46.14285714],0
a4,1,0.314909,1.009975,[ 24 103] ; [ 9 59],[ 21.49230769 105.50769231] ; [11.50769231 56.49230769],0
u1,1,0.34608,0.887777,[  5 123] ; [ 1 67],[  3.91836735 124.08163265] ; [ 2.08163265 65.91836735],0
n1,1,0.357556,0.846458,[14 29] ; [ 3 12],[12.60344828 30.39655172] ; [ 4.39655172 10.60344828],0
a3,1,0.357835,0.845477,[53 73] ; [24 44],[50.01030928 75.98969072] ; [26.98969072 41.01030928],0
b5,1,0.400248,0.707582,[73 55] ; [43 25],[75.75510204 52.24489796] ; [40.24489796 27.75510204],0
v3,1,0.421376,0.646475,[33 91] ; [20 42],[35.33333333 88.66666667] ; [17.66666667 44.33333333],0
s1,1,0.432956,0.614881,[  6 121] ; [ 5 62],[  7.20103093 119.79896907] ; [ 3.79896907 63.20103093],0
s3,1,0.45007,0.570475,[61 64] ; [36 30],[63.48167539 61.51832461] ; [33.51832461 32.48167539],0
s4,1,0.481232,0.49607,[ 26 102] ; [11 57],[ 24.16326531 103.83673469] ; [12.83673469 55.16326531],0
a1,1,0.484399,0.488944,[  4 124] ; [ 1 67],[  3.26530612 124.73469388] ; [ 1.73469388 66.26530612],0
d4,1,0.555638,0.347313,[78 48] ; [45 23],[79.88659794 46.11340206] ; [43.11340206 24.88659794],0
