Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,42.207564,[ 2 37] ; [43 17],[17.72727273 21.27272727] ; [27.27272727 32.72727273],1
d4,1,1e-06,25.046338,[16 23] ; [53  7],[27.18181818 11.81818182] ; [41.81818182 18.18181818],1
a3,1,0.000215,13.694664,[15 23] ; [46 14],[23.65306122 14.34693878] ; [37.34693878 22.65306122],1
d3,1,0.000246,13.444514,[10 29] ; [38 22],[18.90909091 20.09090909] ; [29.09090909 30.90909091],1
a7,1,0.000504,12.101533,[13 25] ; [42 18],[21.32653061 16.67346939] ; [33.67346939 26.32653061],1
a5,1,0.001919,9.625159,[15 24] ; [42 18],[22.45454545 16.54545455] ; [34.54545455 25.45454545],0
d2,1,0.003227,8.674414,[11 28] ; [34 24],[18.09278351 20.90721649] ; [26.90721649 31.09278351],0
a4,1,0.003673,8.438803,[ 9 30] ; [31 28],[15.91836735 23.08163265] ; [24.08163265 34.91836735],0
a6,1,0.007226,7.216006,[16 23] ; [41 19],[22.45454545 16.54545455] ; [34.54545455 25.45454545],0
a2,1,0.024928,5.028874,[ 2 37] ; [13 47],[ 5.90909091 33.09090909] ; [ 9.09090909 50.90909091],0
n2,1,0.028353,4.806457,[14  3] ; [15 15],[10.4893617  6.5106383] ; [18.5106383 11.4893617],0
v1,1,0.035767,4.408185,[13 26] ; [ 9 50],[ 8.75510204 30.24489796] ; [13.24489796 45.75510204],0
u2,1,0.036464,4.375264,[ 8 16] ; [9 4],[11.02702703 12.97297297] ; [5.97297297 7.02702703],0
b4,1,0.092244,2.834771,[16 23] ; [35 25],[20.09090909 18.90909091] ; [30.90909091 29.09090909],0
v2,1,0.099895,2.707212,[ 8 28] ; [22 35],[11.61290323 24.38709677] ; [18.38709677 38.61290323],0
s7,1,0.108546,2.575269,[ 3 35] ; [11 44],[ 5.72043011 32.27956989] ; [ 8.27956989 46.72043011],0
n5,1,0.144743,2.126796,[27 10] ; [35 25],[23.64948454 13.35051546] ; [38.35051546 21.64948454],0
n1,1,0.169711,1.885498,[10  7] ; [11 18],[7.76086957 9.23913043] ; [13.23913043 15.76086957],0
r2,1,0.224845,1.473175,[28 10] ; [47  9],[30.31914894  7.68085106] ; [44.68085106 11.31914894],0
v4,1,0.251852,1.313,[23 15] ; [43 17],[25.59183673 12.40816327] ; [40.40816327 19.59183673],0
p11,1,0.269663,1.218462,[20 19] ; [24 36],[17.33333333 21.66666667] ; [26.66666667 33.33333333],0
u1,1,0.384815,0.755262,[ 2 37] ; [ 6 54],[ 3.15151515 35.84848485] ; [ 4.84848485 55.15151515],0
v3,1,0.407949,0.684771,[ 7 30] ; [15 42],[ 8.65957447 28.34042553] ; [13.34042553 43.65957447],0
b5,1,0.432034,0.61735,[17 22] ; [31 29],[18.90909091 20.09090909] ; [29.09090909 30.90909091],0
u3,1,0.451549,0.566761,[ 9 15] ; [7 7],[10.10526316 13.89473684] ; [5.89473684 8.10526316],0
r1,1,0.461232,0.542902,[18 20] ; [33 27],[19.7755102 18.2244898] ; [31.2244898 28.7755102],0
