Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,37.49798,[45 45] ; [236  51],[67.08222812 22.91777188] ; [213.91777188  73.08222812],1
p9,1,0.0,26.21974,[53 37] ; [243  45],[70.47619048 19.52380952] ; [225.52380952  62.47619048],1
p8,1,1.2e-05,19.199624,[25 68] ; [152 135],[43.31842105 49.68157895] ; [133.68157895 153.31842105],1
b1,1,0.000104,15.067979,[55 40] ; [104 190],[38.83033419 56.16966581] ; [120.16966581 173.83033419],1
r4,1,0.00194,9.605217,[74 21] ; [265  29],[82.78920308 12.21079692] ; [256.21079692  37.78920308],0
p2,1,0.002796,8.936007,[65 30] ; [240  50],[75.25974026 19.74025974] ; [229.74025974  60.25974026],0
r3,1,0.002823,8.918639,[80 14] ; [278  16],[86.73195876  7.26804124] ; [271.26804124  22.73195876],0
n4,1,0.002991,8.81295,[53 41] ; [213  80],[64.60981912 29.39018088] ; [201.39018088  91.60981912],0
p3,1,0.003125,8.733227,[28 67] ; [136 155],[40.3626943 54.6373057] ; [123.6373057 167.3626943],0
n6,1,0.003312,8.627036,[65 30] ; [241  51],[75.11627907 19.88372093] ; [230.88372093  61.11627907],0
a6,1,0.018454,5.552537,[46 49] ; [182 111],[55.82474227 39.17525773] ; [172.17525773 120.82474227],0
p6,1,0.02835,4.80668,[20 73] ; [ 96 190],[28.46437995 64.53562005] ; [ 87.53562005 198.46437995],0
r1,1,0.035127,4.438983,[59 35] ; [217  76],[67.03875969 26.96124031] ; [208.96124031  84.03875969],0
a3,1,0.040744,4.186612,[44 49] ; [174 119],[52.52331606 40.47668394] ; [165.47668394 127.52331606],0
v2,1,0.059395,3.554196,[35 56] ; [139 140],[42.79459459 48.20540541] ; [131.20540541 147.79459459],0
u2,1,0.06324,3.45032,[20 28] ; [69 51],[25.42857143 22.57142857] ; [63.57142857 56.42857143],0
p7,1,0.096957,2.7549,[49 44] ; [176 106],[55.8 37.2] ; [169.2 112.8],0
n5,1,0.129618,2.297073,[60 34] ; [209  81],[65.84895833 28.15104167] ; [203.15104167  86.84895833],0
p4,1,0.144683,2.12743,[40 54] ; [148 141],[46.14099217 47.85900783] ; [141.85900783 147.14099217],0
n1,1,0.179611,1.800839,[ 9 23] ; [29 40],[12.03960396 19.96039604] ; [25.96039604 43.03960396],0
v1,1,0.219889,1.505099,[39 55] ; [139 146],[44.14775726 49.85224274] ; [133.85224274 151.14775726],0
u1,1,0.229904,1.441458,[ 1 94] ; [ 10 284],[ 2.68637532 92.31362468] ; [  8.31362468 285.68637532],0
b4,1,0.235263,1.408757,[48 47] ; [169 125],[52.99485861 42.00514139] ; [164.00514139 129.99485861],0
s8,1,0.293429,1.103821,[27 67] ; [101 191],[31.17098446 62.82901554] ; [ 96.82901554 195.17098446],0
b5,1,0.300749,1.070869,[60 35] ; [168 126],[55.68123393 39.31876607] ; [172.31876607 121.68123393],0
p5,1,0.316977,1.001381,[ 7 87] ; [ 32 258],[ 9.546875 84.453125] ; [ 29.453125 260.546875],0
d2,1,0.354038,0.858931,[17 78] ; [ 41 252],[14.20103093 80.79896907] ; [ 43.79896907 249.20103093],0
b3,1,0.385923,0.751748,[12 31] ; [ 60 112],[14.4 28.6] ; [ 57.6 114.4],0
b2,1,0.385923,0.751748,[12 31] ; [ 60 112],[14.4 28.6] ; [ 57.6 114.4],0
