Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,166.843447,[ 15 150] ; [232  96],[82.6673428 82.3326572] ; [164.3326572 163.6673428],1
d5,1,0.0,122.572749,[100  65] ; [322   7],[140.951417  24.048583] ; [281.048583  47.951417],1
d3,1,0.0,84.307728,[85 80] ; [292  37],[125.92105263  39.07894737] ; [251.07894737  77.92105263],1
a2,1,0.0,46.374514,[  8 157] ; [106 223],[ 38.07692308 126.92307692] ; [ 75.92307692 253.07692308],1
a4,1,0.0,38.864731,[ 41 124] ; [178 149],[73.44512195 91.55487805] ; [145.55487805 181.44512195],1
a5,1,0.0,31.778612,[92 73] ; [263  66],[118.57287449  46.42712551] ; [236.42712551  92.57287449],1
u1,1,0.0,31.370263,[  6 159] ; [ 78 251],[ 28.05668016 136.94331984] ; [ 55.94331984 273.05668016],1
a3,1,0.000285,13.167562,[101  64] ; [252  76],[118.14401623  46.85598377] ; [234.85598377  93.14401623],1
n4,1,0.001156,10.560072,[108  56] ; [261  68],[122.7505071  41.2494929] ; [246.2494929  82.7505071],0
a6,1,0.001188,10.509014,[100  65] ; [246  83],[115.56680162  49.43319838] ; [230.43319838  98.56680162],0
s8,1,0.001533,10.038299,[ 43 122] ; [133 195],[ 58.90466531 106.09533469] ; [117.09533469 210.90466531],0
r2,1,0.005636,7.663274,[143  21] ; [304  18],[150.83950617  13.16049383] ; [296.16049383  25.83950617],0
p4,1,0.005786,7.615911,[74 89] ; [191 135],[88.33333333 74.66666667] ; [176.66666667 149.33333333],0
r1,1,0.006804,7.323903,[119  46] ; [271  57],[130.52738337  34.47261663] ; [259.47261663  68.52738337],0
v2,1,0.006839,7.31468,[73 83] ; [190 127],[86.73995772 69.26004228] ; [176.26004228 140.73995772],0
n6,1,0.010154,6.6077,[119  44] ; [272  56],[129.80244399  33.19755601] ; [261.19755601  66.80244399],0
a7,1,0.010785,6.500435,[113  51] ; [261  68],[124.4137931  39.5862069] ; [249.5862069  79.4137931],0
v4,1,0.013624,6.086247,[145  20] ; [310  19],[151.97368421  13.02631579] ; [303.02631579  25.97368421],0
r4,1,0.017357,5.659953,[131  34] ; [288  41],[139.94939271  25.05060729] ; [279.05060729  49.94939271],0
v3,1,0.025165,5.012494,[ 50 111] ; [129 181],[61.18683652 99.81316348] ; [117.81316348 192.18683652],0
n2,1,0.033791,4.505234,[29  8] ; [49 35],[23.85123967 13.14876033] ; [54.14876033 29.85123967],0
u4,1,0.046403,3.966914,[  1 164] ; [ 12 317],[  4.34210526 160.65789474] ; [  8.65789474 320.34210526],0
p3,1,0.064583,3.415586,[ 61 104] ; [149 177],[70.57026477 94.42973523] ; [139.42973523 186.57026477],0
p12,1,0.081089,3.042936,[  4 157] ; [ 20 307],[  7.91803279 153.08196721] ; [ 16.08196721 310.91803279],0
p9,1,0.109148,2.566508,[122  41] ; [262  61],[128.79012346  34.20987654] ; [255.20987654  67.79012346],0
s2,1,0.111766,2.529078,[ 57 107] ; [138 189],[65.13238289 98.86761711] ; [129.86761711 197.13238289],0
p6,1,0.113181,2.509228,[ 41 121] ; [104 218],[ 48.53305785 113.46694215] ; [ 96.46694215 225.53305785],0
s7,1,0.1507,2.065147,[ 56 100] ; [134 179],[63.19829424 92.80170576] ; [126.80170576 186.19829424],0
v1,1,0.166713,1.912252,[70 91] ; [160 159],[77.14583333 83.85416667] ; [152.85416667 166.14583333],0
r3,1,0.193016,1.694444,[150  14] ; [311  18],[153.35496957  10.64503043] ; [307.64503043  21.35496957],0
n5,1,0.202251,1.626047,[108  54] ; [237  91],[114.06122449  47.93877551] ; [230.93877551  97.06122449],0
p8,1,0.212651,1.553284,[72 91] ; [162 161],[78.48148148 84.51851852] ; [155.51851852 167.48148148],0
p11,1,0.264996,1.24247,[122  43] ; [258  71],[126.92307692  38.07692308] ; [253.07692308  75.92307692],0
b1,1,0.27904,1.171758,[70 95] ; [123 206],[ 64.46356275 100.53643725] ; [128.53643725 200.46356275],0
s6,1,0.320237,0.987976,[86 77] ; [188 139],[91.14693878 71.85306122] ; [182.85306122 144.14693878],0
p10,1,0.362252,0.830073,[118  44] ; [249  76],[122.08213552  39.91786448] ; [244.91786448  80.08213552],0
n1,1,0.381159,0.766961,[14 23] ; [25 59],[11.92561983 25.07438017] ; [27.07438017 56.92561983],0
b5,1,0.406825,0.688059,[99 66] ; [210 119],[103.20850202  61.79149798] ; [205.79149798 123.20850202],0
b2,1,0.542852,0.370279,[35 52] ; [ 74 129],[32.7 54.3] ; [ 76.3 126.7],0
b3,1,0.542852,0.370279,[35 52] ; [ 74 129],[32.7 54.3] ; [ 76.3 126.7],0
p1,1,0.571082,0.320875,[  7 156] ; [ 18 310],[  8.299389 154.700611] ; [ 16.700611 311.299389],0
s4,1,0.621078,0.244355,[ 20 144] ; [ 35 292],[ 18.3706721 145.6293279] ; [ 36.6293279 290.3706721],0
n3,1,0.635806,0.22427,[25 12] ; [53 31],[23.85123967 13.14876033] ; [54.14876033 29.85123967],0
a8,1,0.651931,0.203475,[ 19 138] ; [ 40 254],[ 20.53880266 136.46119734] ; [ 38.46119734 255.53880266],0
s3,1,0.67836,0.171978,[74 89] ; [154 171],[76.1557377 86.8442623] ; [151.8442623 173.1557377],0
p7,1,0.76665,0.088066,[90 68] ; [188 134],[91.50833333 66.49166667] ; [186.49166667 135.50833333],0
u2,1,0.880234,0.022702,[38 23] ; [47 30],[37.57246377 23.42753623] ; [47.42753623 29.57246377],0
a1,1,0.885583,0.020706,[  8 157] ; [ 15 314],[  7.68218623 157.31781377] ; [ 15.31781377 313.68218623],0
u3,1,0.899877,0.01583,[35 26] ; [45 32],[35.36231884 25.63768116] ; [44.63768116 32.36231884],0
p5,1,0.911516,0.012349,[ 10 154] ; [ 19 306],[  9.72597137 154.27402863] ; [ 19.27402863 305.72597137],0
b4,1,0.927533,0.008272,[99 66] ; [196 133],[98.53238866 66.46761134] ; [196.46761134 132.53238866],0
p2,1,0.976068,0.0009,[130  34] ; [258  67],[130.12678937  33.87321063] ; [257.87321063  67.12678937],0
s1,1,0.986364,0.000292,[  5 157] ; [ 10 317],[  4.96932515 157.03067485] ; [ 10.03067485 316.96932515],0
