Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.001124,10.610913,[37 16] ; [13 24],[29.44444444 23.55555556] ; [20.55555556 16.44444444],0
d3,1,0.00367,8.440499,[39 14] ; [16 21],[32.38888889 20.61111111] ; [22.61111111 14.38888889],0
p10,1,0.00696,7.283373,[47  5] ; [25 12],[42.06741573  9.93258427] ; [29.93258427  7.06741573],0
r2,1,0.012696,6.210947,[47  4] ; [26 10],[42.79310345  8.20689655] ; [30.20689655  5.79310345],0
b5,1,0.03394,4.497705,[40 13] ; [20 17],[35.33333333 17.66666667] ; [24.66666667 12.33333333],0
b1,1,0.037063,4.347523,[17 36] ; [20 17],[21.78888889 31.21111111] ; [15.21111111 21.78888889],0
a4,1,0.037778,4.314971,[12 41] ; [16 21],[16.48888889 36.51111111] ; [11.51111111 25.48888889],0
s6,1,0.048292,3.899796,[36 15] ; [31  4],[39.73255814 11.26744186] ; [27.26744186  7.73255814],0
p9,1,0.060329,3.528324,[47  5] ; [28  9],[43.82022472  8.17977528] ; [31.17977528  5.82022472],0
r4,1,0.075521,3.158749,[37 16] ; [19 18],[32.97777778 20.02222222] ; [23.02222222 13.97777778],0
d4,1,0.094128,2.802314,[45  8] ; [26 11],[41.81111111 11.18888889] ; [29.18888889  7.81111111],0
b4,1,0.112535,2.518262,[36 17] ; [19 18],[32.38888889 20.61111111] ; [22.61111111 14.38888889],0
b3,1,0.116141,2.468608,[10 19] ; [ 5 25],[ 7.37288136 21.62711864] ; [ 7.62711864 22.37288136],0
b2,1,0.116141,2.468608,[10 19] ; [ 5 25],[ 7.37288136 21.62711864] ; [ 7.62711864 22.37288136],0
p4,1,0.16208,1.954713,[28 25] ; [25 12],[31.21111111 21.78888889] ; [21.78888889 15.21111111],0
u2,1,0.17146,1.87013,[13  9] ; [5 9],[11. 11.] ; [7. 7.],0
n1,1,0.173273,1.854396,[ 3 11] ; [6 7],[4.66666667 9.33333333] ; [4.33333333 8.66666667],0
v4,1,0.192159,1.700986,[48  4] ; [30  6],[46.09090909  5.90909091] ; [31.90909091  4.09090909],0
d5,1,0.192905,1.695289,[41 12] ; [24 13],[38.27777778 14.72222222] ; [26.72222222 10.27777778],0
u1,1,0.207805,1.586654,[ 5 48] ; [ 1 36],[ 3.53333333 49.46666667] ; [ 2.46666667 34.53333333],0
p11,1,0.211398,1.561828,[42 11] ; [25 12],[39.45555556 13.54444444] ; [27.54444444  9.45555556],0
a2,1,0.224757,1.473738,[ 7 46] ; [ 2 35],[ 5.3 47.7] ; [ 3.7 33.3],0
p7,1,0.231857,1.429432,[26 25] ; [23 13],[28.72413793 22.27586207] ; [20.27586207 15.72413793],0
s4,1,0.245225,1.350306,[19 34] ; [ 9 28],[16.48888889 36.51111111] ; [11.51111111 25.48888889],0
a8,1,0.249601,1.325536,[ 7 44] ; [ 2 32],[ 5.4 45.6] ; [ 3.6 30.4],0
n6,1,0.250531,1.320339,[44  9] ; [27 10],[41.81111111 11.18888889] ; [29.18888889  7.81111111],0
d1,1,0.250778,1.318963,[28 25] ; [15 22],[25.32222222 27.67777778] ; [17.67777778 19.32222222],0
v2,1,0.309193,1.034118,[22 29] ; [19 16],[24.31395349 26.68604651] ; [16.68604651 18.31395349],0
s5,1,0.320344,0.987539,[24 23] ; [14 21],[21.7804878 25.2195122] ; [16.2195122 18.7804878],0
p12,1,0.323537,0.974593,[ 4 49] ; [ 1 36],[ 2.94444444 50.05555556] ; [ 2.05555556 34.94444444],0
r3,1,0.333769,0.934218,[48  5] ; [31  6],[46.52222222  6.47777778] ; [32.47777778  4.52222222],0
