Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.7e-05,17.597787,[19 35] ; [51 19],[30.48387097 23.51612903] ; [39.51612903 30.48387097],1
s3,1,3.4e-05,17.179346,[21 33] ; [53 17],[32.22580645 21.77419355] ; [41.77419355 28.22580645],1
s8,1,6.5e-05,15.941076,[13 41] ; [42 28],[23.9516129 30.0483871] ; [31.0483871 38.9516129],1
s5,1,0.007995,7.034675,[12 40] ; [30 34],[18.82758621 33.17241379] ; [23.17241379 40.82758621],0
n4,1,0.012065,6.301265,[34 20] ; [58 12],[40.06451613 13.93548387] ; [51.93548387 18.06451613],0
s6,1,0.017626,5.632907,[29 22] ; [54 16],[34.98347107 16.01652893] ; [48.01652893 21.98347107],0
s4,1,0.019362,5.468496,[ 8 43] ; [24 45],[13.6 37.4] ; [18.4 50.6],0
u3,1,0.036803,4.359487,[ 8 11] ; [13  4],[11.08333333  7.91666667] ; [9.91666667 7.08333333],0
v4,1,0.043922,4.05957,[49  5] ; [69  1],[51.38709677  2.61290323] ; [66.61290323  3.38709677],0
p1,1,0.073118,3.211605,[ 4 50] ; [13 57],[ 7.40322581 46.59677419] ; [ 9.59677419 60.40322581],0
a5,1,0.075935,3.149831,[32 22] ; [52 18],[36.58064516 17.41935484] ; [47.41935484 22.58064516],0
p10,1,0.084161,2.982651,[36 17] ; [57 13],[40.07317073 12.92682927] ; [52.92682927 17.07317073],0
n1,1,0.085886,2.949833,[ 2 10] ; [11 13],[4.33333333 7.66666667] ; [ 8.66666667 15.33333333],0
u1,1,0.089582,2.881861,[ 6 48] ; [16 54],[ 9.58064516 44.41935484] ; [12.41935484 57.58064516],0
u2,1,0.098019,2.737486,[10 10] ; [13  4],[12.43243243  7.56756757] ; [10.56756757  6.43243243],0
n6,1,0.104076,2.641944,[43 11] ; [63  7],[46.16129032  7.83870968] ; [59.83870968 10.16129032],0
p9,1,0.105169,2.625348,[42 12] ; [62  8],[45.29032258  8.70967742] ; [58.70967742 11.29032258],0
r3,1,0.10794,2.584124,[53  1] ; [64  6],[50.9516129  3.0483871] ; [66.0483871  3.9516129],0
b4,1,0.118337,2.439198,[30 24] ; [29 41],[25.69354839 28.30645161] ; [33.30645161 36.69354839],0
a3,1,0.12388,2.367571,[34 20] ; [53 17],[37.88709677 16.11290323] ; [49.11290323 20.88709677],0
r1,1,0.130472,2.286882,[35 19] ; [54 16],[38.75806452 15.24193548] ; [50.24193548 19.75806452],0
p5,1,0.144414,2.130281,[ 5 49] ; [13 57],[ 7.83870968 46.16129032] ; [10.16129032 59.83870968],0
d4,1,0.154814,2.024168,[39 15] ; [58 12],[42.24193548 11.75806452] ; [54.75806452 15.24193548],0
a7,1,0.156699,2.005795,[39 14] ; [43 27],[35.33333333 17.66666667] ; [46.66666667 23.33333333],0
n5,1,0.162786,1.948157,[34 19] ; [53 17],[37.48780488 15.51219512] ; [49.51219512 20.48780488],0
a6,1,0.175477,1.835524,[38 16] ; [41 29],[34.40322581 19.59677419] ; [44.59677419 25.40322581],0
s1,1,0.187338,1.738427,[ 1 51] ; [ 5 65],[ 2.55737705 49.44262295] ; [ 3.44262295 66.55737705],0
b3,1,0.205644,1.601833,[ 8 16] ; [24 25],[10.52054795 13.47945205] ; [21.47945205 27.52054795],0
b2,1,0.205644,1.601833,[ 8 16] ; [24 25],[10.52054795 13.47945205] ; [21.47945205 27.52054795],0
a4,1,0.236943,1.398687,[22 32] ; [36 34],[25.25806452 28.74193548] ; [32.74193548 37.25806452],0
n2,1,0.240545,1.377398,[11  2] ; [16  8],[9.48648649 3.51351351] ; [17.51351351  6.48648649],0
d1,1,0.248195,1.333438,[26 28] ; [41 29],[29.17741935 24.82258065] ; [37.82258065 32.17741935],0
p3,1,0.249521,1.325982,[30 24] ; [46 24],[33.09677419 20.90322581] ; [42.90322581 27.09677419],0
d2,1,0.277162,1.180952,[24 30] ; [38 32],[27. 27.] ; [35. 35.],0
p4,1,0.281271,1.16094,[37 17] ; [54 16],[39.62903226 14.37096774] ; [51.37096774 18.62903226],0
b5,1,0.281896,1.157925,[33 21] ; [36 34],[30.0483871 23.9516129] ; [38.9516129 31.0483871],0
a2,1,0.301429,1.067863,[ 9 45] ; [17 53],[11.32258065 42.67741935] ; [14.67741935 55.32258065],0
v2,1,0.309412,1.033184,[15 37] ; [26 43],[17.61983471 34.38016529] ; [23.38016529 45.61983471],0
d3,1,0.327844,0.957395,[32 20] ; [49 21],[34.52459016 17.47540984] ; [46.47540984 23.52459016],0
v3,1,0.3584,0.843491,[11 43] ; [19 50],[13.17073171 40.82926829] ; [16.82926829 52.17073171],0
p8,1,0.446076,0.580602,[36 18] ; [42 28],[33.96774194 20.03225806] ; [44.03225806 25.96774194],0
b1,1,0.482238,0.493798,[25 29] ; [28 42],[23.08064516 30.91935484] ; [29.91935484 40.08064516],0
n3,1,0.501273,0.452241,[9 4] ; [19  5],[9.83783784 3.16216216] ; [18.16216216  5.83783784],0
p2,1,0.577047,0.311033,[46  8] ; [62  8],[47.03225806  6.96774194] ; [60.96774194  9.03225806],0
p11,1,0.65256,0.202688,[42 12] ; [52 18],[40.93548387 13.06451613] ; [53.06451613 16.93548387],0
a1,1,0.703564,0.144791,[ 4 50] ; [ 4 66],[ 3.48387097 50.51612903] ; [ 4.51612903 65.48387097],0
