Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0168,5.71712,[22 17] ; [ 98 171],[15.19480519 23.80519481] ; [104.80519481 164.19480519],0
b3,1,0.017078,5.688354,[ 3 22] ; [56 99],[ 8.19444444 16.80555556] ; [ 50.80555556 104.19444444],0
b2,1,0.017078,5.688354,[ 3 22] ; [56 99],[ 8.19444444 16.80555556] ; [ 50.80555556 104.19444444],0
s2,1,0.023282,5.147346,[18 21] ; [ 76 193],[11.9025974 27.0974026] ; [ 82.0974026 186.9025974],0
n4,1,0.028519,4.796432,[20 20] ; [182  87],[26.14886731 13.85113269] ; [175.85113269  93.14886731],0
a8,1,0.091127,2.854346,[ 1 35] ; [ 31 223],[ 3.97241379 32.02758621] ; [ 28.02758621 225.97241379],0
a5,1,0.096288,2.765976,[16 24] ; [146 124],[20.90322581 19.09677419] ; [141.09677419 128.90322581],0
s6,1,0.110039,2.553658,[24 16] ; [125 144],[19.28802589 20.71197411] ; [129.71197411 139.28802589],0
s7,1,0.111817,2.528345,[17 23] ; [ 76 178],[12.65306122 27.34693878] ; [ 80.34693878 173.65306122],0
v2,1,0.184548,1.76061,[13 27] ; [110 142],[16.84931507 23.15068493] ; [106.15068493 145.84931507],0
s3,1,0.205891,1.600086,[21 18] ; [115 152],[17.33333333 21.66666667] ; [118.66666667 148.33333333],0
v3,1,0.208699,1.580425,[ 8 31] ; [ 80 184],[11.32673267 27.67326733] ; [ 76.67326733 187.32673267],0
u3,1,0.255359,1.293743,[12  8] ; [56 65],[ 9.64539007 10.35460993] ; [58.35460993 62.64539007],0
r1,1,0.313363,1.016447,[23 17] ; [176  92],[25.84415584 14.15584416] ; [173.15584416  94.84415584],0
p4,1,0.328921,0.953142,[15 25] ; [123 146],[17.86407767 22.13592233] ; [120.13592233 148.86407767],0
r2,1,0.34051,0.908511,[32  8] ; [229  38],[34.00651466  5.99348534] ; [226.99348534  40.00651466],0
p6,1,0.372962,0.793771,[ 7 32] ; [ 65 201],[ 9.20655738 29.79344262] ; [ 62.79344262 203.20655738],0
r4,1,0.387643,0.746322,[28 12] ; [206  64],[30.19354839  9.80645161] ; [203.80645161  66.19354839],0
b4,1,0.41116,0.675445,[19 21] ; [147 123],[21.41935484 18.58064516] ; [144.58064516 125.41935484],0
p2,1,0.413313,0.669252,[32  8] ; [199  70],[29.90291262 10.09708738] ; [201.09708738  67.90291262],0
p7,1,0.42369,0.640057,[23 15] ; [141 122],[20.70431894 17.29568106] ; [143.29568106 119.70431894],0
b5,1,0.436048,0.60666,[26 14] ; [158 112],[23.74193548 16.25806452] ; [160.25806452 109.74193548],0
a7,1,0.510859,0.432306,[26 13] ; [164 104],[24.13680782 14.86319218] ; [165.86319218 102.13680782],0
a3,1,0.596158,0.280829,[20 20] ; [146 122],[21.55844156 18.44155844] ; [144.44155844 123.55844156],0
u2,1,0.605148,0.267301,[ 9 11] ; [62 59],[10.07092199  9.92907801] ; [60.92907801 60.07092199],0
a4,1,0.623202,0.241393,[ 8 32] ; [ 63 205],[ 9.22077922 30.77922078] ; [ 61.77922078 206.22077922],0
