Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,46.914941,[297  44] ; [23 26],[279.79487179  61.20512821] ; [40.20512821  8.79487179],1
n5,1,0.0,42.125464,[289  52] ; [22 27],[271.92564103  69.07435897] ; [39.07435897  9.92564103],1
s7,1,0.000726,11.420318,[258  68] ; [26 20],[248.88172043  77.11827957] ; [35.11827957 10.88172043],1
a4,1,0.004408,8.107567,[172 170] ; [14 35],[162.69053708 179.30946292] ; [23.30946292 25.69053708],0
a3,1,0.005653,7.657847,[275  66] ; [31 18],[267.55384615  73.44615385] ; [38.44615385 10.55384615],0
b1,1,0.006171,7.499616,[132 210] ; [29 20],[140.82352941 201.17647059] ; [20.17647059 28.82352941],0
p9,1,0.020706,5.351399,[311  28] ; [39  9],[306.58914729  32.41085271] ; [43.41085271  4.58914729],0
v3,1,0.025709,4.975518,[164 166] ; [14 30],[157.05882353 172.94117647] ; [20.94117647 23.05882353],0
u2,1,0.027109,4.883842,[40 27] ; [15  2],[43.86904762 23.13095238] ; [11.13095238  5.86904762],0
a2,1,0.037008,4.35006,[ 97 245] ; [ 7 42],[ 90.96675192 251.03324808] ; [13.03324808 35.96675192],0
p6,1,0.03929,4.248275,[163 174] ; [16 33],[156.27720207 180.72279793] ; [22.72279793 26.27720207],0
p10,1,0.051047,3.806726,[300  37] ; [38 10],[295.85974026  41.14025974] ; [42.14025974  5.85974026],0
u3,1,0.054943,3.683803,[44 23] ; [16  2],[47.29411765 19.70588235] ; [12.70588235  5.29411765],0
u1,1,0.065905,3.382177,[ 82 260] ; [ 6 43],[ 76.97186701 265.02813299] ; [11.02813299 37.97186701],0
a5,1,0.085848,2.950565,[274  68] ; [34 15],[269.40153453  72.59846547] ; [38.59846547 10.40153453],0
d2,1,0.086301,2.94206,[198 144] ; [22 27],[192.42966752 149.57033248] ; [27.57033248 21.42966752],0
p8,1,0.095509,2.778977,[200 136] ; [23 26],[194.61818182 141.38181818] ; [28.38181818 20.61818182],0
p4,1,0.109574,2.560354,[234 107] ; [28 21],[229.08205128 111.91794872] ; [32.91794872 16.08205128],0
p12,1,0.111567,2.53189,[ 40 299] ; [ 2 46],[ 36.79069767 302.20930233] ; [ 5.20930233 42.79069767],0
r4,1,0.137068,2.210572,[325  17] ; [44  5],[322.75703325  19.24296675] ; [46.24296675  2.75703325],0
r2,1,0.143173,2.143517,[326  13] ; [43  4],[324.06994819  14.93005181] ; [44.93005181  2.06994819],0
r1,1,0.145316,2.120746,[291  49] ; [38 11],[287.55784062  52.44215938] ; [41.44215938  7.55784062],0
n2,1,0.151809,2.05398,[45 21] ; [13  2],[47.25925926 18.74074074] ; [10.74074074  4.25925926],0
p5,1,0.152628,2.045791,[ 55 283] ; [ 4 44],[ 51.66321244 286.33678756] ; [ 7.33678756 40.66321244],0
p3,1,0.168602,1.895326,[203 139] ; [24 25],[198.55242967 143.44757033] ; [28.44757033 20.55242967],0
v2,1,0.224192,1.477334,[207 123] ; [24 21],[203.28 126.72] ; [27.72 17.28],0
d4,1,0.244091,1.356811,[293  48] ; [39 10],[290.28717949  50.71282051] ; [41.71282051  7.28717949],0
s2,1,0.251115,1.317091,[246  93] ; [31 17],[242.64341085  96.35658915] ; [34.35658915 13.64341085],0
s5,1,0.300116,1.07368,[146 178] ; [17 29],[142.73513514 181.26486486] ; [20.26486486 25.73513514],0
p7,1,0.305505,1.050009,[239  94] ; [31 17],[235.98425197  97.01574803] ; [34.01574803 13.98425197],0
s4,1,0.349657,0.874703,[ 64 276] ; [12 37],[ 66.42673522 273.57326478] ; [ 9.57326478 39.42673522],0
s3,1,0.362377,0.82964,[252  87] ; [32 15],[249.41968912  89.58031088] ; [34.58031088 12.41968912],0
p11,1,0.374782,0.787749,[283  59] ; [38 11],[280.77237852  61.22762148] ; [40.22762148  8.77237852],0
d1,1,0.379848,0.771192,[231 111] ; [30 19],[228.2915601 113.7084399] ; [32.7084399 16.2915601],0
v1,1,0.459845,0.546272,[208 122] ; [27 20],[205.70291777 124.29708223] ; [29.29708223 17.70291777],0
b3,1,0.484587,0.488523,[102 130] ; [14 23],[100.04460967 131.95539033] ; [15.95539033 21.04460967],0
b2,1,0.484587,0.488523,[102 130] ; [14 23],[100.04460967 131.95539033] ; [15.95539033 21.04460967],0
a7,1,0.496666,0.462053,[239 102] ; [32 17],[236.95128205 104.04871795] ; [34.04871795 14.95128205],0
v4,1,0.549115,0.358905,[329  13] ; [47  1],[329.72307692  12.27692308] ; [46.27692308  1.72307692],0
a6,1,0.554785,0.348815,[222 119] ; [34 15],[223.83589744 117.16410256] ; [32.16410256 16.83589744],0
p2,1,0.574208,0.315692,[289  52] ; [40  9],[287.66410256  53.33589744] ; [41.33589744  7.66410256],0
b5,1,0.575167,0.314114,[202 140] ; [31 18],[203.80051151 138.19948849] ; [29.19948849 19.80051151],0
a1,1,0.668637,0.183201,[ 19 323] ; [ 2 47],[ 18.36828645 323.63171355] ; [ 2.63171355 46.36828645],0
d5,1,0.716893,0.131489,[292  49] ; [41  8],[291.16153846  49.83846154] ; [41.83846154  7.16153846],0
s6,1,0.733881,0.115578,[288  50] ; [40  8],[287.21243523  50.78756477] ; [40.78756477  7.21243523],0
b4,1,0.745077,0.105715,[194 148] ; [29 20],[195.05370844 146.94629156] ; [27.94629156 21.05370844],0
a8,1,0.771517,0.084327,[ 55 256] ; [ 7 37],[ 54.31549296 256.68450704] ; [ 7.68450704 36.31549296],0
