Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.001953,9.59356,[ 6 17] ; [78 50],[12.79470199 10.20529801] ; [71.20529801 56.79470199],0
r4,1,0.002739,8.973781,[16  7] ; [118  11],[20.27631579  2.72368421] ; [113.72368421  15.27631579],0
n6,1,0.007448,7.161637,[13  9] ; [108  21],[17.62913907  4.37086093] ; [103.37086093  25.62913907],0
s7,1,0.008326,6.961983,[ 8 14] ; [80 41],[13.53846154  8.46153846] ; [74.46153846 46.53846154],0
s3,1,0.020175,5.396657,[16  7] ; [112  15],[19.62666667  3.37333333] ; [108.37333333  18.62666667],0
v4,1,0.041324,4.16266,[19  4] ; [122   7],[21.33552632  1.66447368] ; [119.66447368   9.33552632],0
s5,1,0.055001,3.682054,[ 4 16] ; [52 70],[ 7.88732394 12.11267606] ; [48.11267606 73.88732394],0
b5,1,0.056887,3.625884,[12 11] ; [93 36],[15.88815789  7.11184211] ; [89.11184211 39.88815789],0
b1,1,0.069419,3.2967,[13 10] ; [47 82],[ 9.07894737 13.92105263] ; [50.92105263 78.07894737],0
a2,1,0.1003,2.700772,[ 2 21] ; [31 98],[ 4.99342105 18.00657895] ; [ 28.00657895 100.99342105],0
d2,1,0.101588,2.68044,[10 13] ; [79 49],[13.55629139  9.44370861] ; [75.44370861 52.55629139],0
a1,1,0.114587,2.489788,[ 2 21] ; [  3 126],[ 0.75657895 22.24342105] ; [  4.24342105 124.75657895],0
b4,1,0.114587,2.489788,[11 12] ; [84 45],[14.375  8.625] ; [80.625 48.375],0
a7,1,0.116632,2.461977,[20  3] ; [92 37],[16.94736842  6.05263158] ; [95.05263158 33.94736842],0
d5,1,0.132444,2.263622,[16  7] ; [107  22],[18.61184211  4.38815789] ; [104.38815789  24.61184211],0
p4,1,0.159236,1.98147,[ 9 14] ; [71 58],[12.10526316 10.89473684] ; [67.89473684 61.10526316],0
r3,1,0.174635,1.8427,[20  3] ; [122   7],[21.48684211  1.51315789] ; [120.51315789   8.48684211],0
v2,1,0.174933,1.840151,[ 9 14] ; [66 55],[11.97916667 11.02083333] ; [63.02083333 57.97916667],0
r1,1,0.213168,1.549776,[15  8] ; [99 29],[17.36423841  5.63576159] ; [96.63576159 31.36423841],0
a3,1,0.314978,1.009685,[14  9] ; [92 37],[16.03947368  6.96052632] ; [89.96052632 39.03947368],0
n2,1,0.343336,0.897935,[5 3] ; [29  8],[6.04444444 1.95555556] ; [27.95555556  9.04444444],0
d1,1,0.346944,0.884602,[13 10] ; [86 43],[14.98026316  8.01973684] ; [84.01973684 44.98026316],0
u2,1,0.365228,0.819838,[4 5] ; [22 14],[5.2 3.8] ; [20.8 15.2],0
b3,1,0.395326,0.722496,[5 6] ; [25 52],[3.75 7.25] ; [26.25 50.75],0
b2,1,0.395326,0.722496,[5 6] ; [25 52],[3.75 7.25] ; [26.25 50.75],0
p10,1,0.430441,0.621634,[19  4] ; [96 32],[17.51655629  5.48344371] ; [97.48344371 30.51655629],0
p6,1,0.473592,0.513583,[ 6 17] ; [ 25 103],[ 4.7218543 18.2781457] ; [ 26.2781457 101.7218543],0
a4,1,0.512466,0.429029,[ 9 14] ; [60 69],[10.44078947 12.55921053] ; [58.55921053 70.44078947],0
a5,1,0.513505,0.426918,[16  7] ; [98 31],[17.25  5.75] ; [96.75 32.25],0
d3,1,0.533375,0.387957,[16  7] ; [81 48],[14.67763158  8.32236842] ; [82.32236842 46.67763158],0
n1,1,0.566551,0.328487,[3 5] ; [18 19],[3.73333333 4.26666667] ; [17.26666667 19.73333333],0
p9,1,0.663793,0.188949,[20  3] ; [105  21],[19.29530201  3.70469799] ; [105.70469799  20.29530201],0
p8,1,0.680869,0.16915,[ 5 18] ; [33 95],[ 5.78807947 17.21192053] ; [32.21192053 95.78807947],0
p1,1,0.681038,0.168959,[ 2 21] ; [ 15 114],[ 2.57236842 20.42763158] ; [ 14.42763158 114.57236842],0
p12,1,0.681038,0.168959,[ 2 21] ; [ 15 114],[ 2.57236842 20.42763158] ; [ 14.42763158 114.57236842],0
p5,1,0.73995,0.11017,[ 2 20] ; [  9 118],[ 1.62416107 20.37583893] ; [  9.37583893 117.62416107],0
d4,1,0.761632,0.092014,[20  3] ; [109  20],[19.51973684  3.48026316] ; [109.48026316  19.51973684],0
u3,1,0.768448,0.086675,[7 2] ; [27 10],[6.65217391 2.34782609] ; [27.34782609  9.65217391],0
s1,1,0.78533,0.07419,[ 2 21] ; [  9 118],[ 1.68666667 21.31333333] ; [  9.31333333 117.68666667],0
n3,1,0.788981,0.071628,[6 2] ; [26 11],[5.68888889 2.31111111] ; [26.31111111 10.68888889],0
s4,1,0.79722,0.066021,[ 5 18] ; [31 97],[ 5.48344371 17.51655629] ; [30.51655629 97.48344371],0
p2,1,0.857295,0.032335,[17  6] ; [93 36],[16.64473684  6.35526316] ; [93.35526316 35.64473684],0
a6,1,0.884894,0.020958,[13 10] ; [75 54],[13.31578947  9.68421053] ; [74.68421053 54.31578947],0
u4,1,0.914739,0.011462,[ 1 22] ; [  5 124],[ 0.90789474 22.09210526] ; [  5.09210526 123.90789474],0
u1,1,0.930146,0.007685,[ 5 18] ; [ 27 102],[ 4.84210526 18.15789474] ; [ 27.15789474 101.84210526],0
n5,1,0.956319,0.003,[16  7] ; [89 40],[15.88815789  7.11184211] ; [89.11184211 39.88815789],0
n4,1,0.959212,0.002616,[17  6] ; [96 33],[17.09868421  5.90131579] ; [95.90131579 33.09868421],0
r2,1,0.982611,0.000475,[21  1] ; [123   6],[20.98013245  1.01986755] ; [123.01986755   5.98013245],0
v3,1,0.98348,0.000429,[ 8 13] ; [46 74],[ 8.04255319 12.95744681] ; [45.95744681 74.04255319],0
p3,1,0.987612,0.000241,[ 9 13] ; [53 76],[ 9.03311258 12.96688742] ; [52.96688742 76.03311258],0
p11,1,0.992521,8.8e-05,[15  8] ; [84 45],[14.98026316  8.01973684] ; [84.01973684 44.98026316],0
a8,1,0.995287,3.5e-05,[ 2 19] ; [ 11 105],[ 1.99270073 19.00729927] ; [ 11.00729927 104.99270073],0
v1,1,1.0,0.0,[12 10] ; [66 55],[12. 10.] ; [66. 55.],0
