Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,97.118154,[51 97] ; [125  12],[91.39649123 56.60350877] ; [84.60350877 52.39649123],1
d4,1,0.0,81.064052,[76 74] ; [134   3],[109.75609756  40.24390244] ; [100.24390244  36.75609756],1
d2,1,0.0,74.530089,[ 23 126] ; [89 47],[58.55438596 90.44561404] ; [53.44561404 82.55438596],1
d5,1,0.0,72.262684,[83 66] ; [135   2],[113.57342657  35.42657343] ; [104.42657343  32.57342657],1
a2,1,0.0,31.10574,[  9 141] ; [43 94],[ 27.17770035 122.82229965] ; [ 24.82229965 112.17770035],1
a5,1,0.0,25.435019,[82 68] ; [113  24],[101.91637631  48.08362369] ; [93.08362369 43.91637631],1
a4,1,0.0,25.278563,[ 39 111] ; [75 61],[59.79020979 90.20979021] ; [54.20979021 81.79020979],1
u1,1,3e-06,21.808138,[  5 145] ; [ 29 108],[ 17.77003484 132.22996516] ; [ 16.22996516 120.77003484],1
a3,1,6e-06,20.454928,[72 77] ; [102  35],[90.65034965 58.34965035] ; [83.34965035 53.65034965],1
r2,1,0.000538,11.97739,[116  33] ; [125  10],[126.44014085  22.55985915] ; [114.55985915  20.44014085],1
a6,1,0.001179,10.523708,[83 67] ; [101  36],[96.16724739 53.83275261] ; [87.83275261 49.16724739],0
r4,1,0.002154,9.413367,[104  46] ; [116  21],[114.9825784  35.0174216] ; [105.0174216  31.9825784],0
r1,1,0.004965,7.892097,[89 61] ; [102  34],[100.17482517  49.82517483] ; [90.82517483 45.17482517],0
a7,1,0.00503,7.868491,[90 59] ; [104  33],[101.06993007  47.93006993] ; [92.93006993 44.06993007],0
p4,1,0.016189,5.782197,[63 87] ; [77 60],[73.17073171 76.82926829] ; [66.82926829 70.17073171],0
a1,1,0.045383,4.004346,[  9 141] ; [  2 135],[  5.74912892 144.25087108] ; [  5.25087108 131.74912892],0
p7,1,0.047953,3.911641,[68 80] ; [79 58],[76.33684211 71.66315789] ; [70.66315789 66.33684211],0
v1,1,0.064946,3.406351,[53 96] ; [63 73],[60.64561404 88.35438596] ; [55.35438596 80.64561404],0
v2,1,0.0685,3.318601,[50 96] ; [61 75],[57.46808511 88.53191489] ; [53.53191489 82.46808511],0
n6,1,0.088979,2.892757,[109  40] ; [111  25],[115.01754386  33.98245614] ; [104.98245614  31.01754386],0
p3,1,0.089726,2.879278,[ 50 100] ; [59 78],[56.96864111 93.03135889] ; [52.03135889 84.96864111],0
n4,1,0.094821,2.790565,[91 59] ; [96 41],[97.73519164 52.26480836] ; [89.26480836 47.73519164],0
r3,1,0.095706,2.775676,[125  24] ; [124  13],[129.72377622  19.27622378] ; [119.27622378  17.72377622],0
v4,1,0.100162,2.702966,[126  24] ; [124  13],[130.66202091  19.33797909] ; [119.33797909  17.66202091],0
s5,1,0.113583,2.503641,[ 26 120] ; [ 35 102],[ 31.46996466 114.53003534] ; [ 29.53003534 107.46996466],0
b1,1,0.124859,2.355285,[67 83] ; [49 88],[60.6271777 89.3728223] ; [55.3728223 81.6271777],0
n1,1,0.140598,2.171403,[20 31] ; [11 33],[16.64210526 34.35789474] ; [14.35789474 29.64210526],0
b4,1,0.185083,1.756329,[77 73] ; [81 56],[82.57839721 67.42160279] ; [75.42160279 61.57839721],0
s4,1,0.205315,1.604161,[ 23 126] ; [ 14 121],[ 19.41197183 129.58802817] ; [ 17.58802817 117.41197183],0
s2,1,0.241755,1.370333,[ 15 133] ; [ 20 116],[ 18.23943662 129.76056338] ; [ 16.76056338 119.23943662],0
s8,1,0.281179,1.161382,[ 23 125] ; [ 28 109],[ 26.48421053 121.51578947] ; [ 24.51578947 112.48421053],0
n2,1,0.291753,1.111513,[35 16] ; [25 18],[32.55319149 18.44680851] ; [27.44680851 15.55319149],0
s1,1,0.308619,1.036575,[  5 145] ; [  2 134],[  3.67132867 146.32867133] ; [  3.32867133 132.67132867],0
a8,1,0.348947,0.877282,[ 16 124] ; [ 10 115],[ 13.73584906 126.26415094] ; [ 12.26415094 112.73584906],0
s6,1,0.355143,0.854997,[55 91] ; [59 78],[58.81272085 87.18727915] ; [55.18727915 81.81272085],0
n3,1,0.361173,0.833811,[35 16] ; [25 17],[32.90322581 18.09677419] ; [27.09677419 14.90322581],0
p11,1,0.390374,0.737777,[106  44] ; [103  34],[109.23344948  40.76655052] ; [99.76655052 37.23344948],0
p8,1,0.433105,0.614483,[64 83] ; [66 71],[67.28873239 79.71126761] ; [62.71126761 74.28873239],0
u3,1,0.459842,0.546278,[36 41] ; [19 16],[37.8125 39.1875] ; [17.1875 17.8125],0
p1,1,0.49149,0.473263,[  7 142] ; [  9 128],[  8.33566434 140.66433566] ; [  7.66433566 129.33566434],0
u2,1,0.54079,0.374077,[37 41] ; [14 20],[35.51785714 42.48214286] ; [15.48214286 18.51785714],0
b5,1,0.541997,0.371851,[90 60] ; [87 50],[92.5087108 57.4912892] ; [84.4912892 52.5087108],0
p12,1,0.550264,0.356844,[  5 144] ; [  3 134],[  4.16783217 144.83216783] ; [  3.83216783 133.16783217],0
p9,1,0.609106,0.261479,[105  41] ; [100  34],[106.89285714  39.10714286] ; [98.10714286 35.89285714],0
s7,1,0.652963,0.202185,[ 32 112] ; [ 26 104],[ 30.48175182 113.51824818] ; [ 27.51824818 102.48175182],0
p6,1,0.720186,0.128315,[ 41 107] ; [40 95],[ 42.36042403 105.63957597] ; [38.63957597 96.36042403],0
p10,1,0.726149,0.122677,[98 49] ; [94 43],[99.38028169 47.61971831] ; [92.61971831 44.38028169],0
p5,1,0.772798,0.083357,[ 10 140] ; [  8 129],[  9.40766551 140.59233449] ; [  8.59233449 128.40766551],0
n5,1,0.789113,0.071536,[98 50] ; [88 48],[96.92957746 51.07042254] ; [89.07042254 46.92957746],0
p2,1,0.948282,0.004207,[112  38] ; [102  34],[112.23776224  37.76223776] ; [101.76223776  34.23776224],0
b3,1,0.983192,0.000444,[29 53] ; [27 49],[29.06329114 52.93670886] ; [26.93670886 49.06329114],0
b2,1,0.983192,0.000444,[29 53] ; [27 49],[29.06329114 52.93670886] ; [26.93670886 49.06329114],0
