Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.005297,7.775047,[35  5] ; [26 17],[29.39759036 10.60240964] ; [31.60240964 11.39759036],0
p5,1,0.01621,5.779934,[ 9 30] ; [ 2 40],[ 5.2962963 33.7037037] ; [ 5.7037037 36.2962963],0
v2,1,0.02083,5.340936,[22 17] ; [13 29],[16.85185185 22.14814815] ; [18.14814815 23.85185185],0
s4,1,0.029755,4.723395,[ 5 35] ; [14 29],[ 9.15662651 30.84337349] ; [ 9.84337349 33.15662651],0
a3,1,0.064889,3.407792,[28 12] ; [21 21],[23.90243902 16.09756098] ; [25.09756098 16.90243902],0
p6,1,0.102076,2.67281,[12 28] ; [20 22],[15.6097561 24.3902439] ; [16.3902439 25.6097561],0
v3,1,0.105306,2.623295,[18 22] ; [12 31],[14.45783133 25.54216867] ; [15.54216867 27.45783133],0
d1,1,0.110418,2.548229,[ 6 34] ; [ 2 41],[ 3.85542169 36.14457831] ; [ 4.14457831 38.85542169],0
d3,1,0.120578,2.409796,[24 16] ; [18 24],[20.48780488 19.51219512] ; [21.51219512 20.48780488],0
n1,1,0.149073,2.081713,[4 5] ; [1 7],[2.64705882 6.35294118] ; [2.35294118 5.64705882],0
s7,1,0.152996,2.042126,[27 12] ; [22 19],[23.8875 15.1125] ; [25.1125 15.8875],0
p1,1,0.179723,1.799909,[ 8 32] ; [ 4 38],[ 5.85365854 34.14634146] ; [ 6.14634146 35.85365854],0
b3,1,0.199781,1.643975,[14 19] ; [ 5 15],[11.83018868 21.16981132] ; [ 7.16981132 12.83018868],0
b2,1,0.199781,1.643975,[14 19] ; [ 5 15],[11.83018868 21.16981132] ; [ 7.16981132 12.83018868],0
a1,1,0.271411,1.209602,[ 3 37] ; [ 1 42],[ 1.92771084 38.07228916] ; [ 2.07228916 40.92771084],0
a7,1,0.275325,1.190023,[24 16] ; [30 12],[26.34146341 13.65853659] ; [27.65853659 14.34146341],0
a6,1,0.277565,1.178974,[20 20] ; [26 16],[22.43902439 17.56097561] ; [23.56097561 18.43902439],0
r4,1,0.305441,1.050288,[35  5] ; [34  9],[33.25301205  6.74698795] ; [35.74698795  7.25301205],0
r1,1,0.326737,0.961788,[30 10] ; [28 15],[27.95180723 12.04819277] ; [30.04819277 12.95180723],0
b1,1,0.337838,0.918618,[20 20] ; [17 26],[17.8313253 22.1686747] ; [19.1686747 23.8313253],0
n4,1,0.345455,0.890084,[29 11] ; [27 16],[26.98795181 13.01204819] ; [29.01204819 13.98795181],0
p3,1,0.354438,0.857505,[15 25] ; [20 22],[17.07317073 22.92682927] ; [17.92682927 24.07317073],0
r2,1,0.424195,0.638664,[35  4] ; [36  7],[33.76829268  5.23170732] ; [37.23170732  5.76829268],0
u3,1,0.424427,0.638024,[8 4] ; [11 10],[6.90909091 5.09090909] ; [12.09090909  8.90909091],0
s8,1,0.457051,0.553108,[20 20] ; [18 25],[18.31325301 21.68674699] ; [19.68674699 23.31325301],0
b5,1,0.480712,0.497247,[24 16] ; [29 14],[25.54216867 14.45783133] ; [27.45783133 15.54216867],0
p4,1,0.487108,0.482908,[24 16] ; [22 20],[22.43902439 17.56097561] ; [23.56097561 18.43902439],0
a5,1,0.487108,0.482908,[24 16] ; [22 20],[22.43902439 17.56097561] ; [23.56097561 18.43902439],0
u2,1,0.505643,0.443072,[6 6] ; [13  8],[6.90909091 5.09090909] ; [12.09090909  8.90909091],0
p2,1,0.522209,0.409528,[29 11] ; [33  9],[30.24390244  9.75609756] ; [31.75609756 10.24390244],0
v4,1,0.548624,0.359788,[36  3] ; [38  5],[35.19512195  3.80487805] ; [38.80487805  4.19512195],0
d4,1,0.596309,0.280599,[27 13] ; [26 16],[25.85365854 14.14634146] ; [27.14634146 14.85365854],0
u1,1,0.599825,0.275259,[ 1 39] ; [ 2 41],[ 1.44578313 38.55421687] ; [ 1.55421687 41.44578313],0
s1,1,0.620425,0.24527,[ 4 36] ; [ 3 40],[ 3.37349398 36.62650602] ; [ 3.62650602 39.37349398],0
a4,1,0.626327,0.237075,[ 6 34] ; [ 8 34],[ 6.82926829 33.17073171] ; [ 7.17073171 34.82926829],0
r3,1,0.639665,0.21918,[35  5] ; [39  4],[35.6626506  4.3373494] ; [38.3373494  4.6626506],0
s5,1,0.648077,0.208333,[17 23] ; [15 25],[16. 24.] ; [16. 24.],0
d2,1,0.65674,0.197508,[11 29] ; [10 33],[10.12048193 29.87951807] ; [10.87951807 32.12048193],0
p10,1,0.67698,0.173545,[32  8] ; [32 10],[31.2195122  8.7804878] ; [32.7804878  9.2195122],0
p8,1,0.678886,0.171382,[22 18] ; [25 17],[22.92682927 17.07317073] ; [24.07317073 17.92682927],0
b4,1,0.726343,0.122496,[22 18] ; [22 21],[21.20481928 18.79518072] ; [22.79518072 20.20481928],0
p12,1,0.743039,0.107474,[ 3 37] ; [ 4 38],[ 3.41463415 36.58536585] ; [ 3.58536585 38.41463415],0
n6,1,0.764414,0.089814,[31  8] ; [33 10],[30.43902439  8.56097561] ; [33.56097561  9.43902439],0
a2,1,0.767808,0.087169,[ 3 37] ; [ 4 39],[ 3.37349398 36.62650602] ; [ 3.62650602 39.37349398],0
n3,1,0.771519,0.084325,[5 4] ; [5 3],[5.29411765 3.70588235] ; [4.70588235 3.29411765],0
p11,1,0.843135,0.039158,[29 11] ; [32 11],[29.39759036 10.60240964] ; [31.60240964 11.39759036],0
p7,1,0.869626,0.02694,[25 14] ; [27 14],[25.35 13.65] ; [26.65 14.35],0
p9,1,0.873269,0.025443,[32  8] ; [33  9],[31.70731707  8.29268293] ; [33.29268293  8.70731707],0
n2,1,0.892795,0.018162,[7 2] ; [6 2],[6.88235294 2.11764706] ; [6.11764706 1.88235294],0
s3,1,0.900378,0.015671,[34  5] ; [37  5],[34.18518519  4.81481481] ; [36.81481481  5.18518519],0
s6,1,0.951455,0.003706,[30 10] ; [32 11],[29.87951807 10.12048193] ; [32.12048193 10.87951807],0
a8,1,0.957153,0.002886,[ 7 31] ; [ 7 32],[ 6.90909091 31.09090909] ; [ 7.09090909 31.90909091],0
