Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.001611,9.947457,[23  8] ; [50 68],[15.18791946 15.81208054] ; [57.81208054 60.18791946],0
a3,1,0.007324,7.191836,[12 19] ; [77 41],[18.51677852 12.48322148] ; [70.48322148 47.51677852],0
s7,1,0.021297,5.302295,[18 13] ; [39 72],[12.44366197 18.55633803] ; [44.55633803 66.44366197],0
s1,1,0.028072,4.82365,[ 3 28] ; [  2 116],[ 1.04026846 29.95973154] ; [  3.95973154 114.04026846],0
n4,1,0.030368,4.688362,[16 15] ; [85 33],[21.01342282  9.98657718] ; [79.98657718 38.01342282],0
p4,1,0.042611,4.110764,[11 20] ; [66 52],[16.02013423 14.97986577] ; [60.97986577 57.02013423],0
s5,1,0.04462,4.032927,[12 16] ; [27 86],[ 7.74468085 20.25531915] ; [31.25531915 81.74468085],0
u3,1,0.081324,3.038236,[12  7] ; [16 25],[ 8.86666667 10.13333333] ; [19.13333333 21.86666667],0
a4,1,0.08511,2.964509,[ 6 25] ; [42 76],[ 9.98657718 21.01342282] ; [38.01342282 79.98657718],0
p5,1,0.086875,2.931339,[ 1 30] ; [ 17 100],[ 3.77027027 27.22972973] ; [ 14.22972973 102.77027027],0
d3,1,0.09368,2.809964,[21  9] ; [62 55],[16.93877551 13.06122449] ; [66.06122449 50.93877551],0
b2,1,0.113071,2.510772,[ 4 14] ; [29 39],[ 6.90697674 11.09302326] ; [26.09302326 41.90697674],0
b3,1,0.113071,2.510772,[ 4 14] ; [29 39],[ 6.90697674 11.09302326] ; [26.09302326 41.90697674],0
s8,1,0.113925,2.498912,[15 16] ; [39 79],[11.23489933 19.76510067] ; [42.76510067 75.23489933],0
a8,1,0.146863,2.104532,[ 1 29] ; [14 98],[ 3.16901408 26.83098592] ; [ 11.83098592 100.16901408],0
p8,1,0.159445,1.979485,[17 12] ; [52 66],[13.6122449 15.3877551] ; [55.3877551 62.6122449],0
s6,1,0.167184,1.908012,[20  9] ; [63 52],[16.71527778 12.28472222] ; [66.28472222 48.71527778],0
p11,1,0.211901,1.558388,[23  8] ; [99 19],[25.38255034  5.61744966] ; [96.61744966 21.38255034],0
