Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,34.117813,[ 18 228] ; [21 38],[ 31.4557377 214.5442623] ; [ 7.5442623 51.4557377],1
p1,1,4e-06,21.464754,[ 25 222] ; [20 39],[ 36.32352941 210.67647059] ; [ 8.67647059 50.32352941],1
a1,1,1.3e-05,19.050572,[ 10 238] ; [12 47],[ 17.77198697 230.22801303] ; [ 4.22801303 54.77198697],1
p8,1,1.6e-05,18.575667,[159  87] ; [55  4],[172.60327869  73.39672131] ; [41.39672131 17.60327869],1
s5,1,5e-05,16.459059,[ 95 143] ; [38 16],[108.40410959 129.59589041] ; [24.59589041 29.40410959],1
p3,1,0.000256,13.37015,[151  97] ; [50  8],[162.90196078  85.09803922] ; [38.09803922 19.90196078],1
s6,1,0.000569,11.875672,[177  66] ; [52  3],[186.73489933  56.26510067] ; [42.26510067 12.73489933],1
n5,1,0.001764,9.780284,[190  57] ; [56  3],[198.56862745  48.43137255] ; [47.43137255 11.56862745],0
s7,1,0.001767,9.777374,[138 103] ; [44 11],[148.18243243  92.81756757] ; [33.81756757 21.18243243],0
p4,1,0.002099,9.46049,[191  57] ; [55  3],[199.37254902  48.62745098] ; [46.62745098 11.37254902],0
v3,1,0.002164,9.404531,[ 92 149] ; [35 23],[102.36454849 138.63545151] ; [24.63545151 33.36454849],0
b5,1,0.003266,8.652613,[157  91] ; [25 34],[147.0228013 100.9771987] ; [34.9771987 24.0228013],0
u4,1,0.012014,6.308729,[  5 243] ; [ 5 54],[  8.0781759 239.9218241] ; [ 1.9218241 57.0781759],0
n4,1,0.017775,5.618196,[205  43] ; [56  3],[210.84039088  37.15960912] ; [50.15960912  8.84039088],0
p7,1,0.018159,5.580708,[202  43] ; [55  3],[207.80528053  37.19471947] ; [49.19471947  8.80528053],0
n6,1,0.024299,5.073156,[218  28] ; [57  1],[222.53289474  23.46710526] ; [52.46710526  5.53289474],0
s3,1,0.041658,4.149049,[143 104] ; [42 16],[149.81967213  97.18032787] ; [35.18032787 22.81967213],0
s1,1,0.046667,3.957341,[  7 238] ; [ 5 54],[  9.67105263 235.32894737] ; [ 2.32894737 56.67105263],0
d5,1,0.060025,3.536702,[208  38] ; [43 15],[203.11184211  42.88815789] ; [47.88815789 10.11184211],0
p9,1,0.075597,3.157113,[220  27] ; [57  2],[223.59150327  23.40849673] ; [53.40849673  5.59150327],0
s8,1,0.081421,3.036308,[135 112] ; [39 19],[140.91147541 106.08852459] ; [33.08852459 24.91147541],0
d3,1,0.08396,2.98653,[189  58] ; [38 20],[183.83278689  63.16721311] ; [43.16721311 14.83278689],0
p10,1,0.094794,2.791022,[209  37] ; [55  4],[212.93114754  33.06885246] ; [51.06885246  7.93114754],0
s2,1,0.102155,2.67158,[143 104] ; [41 18],[148.52287582  98.47712418] ; [35.47712418 23.52287582],0
p11,1,0.124937,2.354313,[197  51] ; [52  7],[201.1465798  46.8534202] ; [47.8534202 11.1465798],0
d1,1,0.1585,1.988479,[167  81] ; [34 25],[162.3713355  85.6286645] ; [38.6286645 20.3713355],0
n3,1,0.197565,1.660281,[38 10] ; [6 4],[36.4137931 11.5862069] ; [7.5862069 2.4137931],0
d2,1,0.211019,1.564423,[138 110] ; [27 31],[133.7254902 114.2745098] ; [31.2745098 26.7254902],0
d4,1,0.274243,1.195399,[214  33] ; [47 11],[211.36721311  35.63278689] ; [49.63278689  8.36721311],0
n1,1,0.288913,1.124679,[20 28] ; [6 4],[21.51724138 26.48275862] ; [4.48275862 5.51724138],0
b1,1,0.343794,0.896231,[105 143] ; [21 38],[101.78501629 146.21498371] ; [24.21498371 34.78501629],0
a2,1,0.366399,0.81584,[ 69 179] ; [13 46],[ 66.24104235 181.75895765] ; [15.75895765 43.24104235],0
a4,1,0.402953,0.699496,[128 119] ; [27 32],[125.11437908 121.88562092] ; [29.88562092 29.11437908],0
v1,1,0.439523,0.597527,[152  94] ; [39 19],[154.55921053  91.44078947] ; [36.44078947 21.55921053],0
r1,1,0.45512,0.55787,[209  39] ; [52  7],[210.84039088  37.15960912] ; [50.15960912  8.84039088],0
a3,1,0.487706,0.481583,[181  65] ; [46 13],[183.08852459  62.91147541] ; [43.91147541 15.08852459],0
a8,1,0.498171,0.458831,[ 33 190] ; [10 44],[ 34.61732852 188.38267148] ; [ 8.38267148 45.61732852],0
n2,1,0.4995,0.456,[34 15] ; [8 2],[34.88135593 14.11864407] ; [7.11864407 2.88135593],0
s4,1,0.567872,0.326257,[ 50 193] ; [10 48],[ 48.43853821 194.56146179] ; [11.56146179 46.43853821],0
u1,1,0.615972,0.25157,[ 58 190] ; [12 47],[ 56.54723127 191.45276873] ; [13.45276873 45.54723127],0
a7,1,0.671424,0.179941,[181  65] ; [45 14],[182.28196721  63.71803279] ; [43.71803279 15.28196721],0
a5,1,0.679115,0.171123,[187  61] ; [46 13],[188.22149837  59.77850163] ; [44.77850163 14.22149837],0
b2,1,0.679332,0.170879,[74 81] ; [19 24],[72.8030303 82.1969697] ; [20.1969697 22.8030303],0
b3,1,0.679332,0.170879,[74 81] ; [19 24],[72.8030303 82.1969697] ; [20.1969697 22.8030303],0
u3,1,0.69464,0.154108,[45 22] ; [8 5],[44.3875 22.6125] ; [8.6125 4.3875],0
a6,1,0.706599,0.141698,[164  83] ; [37 21],[162.77704918  84.22295082] ; [38.22295082 19.77704918],0
v2,1,0.72483,0.123912,[145  99] ; [33 25],[143.81456954 100.18543046] ; [34.18543046 23.81456954],0
r2,1,0.73176,0.117502,[240   6] ; [58  1],[240.35409836   5.64590164] ; [57.64590164  1.35409836],0
v4,1,0.737585,0.112261,[242   6] ; [58  1],[242.34527687   5.65472313] ; [57.65472313  1.34527687],0
p2,1,0.805241,0.060797,[220  28] ; [53  6],[220.53420195  27.46579805] ; [52.46579805  6.53420195],0
u2,1,0.823406,0.049803,[39 28] ; [8 5],[39.3625 27.6375] ; [7.6375 5.3625],0
r3,1,0.869777,0.026877,[242   5] ; [58  1],[242.15686275   4.84313725] ; [57.84313725  1.15686275],0
b4,1,0.960121,0.0025,[148 100] ; [35 24],[147.83061889 100.16938111] ; [35.16938111 23.83061889],0
