Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,24.3557,[51 62] ; [63 15],[67.44502618 45.55497382] ; [46.55497382 31.44502618],1
v1,1,0.000132,14.616213,[57 56] ; [60 17],[69.58421053 43.41578947] ; [47.41578947 29.58421053],1
n4,1,0.001162,10.549771,[87 28] ; [73  5],[95.33678756 19.66321244] ; [64.66321244 13.33678756],0
p12,1,0.001463,10.124329,[ 11 104] ; [21 57],[19.06735751 95.93264249] ; [12.93264249 65.06735751],0
p5,1,0.002502,9.139291,[16 99] ; [25 53],[24.43005181 90.56994819] ; [16.56994819 61.43005181],0
s4,1,0.00947,6.732002,[37 73] ; [13 65],[29.25531915 80.74468085] ; [20.74468085 57.25531915],0
s8,1,0.011308,6.416268,[73 42] ; [62 15],[80.859375 34.140625] ; [54.140625 22.859375],0
n5,1,0.01259,6.225883,[88 26] ; [71  7],[94.40625 19.59375] ; [64.59375 13.40625],0
a1,1,0.032576,4.567935,[  6 109] ; [11 67],[ 10.12953368 104.87046632] ; [ 6.87046632 71.12953368],0
p8,1,0.047671,3.921539,[73 42] ; [60 18],[79.24870466 35.75129534] ; [53.75129534 24.24870466],0
n6,1,0.055999,3.652073,[99 16] ; [72  4],[102.95811518  12.04188482] ; [68.04188482  7.95811518],0
s7,1,0.064292,3.423057,[82 28] ; [66 11],[87.05882353 22.94117647] ; [60.94117647 16.05882353],0
p9,1,0.065183,3.400352,[102  13] ; [75  3],[105.46632124   9.53367876] ; [71.53367876  6.46632124],0
p10,1,0.07249,3.225715,[98 17] ; [73  5],[101.89119171  13.10880829] ; [69.10880829  8.89119171],0
a5,1,0.101246,2.685806,[86 29] ; [66 12],[90.56994819 24.43005181] ; [61.43005181 16.56994819],0
p1,1,0.12415,2.364174,[ 12 103] ; [14 63],[15.57291667 99.42708333] ; [10.42708333 66.57291667],0
p3,1,0.158044,1.992843,[74 41] ; [57 20],[78.46354167 36.53645833] ; [52.53645833 24.46354167],0
r4,1,0.189511,1.721415,[103  12] ; [74  4],[105.46632124   9.53367876] ; [71.53367876  6.46632124],0
a7,1,0.231299,1.432853,[86 28] ; [52 25],[82.36649215 31.63350785] ; [55.63350785 21.36649215],0
b3,1,0.273621,1.198503,[34 43] ; [25 21],[36.93495935 40.06504065] ; [22.06504065 23.93495935],0
b2,1,0.273621,1.198503,[34 43] ; [25 21],[36.93495935 40.06504065] ; [22.06504065 23.93495935],0
b4,1,0.293779,1.102224,[59 56] ; [46 32],[62.56476684 52.43523316] ; [42.43523316 35.56476684],0
s3,1,0.330368,0.947456,[94 21] ; [67 10],[96.43229167 18.56770833] ; [64.56770833 12.43229167],0
u3,1,0.337276,0.920759,[19  9] ; [13  3],[20.36363636  7.63636364] ; [11.63636364  4.36363636],0
u4,1,0.35824,0.844055,[  3 112] ; [ 4 74],[  4.17098446 110.82901554] ; [ 2.82901554 75.17098446],0
n2,1,0.372994,0.793666,[20  3] ; [9 3],[19.05714286  3.94285714] ; [9.94285714 2.05714286],0
p4,1,0.407841,0.685086,[90 25] ; [64 13],[92.23958333 22.76041667] ; [61.76041667 15.23958333],0
b1,1,0.415936,0.661768,[54 61] ; [32 46],[51.24352332 63.75647668] ; [34.75647668 43.24352332],0
a3,1,0.427849,0.628655,[87 28] ; [62 15],[89.24479167 25.75520833] ; [59.75520833 17.24479167],0
p7,1,0.494075,0.467639,[94 19] ; [66 10],[95.66137566 17.33862434] ; [64.33862434 11.66137566],0
