Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,86.579749,[189  95] ; [ 3 66],[154.47025496 129.52974504] ; [37.52974504 31.47025496],1
d3,1,0.0,68.554212,[217  67] ; [16 52],[187.98863636  96.01136364] ; [45.01136364 22.98863636],1
d5,1,0.0,65.312251,[248  36] ; [29 39],[223.48863636  60.51136364] ; [53.51136364 14.48863636],1
d2,1,3.6e-05,17.088879,[139 143] ; [15 54],[123.72649573 158.27350427] ; [30.27350427 38.72649573],1
a5,1,0.000157,14.281746,[217  67] ; [37 32],[204.35127479  79.64872521] ; [49.64872521 19.35127479],1
a4,1,0.000369,12.682685,[132 150] ; [16 53],[118.90598291 163.09401709] ; [29.09401709 39.90598291],1
a3,1,0.004436,8.096106,[195  88] ; [35 34],[184.91477273  98.08522727] ; [45.08522727 23.91477273],0
u1,1,0.005687,7.646953,[ 50 234] ; [ 3 66],[ 42.64022663 241.35977337] ; [10.35977337 58.64022663],0
v2,1,0.006742,7.340556,[159 119] ; [26 41],[149.07246377 128.92753623] ; [35.92753623 31.07246377],0
a7,1,0.012136,6.29096,[207  77] ; [39 29],[198.47727273  85.52272727] ; [47.52272727 20.47727273],0
v3,1,0.015015,5.914666,[109 168] ; [16 52],[100.36231884 176.63768116] ; [24.63768116 43.36231884],0
a2,1,0.02812,4.820708,[ 62 222] ; [ 7 62],[ 55.51274788 228.48725212] ; [13.48725212 55.51274788],0
r1,1,0.039254,4.249839,[215  68] ; [44 25],[208.23011364  74.76988636] ; [50.76988636 18.23011364],0
r4,1,0.044237,4.047505,[249  35] ; [54 15],[243.7733711  40.2266289] ; [59.2266289  9.7733711],0
p12,1,0.052629,3.755662,[ 12 270] ; [ 7 62],[ 15.26495726 266.73504274] ; [ 3.73504274 65.26495726],0
v1,1,0.093898,2.806245,[147 133] ; [28 40],[140.8045977 139.1954023] ; [34.1954023 33.8045977],0
r2,1,0.112646,2.516707,[256  23] ; [59 10],[252.54310345  26.45689655] ; [62.45689655  6.54310345],0
r3,1,0.124337,2.361821,[266  18] ; [60  8],[263.02272727  20.97727273] ; [62.97727273  5.02272727],0
n4,1,0.136525,2.216693,[218  66] ; [47 22],[213.20113314  70.79886686] ; [51.79886686 17.20113314],0
a1,1,0.145335,2.120542,[ 16 268] ; [ 1 68],[ 13.67705382 270.32294618] ; [ 3.32294618 65.67705382],0
b4,1,0.16773,1.903116,[166 118] ; [34 35],[160.90651558 123.09348442] ; [39.09348442 29.90651558],0
