Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.000286,13.157938,[19 27] ; [25  5],[26.63157895 19.36842105] ; [17.36842105 12.63157895],1
s5,1,0.005466,7.71846,[ 5 39] ; [11 17],[ 9.77777778 34.22222222] ; [ 6.22222222 21.77777778],0
v4,1,0.005719,7.636715,[26 20] ; [26  4],[31.47368421 14.52631579] ; [20.52631579  9.47368421],0
p7,1,0.005923,7.573707,[13 33] ; [18 12],[18.76315789 27.23684211] ; [12.23684211 17.76315789],0
p2,1,0.011312,6.415579,[17 29] ; [20 10],[22.39473684 23.60526316] ; [14.60526316 15.39473684],0
p4,1,0.013718,6.074126,[11 35] ; [15 14],[15.94666667 30.05333333] ; [10.05333333 18.94666667],0
n2,1,0.01432,5.998291,[ 8 12] ; [8 1],[11.03448276  8.96551724] ; [4.96551724 4.03448276],0
s4,1,0.015707,5.835375,[ 6 40] ; [11 19],[10.28947368 35.71052632] ; [ 6.71052632 23.28947368],0
s7,1,0.021972,5.24804,[ 5 37] ; [10 19],[ 8.87323944 33.12676056] ; [ 6.12676056 22.87323944],0
s2,1,0.022303,5.221999,[10 36] ; [14 16],[14.52631579 31.47368421] ; [ 9.47368421 20.52631579],0
p9,1,0.032114,4.592402,[18 25] ; [19  9],[22.4084507 20.5915493] ; [14.5915493 13.4084507],0
n3,1,0.032944,4.548704,[ 7 13] ; [7 2],[ 9.65517241 10.34482759] ; [4.34482759 4.65517241],0
s8,1,0.034069,4.491243,[ 3 43] ; [ 7 23],[ 6.05263158 39.94736842] ; [ 3.94736842 26.05263158],0
s3,1,0.04801,3.90965,[13 32] ; [15 14],[17.02702703 27.97297297] ; [10.97297297 18.02702703],0
s6,1,0.053907,3.715589,[10 36] ; [12 16],[13.67567568 32.32432432] ; [ 8.32432432 19.67567568],0
p8,1,0.064449,3.419022,[ 6 39] ; [ 9 20],[ 9.12162162 35.87837838] ; [ 5.87837838 23.12162162],0
b5,1,0.065091,3.40268,[24 22] ; [22  8],[27.84210526 18.15789474] ; [18.15789474 11.84210526],0
u3,1,0.065541,3.391304,[ 5 18] ; [8 8],[ 7.66666667 15.33333333] ; [ 5.33333333 10.66666667],0
p6,1,0.076262,3.142811,[ 5 39] ; [ 8 21],[ 7.83561644 36.16438356] ; [ 5.16438356 23.83561644],0
u2,1,0.08018,3.061259,[ 5 17] ; [8 8],[ 7.52631579 14.47368421] ; [ 5.47368421 10.52631579],0
p3,1,0.085804,2.951389,[11 34] ; [13 17],[14.4 30.6] ; [ 9.6 20.4],0
p10,1,0.090795,2.860228,[13 32] ; [14 15],[16.41891892 28.58108108] ; [10.58108108 18.41891892],0
a1,1,0.098921,2.722847,[ 7 39] ; [ 1 29],[ 4.84210526 41.15789474] ; [ 3.15789474 26.84210526],0
b1,1,0.109365,2.563373,[30 16] ; [14 16],[26.63157895 19.36842105] ; [17.36842105 12.63157895],0
b2,1,0.125383,2.348762,[14 12] ; [ 4 10],[11.7 14.3] ; [6.3 7.7],0
b3,1,0.125383,2.348762,[14 12] ; [ 4 10],[11.7 14.3] ; [6.3 7.7],0
v2,1,0.172293,1.862875,[10 35] ; [11 19],[12.6 32.4] ; [ 8.4 21.6],0
a8,1,0.337103,0.921418,[ 2 42] ; [ 3 26],[ 3.01369863 40.98630137] ; [ 1.98630137 27.01369863],0
v3,1,0.419105,0.652824,[ 9 37] ; [ 8 21],[10.42666667 35.57333333] ; [ 6.57333333 22.42666667],0
n1,1,0.448984,0.573216,[ 6 14] ; [4 5],[ 6.89655172 13.10344828] ; [3.10344828 5.89655172],0
n5,1,0.456139,0.555353,[27 19] ; [15 15],[25.42105263 20.57894737] ; [16.57894737 13.42105263],0
d5,1,0.51029,0.433472,[25 21] ; [18 11],[26.37333333 19.62666667] ; [16.62666667 12.37333333],0
p1,1,0.535699,0.383569,[ 5 41] ; [ 2 28],[ 4.23684211 41.76315789] ; [ 2.76315789 27.23684211],0
s1,1,0.54289,0.370209,[ 3 43] ; [ 1 29],[ 2.42105263 43.57894737] ; [ 1.57894737 28.42105263],0
n4,1,0.577152,0.310862,[26 20] ; [15 15],[24.81578947 21.18421053] ; [16.18421053 13.81578947],0
b4,1,0.577152,0.310862,[20 26] ; [15 15],[21.18421053 24.81578947] ; [13.81578947 16.18421053],0
a6,1,0.638819,0.22029,[24 22] ; [14 16],[23. 23.] ; [15. 15.],0
d3,1,0.670892,0.180561,[24 21] ; [14 15],[23.10810811 21.89189189] ; [14.89189189 14.10810811],0
v1,1,0.682591,0.167224,[13 32] ; [10 20],[13.8 31.2] ; [ 9.2 20.8],0
a3,1,0.706057,0.142248,[23 22] ; [14 16],[22.2 22.8] ; [14.8 15.2],0
a5,1,0.710597,0.137681,[21 25] ; [15 15],[21.78947368 24.21052632] ; [14.21052632 15.78947368],0
a7,1,0.742289,0.108125,[22 24] ; [15 14],[22.69333333 23.30666667] ; [14.30666667 14.69333333],0
a2,1,0.745235,0.105578,[ 5 41] ; [ 4 26],[ 5.44736842 40.55263158] ; [ 3.55263158 26.44736842],0
a4,1,0.761761,0.091912,[15 30] ; [ 9 21],[14.4 30.6] ; [ 9.6 20.4],0
d4,1,0.764026,0.090119,[26 20] ; [18 12],[26.63157895 19.36842105] ; [17.36842105 12.63157895],0
d2,1,0.924067,0.009084,[19 26] ; [13 17],[19.2 25.8] ; [12.8 17.2],0
d1,1,0.947599,0.004319,[15 31] ; [10 20],[15.13157895 30.86842105] ; [ 9.86842105 20.13157895],0
u1,1,0.980126,0.000621,[ 3 43] ; [ 2 28],[ 3.02631579 42.97368421] ; [ 1.97368421 28.02631579],0
