Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,287.59415,[309  39] ; [ 73 238],[201.72382398 146.27617602] ; [180.27617602 130.72382398],1
s7,1,0.0,122.092,[246  92] ; [ 87 213],[176.4169279 161.5830721] ; [156.5830721 143.4169279],1
s6,1,0.0,114.509929,[302  39] ; [155 154],[239.74923077 101.25076923] ; [217.25076923  91.74923077],1
s8,1,0.0,92.032197,[225 123] ; [ 86 228],[163.48640483 184.51359517] ; [147.51359517 166.48640483],1
s5,1,0.0,70.462576,[171 160] ; [ 61 248],[119.9875 211.0125] ; [112.0125 196.9875],1
s4,1,0.0,26.560577,[ 81 264] ; [ 27 287],[ 56.54021244 288.45978756] ; [ 51.45978756 262.54021244],1
d1,1,0.000155,14.314089,[231 118] ; [163 152],[207.0873494 141.9126506] ; [186.9126506 128.0873494],1
p6,1,0.000596,11.789569,[163 185] ; [104 205],[141.42465753 206.57534247] ; [125.57534247 183.42465753],1
p12,1,0.000625,11.700098,[ 43 306] ; [ 15 298],[ 30.57703927 318.42296073] ; [ 27.42296073 285.57703927],1
d4,1,0.000953,10.915841,[307  41] ; [248  67],[291.31221719  56.68778281] ; [263.68778281  51.31221719],1
d2,1,0.001947,9.599059,[186 163] ; [130 185],[166.09036145 182.90963855] ; [149.90963855 165.09036145],0
p4,1,0.001998,9.551435,[246 102] ; [186 128],[227.09365559 120.90634441] ; [204.90634441 109.09365559],0
u1,1,0.002325,9.273728,[ 77 272] ; [ 41 274],[ 62.02108434 286.97891566] ; [ 55.97891566 259.02108434],0
r2,1,0.003431,8.562968,[334  10] ; [285  25],[325.59021407  18.40978593] ; [293.40978593  16.59021407],0
a2,1,0.003593,8.478996,[ 99 250] ; [ 59 256],[ 83.04518072 265.95481928] ; [ 74.95481928 240.04518072],0
u3,1,0.006444,7.421753,[52 25] ; [46 52],[43.12 33.88] ; [54.88 43.12],0
n5,1,0.008348,6.957288,[282  63] ; [229  84],[267.92553191  77.07446809] ; [243.07446809  69.92553191],0
p11,1,0.009136,6.796095,[281  68] ; [277  38],[293.28614458  55.71385542] ; [264.71385542  50.28614458],0
a3,1,0.012581,6.227063,[270  78] ; [216  97],[255.86686838  92.13313162] ; [230.13313162  82.86686838],0
