Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,157.270609,[331   7] ; [10 18],[314.91256831  23.08743169] ; [26.08743169  1.91256831],1
r2,1,0.0,69.771016,[328   9] ; [16 11],[318.48351648  18.51648352] ; [25.51648352  1.48351648],1
v4,1,0.0,47.186665,[325  12] ; [18 10],[316.68767123  20.31232877] ; [26.31232877  1.68767123],1
p11,1,1e-06,24.004123,[274  65] ; [12 17],[263.46195652  75.53804348] ; [22.53804348  6.46195652],1
p9,1,1.6e-05,18.652597,[267  67] ; [13 16],[257.63085399  76.36914601] ; [22.36914601  6.63085399],1
p7,1,5.2e-05,16.371246,[211 122] ; [ 6 20],[201.28412256 131.71587744] ; [15.71587744 10.28412256],1
p8,1,0.000528,12.015508,[179 151] ; [ 6 23],[170.05571031 159.94428969] ; [14.94428969 14.05571031],1
p2,1,0.001129,10.602825,[278  59] ; [16 12],[271.44657534  65.55342466] ; [22.55342466  5.44657534],0
a6,1,0.001263,10.396239,[248  91] ; [13 16],[240.43206522  98.56793478] ; [20.56793478  8.43206522],0
p3,1,0.002461,9.169458,[161 178] ; [ 5 23],[153.33514986 185.66485014] ; [12.66485014 15.33514986],0
n4,1,0.004913,7.911337,[255  82] ; [15 14],[248.60655738  88.39344262] ; [21.39344262  7.60655738],0
b4,1,0.008562,6.912047,[196 143] ; [24  5],[202.66304348 136.33695652] ; [17.33695652 11.66304348],0
n6,1,0.019493,5.456771,[272  66] ; [18 11],[267.08446866  70.91553134] ; [22.91553134  6.08446866],0
p4,1,0.022038,5.242756,[183 152] ; [ 9 19],[177.19008264 157.80991736] ; [14.80991736 13.19008264],0
p10,1,0.031894,4.604189,[255  78] ; [17 12],[250.20994475  82.79005525] ; [21.79005525  7.20994475],0
u3,1,0.038997,4.261017,[65 44] ; [3 8],[61.76666667 47.23333333] ; [6.23333333 4.76666667],0
n3,1,0.041122,4.170989,[51 19] ; [8 9],[47.47126437 22.52873563] ; [11.52873563  5.47126437],0
n5,1,0.048085,3.907011,[233 102] ; [15 14],[228.24175824 106.75824176] ; [19.75824176  9.24175824],0
a1,1,0.055074,3.679846,[ 11 328] ; [ 3 26],[ 12.89673913 326.10326087] ; [ 1.10326087 27.89673913],0
v2,1,0.059282,3.557347,[187 137] ; [11 17],[182.25 141.75] ; [15.75 12.25],0
s6,1,0.066385,3.370222,[161 169] ; [ 9 20],[156.26740947 173.73259053] ; [13.73259053 15.26740947],0
a7,1,0.06991,3.285144,[248  91] ; [16 12],[243.85831063  95.14168937] ; [20.14168937  7.85831063],0
p6,1,0.072615,3.222899,[ 98 235] ; [ 4 25],[ 93.82872928 239.17127072] ; [ 8.17127072 20.82872928],0
v1,1,0.078699,3.091562,[171 161] ; [10 19],[166.4598338 165.5401662] ; [14.5401662 14.4598338],0
b1,1,0.086053,2.946698,[121 218] ; [15 14],[125.2826087 213.7173913] ; [10.7173913 18.2826087],0
a5,1,0.12033,2.41302,[255  84] ; [18 11],[251.48641304  87.51358696] ; [21.51358696  7.48641304],0
n1,1,0.120474,2.411154,[22 50] ; [9 9],[24.8 47.2] ; [ 6.2 11.8],0
v3,1,0.175156,1.838251,[119 205] ; [ 7 22],[115.64872521 208.35127479] ; [10.35127479 18.64872521],0
a8,1,0.189654,1.720303,[ 39 262] ; [ 1 24],[ 36.93251534 264.06748466] ; [ 3.06748466 21.93251534],0
d2,1,0.214107,1.543434,[150 189] ; [ 9 19],[146.86920981 192.13079019] ; [12.13079019 15.86920981],0
d3,1,0.220144,1.50343,[236 103] ; [17 12],[233.0625 105.9375] ; [19.9375  9.0625],0
s8,1,0.220479,1.501249,[ 93 242] ; [ 5 24],[ 90.19230769 244.80769231] ; [ 7.80769231 21.19230769],0
s4,1,0.254148,1.30036,[ 33 301] ; [ 1 28],[ 31.28374656 302.71625344] ; [ 2.71625344 26.28374656],0
d1,1,0.269796,1.217784,[188 151] ; [13 16],[185.16032609 153.83967391] ; [15.83967391 13.16032609],0
a4,1,0.293119,1.10524,[140 196] ; [15 14],[142.68493151 193.31506849] ; [12.31506849 16.68493151],0
d5,1,0.336513,0.923671,[271  68] ; [21  8],[268.98913043  70.01086957] ; [23.01086957  5.98913043],0
p5,1,0.414015,0.667242,[ 32 305] ; [ 4 24],[ 33.23835616 303.76164384] ; [ 2.76164384 25.23835616],0
b5,1,0.426952,0.631101,[201 138] ; [15 14],[198.97826087 140.02173913] ; [17.02173913 11.97826087],0
u1,1,0.492433,0.471206,[ 51 288] ; [ 3 26],[ 49.74456522 289.25543478] ; [ 4.25543478 24.74456522],0
u2,1,0.521489,0.410947,[60 48] ; [5 6],[58.99159664 49.00840336] ; [6.00840336 4.99159664],0
n2,1,0.550696,0.356072,[50 23] ; [11  7],[48.93406593 24.06593407] ; [12.06593407  5.93406593],0
