Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.062647,3.465886,[30 38] ; [10  4],[33.17073171 34.82926829] ; [6.82926829 7.17073171],0
a6,1,0.113568,2.503848,[40 28] ; [5 9],[37.31707317 30.68292683] ; [7.68292683 6.31707317],0
u2,1,0.116623,2.462095,[15 14] ; [1 5],[13.25714286 15.74285714] ; [2.74285714 3.25714286],0
v3,1,0.128178,2.314429,[29 38] ; [ 3 11],[26.4691358 40.5308642] ; [5.5308642 8.4691358],0
v2,1,0.149153,2.080891,[37 28] ; [5 9],[34.55696203 30.44303797] ; [7.44303797 6.55696203],0
n6,1,0.161901,1.956377,[51 16] ; [13  1],[52.9382716 14.0617284] ; [11.0617284  2.9382716],0
p1,1,0.236021,1.404206,[14 54] ; [ 1 13],[12.43902439 55.56097561] ; [ 2.56097561 11.43902439],0
a5,1,0.252492,1.309465,[45 23] ; [7 7],[43.12195122 24.87804878] ; [8.87804878 5.12195122],0
s8,1,0.301437,1.067828,[24 44] ; [7 7],[25.70731707 42.29268293] ; [5.29268293 8.70731707],0
r4,1,0.327124,0.96025,[56 12] ; [13  1],[57.2195122 10.7804878] ; [11.7804878  2.2195122],0
s2,1,0.331975,0.941176,[24 44] ; [6 6],[25.5 42.5] ; [4.5 7.5],0
s3,1,0.336892,0.922221,[31 35] ; [8 5],[32.58227848 33.41772152] ; [6.41772152 6.58227848],0
n5,1,0.37738,0.779221,[54 12] ; [10  4],[52.8 13.2] ; [11.2  2.8],0
d3,1,0.385274,0.753807,[21 47] ; [6 8],[22.3902439 45.6097561] ; [4.6097561 9.3902439],0
p11,1,0.409967,0.678896,[51 17] ; [9 5],[49.75609756 18.24390244] ; [10.24390244  3.75609756],0
s7,1,0.413967,0.66738,[27 38] ; [7 6],[28.33333333 36.66666667] ; [5.66666667 7.33333333],0
p9,1,0.426845,0.631393,[55 13] ; [10  4],[53.90243902 14.09756098] ; [11.09756098  2.90243902],0
s6,1,0.460957,0.54357,[37 30] ; [8 4],[38.16455696 28.83544304] ; [6.83544304 5.16455696],0
p7,1,0.475677,0.508759,[35 30] ; [9 5],[36.20253165 28.79746835] ; [7.79746835 6.20253165],0
v4,1,0.491751,0.472693,[60  6] ; [11  2],[59.3164557  6.6835443] ; [11.6835443  1.3164557],0
n1,1,0.525392,0.403295,[9 7] ; [2 3],[8.38095238 7.61904762] ; [2.61904762 2.38095238],0
a2,1,0.525832,0.402439,[ 9 59] ; [ 1 13],[ 8.29268293 59.70731707] ; [ 1.70731707 12.29268293],0
b4,1,0.557222,0.344538,[35 33] ; [6 8],[34. 34.] ; [7. 7.],0
s5,1,0.580101,0.306072,[11 55] ; [ 3 10],[11.69620253 54.30379747] ; [ 2.30379747 10.69620253],0
b5,1,0.592646,0.286231,[44 24] ; [8 6],[43.12195122 24.87804878] ; [8.87804878 5.12195122],0
d2,1,0.598933,0.276609,[15 53] ; [ 4 10],[15.75609756 52.24390244] ; [ 3.24390244 10.75609756],0
b1,1,0.631596,0.229903,[29 39] ; [5 9],[28.19512195 39.80487805] ; [5.80487805 8.19512195],0
u1,1,0.665741,0.186625,[ 3 65] ; [ 1 13],[ 3.31707317 64.68292683] ; [ 0.68292683 13.31707317],0
r1,1,0.734034,0.11544,[50 16] ; [10  4],[49.5 16.5] ; [10.5  3.5],0
s1,1,0.80308,0.062182,[ 6 59] ; [ 1 13],[ 5.75949367 59.24050633] ; [ 1.24050633 12.75949367],0
u3,1,0.816921,0.053596,[16 13] ; [3 3],[15.74285714 13.25714286] ; [3.25714286 2.74285714],0
a4,1,0.827941,0.047238,[17 49] ; [ 4 10],[17.325 48.675] ; [ 3.675 10.325],0
a7,1,0.835392,0.043177,[45 22] ; [9 5],[44.66666667 22.33333333] ; [9.33333333 4.66666667],0
p2,1,0.871653,0.026101,[50 18] ; [10  4],[49.75609756 18.24390244] ; [10.24390244  3.75609756],0
r2,1,0.879228,0.023088,[62  4] ; [13  1],[61.875  4.125] ; [13.125  0.875],0
p10,1,0.915824,0.011172,[51 15] ; [11  3],[51.15 14.85] ; [10.85  3.15],0
p3,1,0.931034,0.00749,[30 38] ; [6 8],[29.85365854 38.14634146] ; [6.14634146 7.85365854],0
p4,1,0.931034,0.00749,[38 30] ; [8 6],[38.14634146 29.85365854] ; [7.85365854 6.14634146],0
p8,1,0.940897,0.005497,[29 37] ; [6 8],[28.875 37.125] ; [6.125 7.875],0
a3,1,0.941399,0.005404,[39 28] ; [8 6],[38.87654321 28.12345679] ; [8.12345679 5.87654321],0
n4,1,0.985653,0.000323,[52 14] ; [11  3],[51.975 14.025] ; [11.025  2.975],0
