Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,87.049963,[112  36] ; [ 78 197],[66.47754137 81.52245863] ; [123.52245863 151.47754137],1
p7,1,0.0,51.019986,[112  35] ; [107 163],[77.20143885 69.79856115] ; [141.79856115 128.20143885],1
p8,1,0.0,37.281908,[91 57] ; [ 84 189],[61.52019002 86.47980998] ; [113.47980998 159.52019002],1
p6,1,4e-06,21.412181,[52 94] ; [ 43 230],[ 33.1026253 112.8973747] ; [ 61.8973747 211.1026253],1
v1,1,5.1e-05,16.407256,[83 63] ; [ 99 174],[63.4176611 82.5823389] ; [118.5823389 154.4176611],1
p10,1,0.000753,11.353489,[113  34] ; [166 108],[97.41805226 49.58194774] ; [181.58194774  92.41805226],1
a7,1,0.001356,10.26445,[121  27] ; [186  91],[106.90823529  41.09176471] ; [200.09176471  76.90823529],0
r4,1,0.001574,9.990298,[128  20] ; [204  75],[115.07259953  32.92740047] ; [216.92740047  62.07259953],0
n4,1,0.001722,9.824205,[115  33] ; [174 103],[100.64  47.36] ; [188.36  88.64],0
p2,1,0.001876,9.667272,[122  25] ; [192  86],[108.60705882  38.39294118] ; [205.39294118  72.60705882],0
v3,1,0.002775,8.949585,[57 87] ; [ 68 200],[ 43.68932039 100.31067961] ; [ 81.31067961 186.68932039],0
n6,1,0.002786,8.942826,[121  26] ; [190  86],[108.07801418  38.92198582] ; [202.92198582  73.07801418],0
s7,1,0.005693,7.645015,[39 99] ; [ 44 222],[ 28.35148515 109.64851485] ; [ 54.64851485 211.35148515],0
d5,1,0.007429,7.166152,[119  29] ; [189  88],[107.25647059  40.74352941] ; [200.74352941  76.25647059],0
v2,1,0.011515,6.384051,[82 64] ; [113 149],[69.77941176 76.22058824] ; [125.22058824 136.77941176],0
p11,1,0.011905,6.324947,[114  34] ; [182  97],[102.59484778  45.40515222] ; [193.40515222  85.59484778],0
a5,1,0.033449,4.522662,[103  45] ; [165 114],[92.88992974 55.11007026] ; [175.11007026 103.88992974],0
r1,1,0.033599,4.514986,[113  35] ; [184  93],[103.42588235  44.57411765] ; [193.57411765  83.42588235],0
p5,1,0.03647,4.37499,[  9 139] ; [  6 272],[  5.21126761 142.78873239] ; [  9.78873239 268.21126761],0
u1,1,0.040514,4.196245,[ 23 125] ; [ 25 254],[ 16.63700234 131.36299766] ; [ 31.36299766 247.63700234],0
r2,1,0.050013,3.841034,[136  11] ; [235  38],[129.85  17.15] ; [241.15  31.85],0
p9,1,0.057997,3.593746,[113  35] ; [183  88],[104.55369928  43.44630072] ; [191.44630072  79.55369928],0
n3,1,0.066677,3.362976,[18  3] ; [66 35],[14.45901639  6.54098361] ; [69.54098361 31.45901639],0
v4,1,0.069193,3.30207,[136  12] ; [237  39],[130.19811321  17.80188679] ; [242.80188679  33.19811321],0
s1,1,0.070531,3.270624,[  2 146] ; [ 13 259],[  5.28571429 142.71428571] ; [  9.71428571 262.28571429],0
a2,1,0.076711,3.133249,[ 33 115] ; [ 43 236],[ 26.34192037 121.65807963] ; [ 49.65807963 229.34192037],0
p12,1,0.084138,2.983109,[  7 141] ; [  5 271],[  4.18867925 143.81132075] ; [  7.81132075 268.18867925],0
s6,1,0.084723,2.971893,[67 80] ; [102 174],[58.73049645 88.26950355] ; [110.26950355 165.73049645],0
n5,1,0.091161,2.853758,[106  40] ; [178  98],[98.25592417 47.74407583] ; [185.74407583  90.25592417],0
a6,1,0.09785,2.740233,[109  39] ; [183  95],[101.44600939  46.55399061] ; [190.55399061  87.44600939],0
p1,1,0.1186,2.435718,[ 11 136] ; [ 11 267],[  7.60941176 139.39058824] ; [ 14.39058824 263.60941176],0
b1,1,0.125773,2.343912,[67 81] ; [105 174],[59.61592506 88.38407494] ; [112.38407494 166.61592506],0
r3,1,0.132592,2.261891,[135  13] ; [238  38],[130.19811321  17.80188679] ; [242.80188679  33.19811321],0
