Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.001349,10.273667,[29 16] ; [28  1],[34.66216216 10.33783784] ; [22.33783784  6.66216216],0
a5,1,0.003403,8.577917,[26 19] ; [26  3],[31.62162162 13.37837838] ; [20.37837838  8.62162162],0
a2,1,0.011398,6.402235,[ 2 43] ; [ 7 22],[ 5.47297297 39.52702703] ; [ 3.52702703 25.47297297],0
p8,1,0.013451,6.108741,[14 29] ; [18 11],[19.11111111 23.88888889] ; [12.88888889 16.11111111],0
r1,1,0.016082,5.793905,[31 14] ; [26  2],[35.1369863  9.8630137] ; [21.8630137  6.1369863],0
p7,1,0.018073,5.589094,[19 24] ; [21  8],[23.88888889 19.11111111] ; [16.11111111 12.88888889],0
p4,1,0.032101,4.593103,[18 27] ; [19 10],[22.5 22.5] ; [14.5 14.5],0
p2,1,0.088021,2.910193,[29 16] ; [24  5],[32.22972973 12.77027027] ; [20.77027027  8.22972973],0
d2,1,0.137205,2.209029,[14 31] ; [14 15],[17.02702703 27.97297297] ; [10.97297297 18.02702703],0
b1,1,0.138661,2.192758,[20 25] ; [18 11],[23.10810811 21.89189189] ; [14.89189189 14.10810811],0
p6,1,0.169078,1.891102,[ 9 34] ; [10 18],[11.50704225 31.49295775] ; [ 7.49295775 20.50704225],0
b3,1,0.184797,1.758616,[ 5 18] ; [ 7 10],[ 6.9 16.1] ; [ 5.1 11.9],0
b2,1,0.184797,1.758616,[ 5 18] ; [ 7 10],[ 6.9 16.1] ; [ 5.1 11.9],0
n4,1,0.195145,1.678343,[21 24] ; [18 11],[23.71621622 21.28378378] ; [15.28378378 13.71621622],0
b4,1,0.201067,1.634604,[27 18] ; [13 16],[24.32432432 20.67567568] ; [15.67567568 13.32432432],0
a6,1,0.201683,1.630145,[26 19] ; [21  8],[28.58108108 16.41891892] ; [18.41891892 10.58108108],0
a4,1,0.215304,1.535396,[11 34] ; [11 18],[13.37837838 31.62162162] ; [ 8.62162162 20.37837838],0
u3,1,0.215508,1.534035,[7 6] ; [5 1],[8.21052632 4.78947368] ; [3.78947368 2.21052632],0
p10,1,0.216174,1.529589,[25 18] ; [21  8],[27.47222222 15.52777778] ; [18.52777778 10.47222222],0
s2,1,0.222029,1.491206,[22 23] ; [10 19],[19.45945946 25.54054054] ; [12.54054054 16.45945946],0
r2,1,0.237735,1.393974,[36  7] ; [27  2],[37.625  5.375] ; [25.375  3.625],0
p1,1,0.323559,0.974504,[ 2 43] ; [ 3 26],[ 3.04054054 41.95945946] ; [ 1.95945946 27.04054054],0
u1,1,0.323559,0.974504,[ 2 43] ; [ 3 26],[ 3.04054054 41.95945946] ; [ 1.95945946 27.04054054],0
p5,1,0.323559,0.974504,[ 2 43] ; [ 3 26],[ 3.04054054 41.95945946] ; [ 1.95945946 27.04054054],0
n5,1,0.324675,0.970021,[23 22] ; [11 17],[20.95890411 24.04109589] ; [13.04109589 14.95890411],0
a8,1,0.391302,0.734893,[ 4 37] ; [ 1 24],[ 3.10606061 37.89393939] ; [ 1.89393939 23.10606061],0
a3,1,0.43058,0.621259,[32 13] ; [23  6],[33.44594595 11.55405405] ; [21.55405405  7.44594595],0
a7,1,0.474663,0.511101,[29 16] ; [21  8],[30.40540541 14.59459459] ; [19.59459459  9.40540541],0
d1,1,0.526864,0.400437,[23 22] ; [17 12],[24.32432432 20.67567568] ; [15.67567568 13.32432432],0
p12,1,0.535861,0.383266,[ 3 41] ; [ 1 28],[ 2.4109589 41.5890411] ; [ 1.5890411 27.4109589],0
b5,1,0.579313,0.307347,[25 20] ; [18 11],[26.14864865 18.85135135] ; [16.85135135 12.14864865],0
n2,1,0.629482,0.232764,[14  5] ; [5 1],[14.44  4.56] ; [4.56 1.44],0
d5,1,0.64456,0.212828,[39  6] ; [24  5],[38.31081081  6.68918919] ; [24.68918919  4.31081081],0
s4,1,0.64456,0.212828,[ 6 39] ; [ 5 24],[ 6.68918919 38.31081081] ; [ 4.31081081 24.68918919],0
s6,1,0.655463,0.199082,[25 19] ; [18 11],[25.91780822 18.08219178] ; [17.08219178 11.91780822],0
v4,1,0.675526,0.175206,[38  6] ; [26  3],[38.57534247  5.42465753] ; [25.42465753  3.57534247],0
n1,1,0.735039,0.114535,[ 7 10] ; [2 4],[ 6.65217391 10.34782609] ; [2.34782609 3.65217391],0
s8,1,0.762299,0.091484,[14 31] ; [10 19],[14.59459459 30.40540541] ; [ 9.40540541 19.59459459],0
d4,1,0.767396,0.087488,[36  9] ; [24  5],[36.48648649  8.51351351] ; [23.51351351  5.48648649],0
s3,1,0.807979,0.059065,[21 23] ; [13 16],[20.49315068 23.50684932] ; [13.50684932 15.49315068],0
v1,1,0.813072,0.055916,[24 20] ; [15 14],[23.50684932 20.49315068] ; [15.49315068 13.50684932],0
d3,1,0.836615,0.042529,[30 15] ; [20  9],[30.40540541 14.59459459] ; [19.59459459  9.40540541],0
v3,1,0.920151,0.010049,[17 26] ; [11 16],[17.2 25.8] ; [10.8 16.2],0
s5,1,0.920151,0.010049,[10 33] ; [ 6 21],[ 9.82857143 33.17142857] ; [ 6.17142857 20.82857143],0
s7,1,0.920151,0.010049,[17 26] ; [11 16],[17.2 25.8] ; [10.8 16.2],0
p11,1,0.924816,0.008906,[29 16] ; [19 10],[29.18918919 15.81081081] ; [18.81081081 10.18918919],0
p9,1,0.942244,0.005249,[30 13] ; [20  9],[29.86111111 13.13888889] ; [20.13888889  8.86111111],0
