Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.001651,9.902463,[ 3 25] ; [6 4],[ 6.63157895 21.36842105] ; [2.36842105 7.63157895],0
p8,1,0.002083,9.475132,[ 3 24] ; [6 4],[ 6.56756757 20.43243243] ; [2.43243243 7.56756757],0
v1,1,0.004832,7.941224,[ 4 24] ; [6 4],[ 7.36842105 20.63157895] ; [2.63157895 7.36842105],0
r4,1,0.014447,5.982738,[ 2 26] ; [4 6],[ 4.42105263 23.57894737] ; [1.57894737 8.42105263],0
p5,1,0.022158,5.233361,[ 1 26] ; [3 7],[ 2.91891892 24.08108108] ; [1.08108108 8.91891892],0
b4,1,0.040369,4.202296,[15 13] ; [9 1],[17.68421053 10.31578947] ; [6.31578947 3.68421053],0
a7,1,0.043459,4.07746,[12 16] ; [8 2],[14.73684211 13.26315789] ; [5.26315789 4.73684211],0
b3,1,0.081497,3.034782,[10 11] ; [1 7],[ 7.96551724 13.03448276] ; [3.03448276 4.96551724],0
b2,1,0.081497,3.034782,[10 11] ; [1 7],[ 7.96551724 13.03448276] ; [3.03448276 4.96551724],0
r2,1,0.096821,2.757147,[16 10] ; [9 1],[18.05555556  7.94444444] ; [6.94444444 3.05555556],0
s8,1,0.098174,2.734966,[ 1 27] ; [2 8],[ 2.21052632 25.78947368] ; [0.78947368 9.21052632],0
s7,1,0.121335,2.4,[ 3 24] ; [3 6],[ 4.5 22.5] ; [1.5 7.5],0
p7,1,0.121335,2.4,[ 3 24] ; [3 6],[ 4.5 22.5] ; [1.5 7.5],0
p11,1,0.151095,2.061161,[ 3 25] ; [3 7],[ 4.42105263 23.57894737] ; [1.57894737 8.42105263],0
s6,1,0.157424,1.998796,[ 5 23] ; [4 6],[ 6.63157895 21.36842105] ; [2.36842105 7.63157895],0
v4,1,0.181807,1.782792,[10 18] ; [6 4],[11.78947368 16.21052632] ; [4.21052632 5.78947368],0
d2,1,0.236219,1.403017,[14 13] ; [3 7],[12.40540541 14.59459459] ; [4.59459459 5.40540541],0
s5,1,0.255445,1.293277,[ 2 26] ; [2 8],[ 2.94736842 25.05263158] ; [1.05263158 8.94736842],0
p1,1,0.271174,1.210797,[ 4 24] ; [3 7],[ 5.15789474 22.84210526] ; [1.84210526 8.15789474],0
n3,1,0.279642,1.168831,[ 5 10] ; [2 1],[5.83333333 9.16666667] ; [1.16666667 1.83333333],0
v3,1,0.369288,0.806061,[ 7 21] ; [4 6],[ 8.10526316 19.89473684] ; [2.89473684 7.10526316],0
s3,1,0.385183,0.754095,[ 6 21] ; [3 5],[ 6.94285714 20.05714286] ; [2.05714286 5.94285714],0
a3,1,0.414216,0.666667,[17 10] ; [7 2],[18.  9.] ; [6. 3.],0
a8,1,0.41835,0.654947,[ 1 25] ; [1 8],[ 1.48571429 24.51428571] ; [0.51428571 8.48571429],0
d4,1,0.427576,0.6294,[18 10] ; [5 5],[16.94736842 11.05263158] ; [6.05263158 3.94736842],0
s2,1,0.455869,0.556017,[ 3 25] ; [2 8],[ 3.68421053 24.31578947] ; [1.31578947 8.68421053],0
n4,1,0.46735,0.528235,[19  9] ; [8 2],[19.89473684  8.10526316] ; [7.10526316 2.89473684],0
b1,1,0.555818,0.346997,[17 11] ; [5 5],[16.21052632 11.78947368] ; [5.78947368 4.21052632],0
b5,1,0.555818,0.346997,[11 17] ; [5 5],[11.78947368 16.21052632] ; [4.21052632 5.78947368],0
r1,1,0.555818,0.346997,[11 17] ; [5 5],[11.78947368 16.21052632] ; [4.21052632 5.78947368],0
v2,1,0.558612,0.342113,[ 5 23] ; [1 9],[ 4.42105263 23.57894737] ; [1.57894737 8.42105263],0
a6,1,0.586682,0.295556,[14 14] ; [6 4],[14.73684211 13.26315789] ; [5.26315789 4.73684211],0
n5,1,0.597237,0.279184,[20  8] ; [8 2],[20.63157895  7.36842105] ; [7.36842105 2.63157895],0
p3,1,0.670556,0.180952,[ 4 24] ; [2 8],[ 4.42105263 23.57894737] ; [1.57894737 8.42105263],0
a2,1,0.670556,0.180952,[ 4 24] ; [2 8],[ 4.42105263 23.57894737] ; [1.57894737 8.42105263],0
d3,1,0.696574,0.152061,[12 16] ; [5 5],[12.52631579 15.47368421] ; [4.47368421 5.52631579],0
p4,1,0.703608,0.144745,[ 4 23] ; [1 9],[ 3.64864865 23.35135135] ; [1.35135135 8.64864865],0
a5,1,0.725622,0.123169,[15 13] ; [6 4],[15.47368421 12.52631579] ; [5.52631579 4.47368421],0
d1,1,0.875179,0.024675,[12 16] ; [4 6],[11.78947368 16.21052632] ; [4.21052632 5.78947368],0
s1,1,0.880726,0.022515,[ 5 23] ; [2 8],[ 5.15789474 22.84210526] ; [1.84210526 8.15789474],0
a1,1,0.92422,0.009048,[ 6 22] ; [2 8],[ 5.89473684 22.10526316] ; [2.10526316 7.89473684],0
n6,1,0.96749,0.001661,[11 16] ; [4 6],[10.94594595 16.05405405] ; [4.05405405 5.94594595],0
d5,1,0.968358,0.001573,[17 11] ; [6 4],[16.94736842 11.05263158] ; [6.05263158 3.94736842],0
a4,1,1.0,0.0,[12 15] ; [4 5],[12. 15.] ; [4. 5.],0
