Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000213,13.713576,[ 6 27] ; [11  4],[11.6875 21.3125] ; [5.3125 9.6875],1
p8,1,0.001029,10.775414,[ 2 30] ; [7 8],[ 6.12765957 25.87234043] ; [ 2.87234043 12.12765957],0
p10,1,0.002205,9.370339,[12 19] ; [13  2],[16.84782609 14.15217391] ; [8.15217391 6.84782609],0
p9,1,0.004119,8.230538,[13 18] ; [13  2],[17.52173913 13.47826087] ; [8.47826087 6.52173913],0
p6,1,0.004355,8.129415,[ 3 28] ; [7 8],[ 6.73913043 24.26086957] ; [ 3.26086957 11.73913043],0
p4,1,0.004891,7.919192,[ 8 25] ; [10  5],[12.375 20.625] ; [5.625 9.375],0
s3,1,0.012079,6.299244,[ 9 23] ; [10  5],[12.93617021 19.06382979] ; [6.06382979 8.93617021],0
p2,1,0.012592,6.225542,[11 21] ; [11  4],[14.9787234 17.0212766] ; [7.0212766 7.9787234],0
s5,1,0.026348,4.933004,[ 3 30] ; [5 9],[ 5.61702128 27.38297872] ; [ 2.38297872 11.61702128],0
p11,1,0.029273,4.751515,[13 20] ; [11  4],[16.5 16.5] ; [7.5 7.5],0
a5,1,0.040091,4.214026,[16 17] ; [12  3],[19.25 13.75] ; [8.75 6.25],0
s2,1,0.046103,3.977809,[ 6 26] ; [7 8],[ 8.85106383 23.14893617] ; [ 4.14893617 10.85106383],0
d3,1,0.082388,3.017143,[11 22] ; [9 6],[13.75 19.25] ; [6.25 8.75],0
s6,1,0.088407,2.903147,[ 9 24] ; [7 6],[11.47826087 21.52173913] ; [4.52173913 8.47826087],0
s8,1,0.105645,2.618182,[ 6 27] ; [6 9],[ 8.25 24.75] ; [ 3.75 11.25],0
a6,1,0.107717,2.587398,[16 17] ; [11  4],[18.5625 14.4375] ; [8.4375 6.5625],0
s7,1,0.143466,2.140388,[ 5 26] ; [5 9],[ 6.88888889 24.11111111] ; [ 3.11111111 10.88888889],0
p5,1,0.154112,2.031071,[ 2 30] ; [ 3 12],[ 3.40425532 28.59574468] ; [ 1.59574468 13.40425532],0
d4,1,0.155266,2.01974,[17 16] ; [11  4],[19.25 13.75] ; [8.75 6.25],0
d5,1,0.155266,2.01974,[17 16] ; [11  4],[19.25 13.75] ; [8.75 6.25],0
n6,1,0.208458,1.582106,[19 13] ; [11  3],[20.86956522 11.13043478] ; [9.13043478 4.86956522],0
v2,1,0.211123,1.563705,[ 9 23] ; [7 8],[10.89361702 21.10638298] ; [5.10638298 9.89361702],0
b1,1,0.241268,1.373172,[16 17] ; [10  5],[17.875 15.125] ; [8.125 6.875],0
d1,1,0.271878,1.207245,[10 23] ; [7 8],[11.6875 21.3125] ; [5.3125 9.6875],0
r2,1,0.284023,1.147741,[16 16] ; [10  5],[17.70212766 14.29787234] ; [8.29787234 6.70212766],0
a3,1,0.284023,1.147741,[16 16] ; [10  5],[17.70212766 14.29787234] ; [8.29787234 6.70212766],0
s4,1,0.289471,1.122078,[ 3 30] ; [ 3 12],[ 4.125 28.875] ; [ 1.875 13.125],0
u3,1,0.294433,1.099239,[ 3 14] ; [2 3],[ 3.86363636 13.13636364] ; [1.13636364 3.86363636],0
u2,1,0.294433,1.099239,[ 3 14] ; [2 3],[ 3.86363636 13.13636364] ; [1.13636364 3.86363636],0
v1,1,0.3779,0.777521,[ 9 24] ; [6 9],[10.3125 22.6875] ; [ 4.6875 10.3125],0
r3,1,0.381424,0.766107,[17 15] ; [10  5],[18.38297872 13.61702128] ; [8.61702128 6.38297872],0
n4,1,0.473453,0.513906,[29  4] ; [12  3],[28.1875  4.8125] ; [12.8125  2.1875],0
d2,1,0.539368,0.376712,[14 18] ; [8 7],[14.9787234 17.0212766] ; [7.0212766 7.9787234],0
a7,1,0.584481,0.299046,[16 17] ; [6 9],[15.125 17.875] ; [6.875 8.125],0
b3,1,0.616311,0.251087,[ 7 14] ; [3 9],[ 6.36363636 14.63636364] ; [3.63636364 8.36363636],0
b2,1,0.616311,0.251087,[ 7 14] ; [3 9],[ 6.36363636 14.63636364] ; [3.63636364 8.36363636],0
s1,1,0.65561,0.198901,[ 3 30] ; [ 2 13],[ 3.4375 29.5625] ; [ 1.5625 13.4375],0
v3,1,0.745828,0.10507,[ 8 25] ; [ 3 12],[ 7.5625 25.4375] ; [ 3.4375 11.5625],0
b5,1,0.755497,0.09697,[16 17] ; [8 7],[16.5 16.5] ; [7.5 7.5],0
n3,1,0.811055,0.057152,[ 7 10] ; [1 1],[7.15789474 9.84210526] ; [0.84210526 1.15789474],0
a8,1,0.833108,0.044402,[ 6 26] ; [ 3 11],[ 6.26086957 25.73913043] ; [ 2.73913043 11.26086957],0
r1,1,0.838766,0.041401,[12 21] ; [ 5 10],[11.6875 21.3125] ; [5.3125 9.6875],0
r4,1,0.85732,0.032323,[ 8 25] ; [ 4 11],[ 8.25 24.75] ; [ 3.75 11.25],0
p1,1,0.868604,0.027368,[ 5 28] ; [ 2 13],[ 4.8125 28.1875] ; [ 2.1875 12.8125],0
p12,1,0.889603,0.019267,[ 2 31] ; [ 1 13],[ 2.10638298 30.89361702] ; [ 0.89361702 13.10638298],0
a2,1,0.906307,0.013853,[ 4 29] ; [ 2 13],[ 4.125 28.875] ; [ 1.875 13.125],0
a4,1,0.917021,0.010855,[ 9 23] ; [ 4 11],[ 8.85106383 23.14893617] ; [ 4.14893617 10.85106383],0
u1,1,0.935917,0.006465,[ 2 31] ; [ 1 14],[ 2.0625 30.9375] ; [ 0.9375 14.0625],0
n1,1,0.937193,0.006209,[9 8] ; [1 1],[8.94736842 8.05263158] ; [1.05263158 0.94736842],0
n2,1,0.937193,0.006209,[8 9] ; [1 1],[8.05263158 8.94736842] ; [0.94736842 1.05263158],0
b4,1,0.968254,0.001584,[20 13] ; [9 6],[19.9375 13.0625] ; [9.0625 5.9375],0
