Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.257583,[503  22] ; [8 5],[498.65241636  26.34758364] ; [12.34758364  0.65241636],1
r1,1,0.003108,8.742822,[441  81] ; [7 6],[437.11401869  84.88598131] ; [10.88598131  2.11401869],0
r3,1,0.005286,7.778854,[511  13] ; [11  2],[509.36312849  14.63687151] ; [12.63687151  0.36312849],0
s1,1,0.005589,7.678187,[ 13 506] ; [ 2 11],[ 14.63345865 504.36654135] ; [ 0.36654135 12.63345865],0
p2,1,0.006873,7.305832,[473  50] ; [8 4],[470.21121495  52.78878505] ; [10.78878505  1.21121495],0
b1,1,0.026959,4.893451,[204 321] ; [9 4],[207.85315985 317.14684015] ; [5.14684015 7.85315985],0
a7,1,0.030647,4.672619,[383 140] ; [6 7],[379.56529851 143.43470149] ; [9.43470149 3.56529851],0
n3,1,0.05389,3.716116,[79 20] ; [1 2],[77.64705882 21.35294118] ; [2.35294118 0.64705882],0
p11,1,0.055552,3.665451,[432  93] ; [8 5],[429.36802974  95.63197026] ; [10.63197026  2.36802974],0
p8,1,0.099997,2.705599,[352 167] ; [6 7],[349.2518797 169.7481203] ; [8.7481203 4.2518797],0
s2,1,0.101273,2.685388,[281 242] ; [4 9],[278.08768657 244.91231343] ; [6.91231343 6.08768657],0
b5,1,0.173437,1.852979,[305 220] ; [10  3],[307.38847584 217.61152416] ; [7.61152416 5.38847584],0
n6,1,0.188953,1.725765,[457  64] ; [9 3],[455.50844278  65.49155722] ; [10.49155722  1.50844278],0
s8,1,0.195267,1.677428,[255 266] ; [4 9],[252.69475655 268.30524345] ; [6.30524345 6.69475655],0
s4,1,0.201549,1.631115,[ 89 430] ; [4 9],[ 90.72744361 428.27255639] ; [ 2.27255639 10.72744361],0
v3,1,0.221581,1.494104,[217 292] ; [3 9],[214.9328215 294.0671785] ; [5.0671785 6.9328215],0
b2,1,0.226249,1.46429,[126 198] ; [2 8],[124.16766467 199.83233533] ; [3.83233533 6.16766467],0
b3,1,0.226249,1.46429,[126 198] ; [2 8],[124.16766467 199.83233533] ; [3.83233533 6.16766467],0
p9,1,0.293006,1.105759,[453  68] ; [10  3],[451.72846442  69.27153558] ; [11.27153558  1.72846442],0
a4,1,0.316545,1.003168,[234 289] ; [4 9],[232.22761194 290.77238806] ; [5.77238806 7.22761194],0
p5,1,0.326608,0.962301,[ 71 452] ; [ 3 10],[ 72.20522388 450.79477612] ; [ 1.79477612 11.20522388],0
s5,1,0.329258,0.951814,[199 313] ; [3 9],[197.3740458 314.6259542] ; [4.6259542 7.3740458],0
d2,1,0.341244,0.905751,[252 271] ; [8 5],[253.69402985 269.30597015] ; [6.30597015 6.69402985],0
n4,1,0.375373,0.785801,[415 108] ; [9 4],[413.71641791 109.28358209] ; [10.28358209  2.71641791],0
p10,1,0.407656,0.685626,[444  77] ; [10  3],[442.94756554  78.05243446] ; [11.05243446  1.94756554],0
v1,1,0.410453,0.677488,[296 218] ; [6 7],[294.55028463 219.44971537] ; [7.44971537 5.55028463],0
d3,1,0.467866,0.527012,[369 152] ; [8 5],[367.82209738 153.17790262] ; [9.17790262 3.82209738],0
p6,1,0.519921,0.414051,[254 265] ; [7 5],[255.10169492 263.89830508] ; [5.89830508 6.10169492],0
p3,1,0.529455,0.395438,[317 206] ; [9 4],[318.09328358 204.90671642] ; [7.90671642 5.09328358],0
d5,1,0.599823,0.275262,[430  91] ; [10  3],[429.28838951  91.71161049] ; [10.71161049  2.28838951],0
d1,1,0.614201,0.254103,[319 206] ; [7 6],[318.12267658 206.87732342] ; [7.87732342 5.12267658],0
n2,1,0.615046,0.252893,[78 21] ; [2 1],[77.64705882 21.35294118] ; [2.35294118 0.64705882],0
s6,1,0.657496,0.19658,[359 155] ; [7 4],[358.33142857 155.66857143] ; [7.66857143 3.33142857],0
v2,1,0.674031,0.176923,[303 205] ; [7 6],[302.26487524 205.73512476] ; [7.73512476 5.26487524],0
a3,1,0.714573,0.133752,[385 137] ; [9 4],[384.42616822 137.57383178] ; [9.57383178 3.42616822],0
d4,1,0.833965,0.04394,[430  92] ; [11  2],[430.28411215  91.71588785] ; [10.71588785  2.28411215],0
s3,1,0.841041,0.040225,[305 214] ; [8 5],[305.35150376 213.64849624] ; [7.64849624 5.35150376],0
a5,1,0.841447,0.040017,[391 134] ; [10  3],[391.31040892 133.68959108] ; [9.68959108 3.31040892],0
a2,1,0.841447,0.040017,[134 391] ; [ 3 10],[133.68959108 391.31040892] ; [3.31040892 9.68959108],0
b4,1,0.844768,0.038337,[297 228] ; [7 6],[296.65427509 228.34572491] ; [7.34572491 5.65427509],0
p1,1,0.852767,0.034444,[ 48 474] ; [ 1 12],[ 47.80934579 474.19065421] ; [ 1.19065421 11.80934579],0
u3,1,0.863389,0.029605,[75 63] ; [2 2],[74.83098592 63.16901408] ; [2.16901408 1.83098592],0
u2,1,0.896745,0.016841,[73 64] ; [2 2],[72.87234043 64.12765957] ; [2.12765957 1.87234043],0
a6,1,0.914094,0.011637,[354 168] ; [9 4],[354.17943925 167.82056075] ; [8.82056075 4.17943925],0
a8,1,0.94281,0.005146,[ 76 402] ; [ 2 10],[ 76.08979592 401.91020408] ; [ 1.91020408 10.08979592],0
n5,1,0.965021,0.001923,[405 118] ; [10  3],[404.93470149 118.06529851] ; [10.06529851  2.93470149],0
n1,1,0.980255,0.000613,[33 64] ; [1 2],[32.98 64.02] ; [1.02 1.98],0
p4,1,0.983708,0.000417,[360 162] ; [9 4],[360.03364486 161.96635514] ; [8.96635514 4.03364486],0
s7,1,0.986926,0.000269,[272 231] ; [7 6],[271.97093023 231.02906977] ; [7.02906977 5.97093023],0
