Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,44.686913,[25 48] ; [109  26],[47.02884615 25.97115385] ; [86.97115385 48.02884615],1
n6,1,8.2e-05,15.506549,[45 28] ; [114  19],[56.34466019 16.65533981] ; [102.65533981  30.34466019],1
a6,1,0.003409,8.574257,[34 39] ; [91 44],[43.87019231 29.12980769] ; [81.12980769 53.87019231],0
u3,1,0.045139,4.013437,[23 13] ; [21 29],[18.41860465 17.58139535] ; [25.58139535 24.41860465],0
r2,1,0.049333,3.864,[56 16] ; [119  16],[60.86956522 11.13043478] ; [114.13043478  20.86956522],0
n1,1,0.05612,3.648499,[ 5 22] ; [17 25],[ 8.60869565 18.39130435] ; [13.39130435 28.60869565],0
a7,1,0.064065,3.428881,[53 19] ; [82 53],[46.95652174 25.04347826] ; [88.04347826 46.95652174],0
a3,1,0.06467,3.413372,[37 36] ; [85 48],[43.23300971 29.76699029] ; [78.76699029 54.23300971],0
a5,1,0.085816,2.951166,[41 32] ; [92 43],[46.67788462 26.32211538] ; [86.32211538 48.67788462],0
p9,1,0.110547,2.546381,[45 27] ; [96 35],[50.00985222 21.99014778] ; [90.99014778 40.00985222],0
a2,1,0.113481,2.505064,[ 7 66] ; [ 24 111],[10.87980769 62.12019231] ; [ 20.12019231 114.87980769],0
v1,1,0.1403,2.174664,[19 54] ; [48 85],[23.74271845 49.25728155] ; [43.25728155 89.74271845],0
s1,1,0.196936,1.664952,[ 5 68] ; [  4 129],[ 3.18932039 69.81067961] ; [  5.81067961 127.18932039],0
u1,1,0.231153,1.433754,[ 4 69] ; [ 14 121],[ 6.31730769 66.68269231] ; [ 11.68269231 123.31730769],0
p12,1,0.237245,1.396889,[ 1 72] ; [  6 128],[ 2.46859903 70.53140097] ; [  4.53140097 129.46859903],0
p1,1,0.241627,1.371076,[ 4 68] ; [ 14 121],[ 6.26086957 65.73913043] ; [ 11.73913043 123.26086957],0
d3,1,0.262776,1.254073,[44 28] ; [71 63],[40.19417476 31.80582524] ; [74.80582524 59.19417476],0
p11,1,0.303574,1.058427,[44 29] ; [91 44],[47.37980769 25.62019231] ; [87.62019231 47.37980769],0
d4,1,0.326832,0.961409,[55 18] ; [93 42],[51.94230769 21.05769231] ; [96.05769231 38.94230769],0
p10,1,0.339532,0.912198,[43 29] ; [89 45],[46.13592233 25.86407767] ; [85.86407767 48.13592233],0
v3,1,0.352637,0.863947,[10 61] ; [ 26 109],[12.40776699 58.59223301] ; [ 23.59223301 111.40776699],0
a8,1,0.359431,0.83988,[ 5 65] ; [ 14 111],[ 6.82051282 63.17948718] ; [ 12.17948718 112.82051282],0
p4,1,0.372006,0.796952,[28 45] ; [60 74],[31.03381643 41.96618357] ; [56.96618357 77.03381643],0
p8,1,0.403939,0.696568,[28 45] ; [59 74],[30.83009709 42.16990291] ; [56.16990291 76.83009709],0
d2,1,0.420062,0.650142,[26 47] ; [55 78],[28.7038835 44.2961165] ; [52.2961165 80.7038835],0
n2,1,0.430887,0.620431,[14 13] ; [27 17],[15.5915493 11.4084507] ; [25.4084507 18.5915493],0
p2,1,0.465167,0.533433,[48 25] ; [94 39],[50.32038835 22.67961165] ; [91.67961165 41.32038835],0
r1,1,0.468005,0.526682,[42 31] ; [84 50],[44.43478261 28.56521739] ; [81.56521739 52.43478261],0
p5,1,0.469221,0.523809,[ 4 69] ; [ 11 123],[ 5.28985507 67.71014493] ; [  9.71014493 124.28985507],0
a4,1,0.524526,0.404985,[24 49] ; [50 84],[26.09661836 46.90338164] ; [47.90338164 86.09661836],0
p3,1,0.547818,0.361241,[27 46] ; [44 90],[25.03864734 47.96135266] ; [45.96135266 88.03864734],0
n3,1,0.573544,0.316789,[17 10] ; [23 18],[15.88235294 11.11764706] ; [24.11764706 16.88235294],0
a1,1,0.576412,0.312071,[ 3 70] ; [  8 127],[ 3.86057692 69.13942308] ; [  7.13942308 127.86057692],0
b1,1,0.604399,0.268412,[33 40] ; [56 79],[31.23557692 41.76442308] ; [57.76442308 77.23557692],0
v4,1,0.620192,0.245598,[63 10] ; [113  22],[61.76923077 11.23076923] ; [114.23076923  20.76923077],0
s4,1,0.661992,0.191113,[11 62] ; [ 17 115],[ 9.97073171 63.02926829] ; [ 18.02926829 113.97073171],0
u2,1,0.661993,0.191111,[19 17] ; [24 26],[18. 18.] ; [25. 25.],0
d5,1,0.696771,0.151853,[52 20] ; [94 41],[50.7826087 21.2173913] ; [95.2173913 39.7826087],0
s6,1,0.777638,0.079749,[26 45] ; [51 81],[26.93103448 44.06896552] ; [50.06896552 81.93103448],0
b4,1,0.783661,0.075379,[42 31] ; [75 60],[41.0625 31.9375] ; [75.9375 59.0625],0
s5,1,0.785217,0.074271,[13 56] ; [ 23 110],[12.2970297 56.7029703] ; [ 23.7029703 109.2970297],0
p6,1,0.897531,0.016585,[19 53] ; [34 99],[18.61463415 53.38536585] ; [34.38536585 98.61463415],0
p7,1,0.898084,0.016405,[35 38] ; [63 71],[34.56038647 38.43961353] ; [63.43961353 70.56038647],0
s8,1,0.903844,0.014594,[14 58] ; [ 27 107],[14.33009709 57.66990291] ; [ 26.66990291 107.33009709],0
s2,1,0.906622,0.013759,[ 9 63] ; [ 16 118],[ 8.73786408 63.26213592] ; [ 16.26213592 117.73786408],0
b5,1,0.910401,0.012664,[46 27] ; [84 51],[45.625 27.375] ; [84.375 50.625],0
d1,1,0.944853,0.004785,[31 42] ; [58 77],[31.23557692 41.76442308] ; [57.76442308 77.23557692],0
r3,1,0.985366,0.000336,[60 13] ; [110  24],[59.95169082 13.04830918] ; [110.04830918  23.95169082],0
r4,1,0.987289,0.000254,[54 19] ; [100  35],[54.04807692 18.95192308] ; [99.95192308 35.04807692],0
s7,1,0.991461,0.000115,[16 53] ; [30 99],[16.03030303 52.96969697] ; [29.96969697 99.03030303],0
b2,1,1.0,0.0,[15 25] ; [30 50],[15. 25.] ; [30. 50.],0
