Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.031553,4.622646,[34 54] ; [5 1],[36.5106383 51.4893617] ; [2.4893617 3.5106383],0
b1,1,0.068324,3.322826,[40 49] ; [5 1],[42.15789474 46.84210526] ; [2.84210526 3.15789474],0
d2,1,0.072319,3.229575,[40 48] ; [5 1],[42.12765957 45.87234043] ; [2.87234043 3.12765957],0
r1,1,0.102206,2.670777,[43 45] ; [5 1],[44.93617021 43.06382979] ; [3.06382979 2.93617021],0
b5,1,0.119684,2.421452,[44 45] ; [1 5],[42.15789474 46.84210526] ; [2.84210526 3.15789474],0
n6,1,0.120076,2.416328,[44 43] ; [5 1],[45.83870968 41.16129032] ; [3.16129032 2.83870968],0
s3,1,0.132699,2.260647,[20 68] ; [3 3],[21.53191489 66.46808511] ; [1.46808511 4.53191489],0
p9,1,0.172432,1.861668,[38 46] ; [1 5],[36.4 47.6] ; [2.6 3.4],0
s7,1,0.178646,1.808855,[11 72] ; [2 4],[12.12359551 70.87640449] ; [0.87640449 5.12359551],0
a5,1,0.192264,1.700183,[50 39] ; [5 1],[51.52631579 37.47368421] ; [3.47368421 2.52631579],0
p11,1,0.229682,1.442827,[37 52] ; [4 2],[38.41052632 50.58947368] ; [2.58947368 3.41052632],0
d1,1,0.2765,1.184214,[39 50] ; [4 2],[40.28421053 48.71578947] ; [2.71578947 3.28421053],0
s4,1,0.281528,1.159699,[ 5 84] ; [1 5],[ 5.62105263 83.37894737] ; [0.37894737 5.62105263],0
n5,1,0.295525,1.094278,[54 33] ; [5 1],[55.19354839 31.80645161] ; [3.80645161 2.19354839],0
b2,1,0.299885,1.074704,[25 32] ; [1 4],[23.90322581 33.09677419] ; [2.09677419 2.90322581],0
b3,1,0.299885,1.074704,[25 32] ; [1 4],[23.90322581 33.09677419] ; [2.09677419 2.90322581],0
v2,1,0.345929,0.888336,[26 57] ; [3 3],[27.04494382 55.95505618] ; [1.95505618 4.04494382],0
v4,1,0.39391,0.726837,[59 29] ; [3 3],[58.04255319 29.95744681] ; [3.95744681 2.04255319],0
b4,1,0.444847,0.583748,[45 44] ; [4 2],[45.90526316 43.09473684] ; [3.09473684 2.90526316],0
u1,1,0.452398,0.564636,[ 7 82] ; [1 5],[ 7.49473684 81.50526316] ; [0.50526316 5.49473684],0
s8,1,0.452398,0.564636,[ 7 82] ; [1 5],[ 7.49473684 81.50526316] ; [0.50526316 5.49473684],0
p3,1,0.455785,0.556224,[18 70] ; [2 4],[18.72340426 69.27659574] ; [1.27659574 4.72340426],0
p1,1,0.534211,0.386375,[ 8 81] ; [1 5],[ 8.43157895 80.56842105] ; [0.56842105 5.43157895],0
p7,1,0.549575,0.358079,[24 62] ; [1 5],[23.36956522 62.63043478] ; [1.63043478 4.36956522],0
a1,1,0.612612,0.256389,[ 9 80] ; [1 5],[ 9.36842105 79.63157895] ; [0.63157895 5.36842105],0
a6,1,0.615678,0.251989,[50 39] ; [4 2],[50.58947368 38.41052632] ; [3.41052632 2.58947368],0
d5,1,0.691282,0.157701,[52 37] ; [4 2],[52.46315789 36.53684211] ; [3.53684211 2.46315789],0
v1,1,0.73021,0.118919,[20 68] ; [1 5],[19.65957447 68.34042553] ; [1.34042553 4.65957447],0
a7,1,0.744537,0.106179,[50 38] ; [3 3],[49.61702128 38.38297872] ; [3.38297872 2.61702128],0
s2,1,0.758547,0.094488,[11 78] ; [1 5],[11.24210526 77.75789474] ; [0.75789474 5.24210526],0
p10,1,0.762907,0.091002,[38 49] ; [3 3],[38.35483871 48.64516129] ; [2.64516129 3.35483871],0
r2,1,0.782449,0.076247,[66 18] ; [5 1],[66.26666667 17.73333333] ; [4.73333333 1.26666667],0
n4,1,0.795985,0.066847,[54 34] ; [4 2],[54.29787234 33.70212766] ; [3.70212766 2.29787234],0
p8,1,0.82311,0.049973,[18 70] ; [1 5],[17.78723404 70.21276596] ; [1.21276596 4.78723404],0
n2,1,0.831488,0.045281,[26 17] ; [2 1],[26.17391304 16.82608696] ; [1.82608696 1.17391304],0
a3,1,0.881183,0.022341,[56 32] ; [4 2],[56.17021277 31.82978723] ; [3.82978723 2.17021277],0
n3,1,0.889732,0.019222,[22 18] ; [1 1],[21.9047619 18.0952381] ; [1.0952381 0.9047619],0
d3,1,0.936271,0.006393,[43 46] ; [3 3],[43.09473684 45.90526316] ; [2.90526316 3.09473684],0
a2,1,0.951455,0.003706,[14 75] ; [1 5],[14.05263158 74.94736842] ; [0.94736842 5.05263158],0
r3,1,0.969775,0.001436,[58 30] ; [4 2],[58.04255319 29.95744681] ; [3.95744681 2.04255319],0
p4,1,0.971222,0.001302,[15 72] ; [1 5],[14.96774194 72.03225806] ; [1.03225806 4.96774194],0
r4,1,0.978746,0.00071,[44 45] ; [3 3],[44.03157895 44.96842105] ; [2.96842105 3.03157895],0
