Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,9.2e-05,15.295984,[113 151] ; [46 20],[127.2 136.8] ; [31.8 34.2],1
s6,1,0.001363,10.254554,[165  95] ; [54 10],[175.74074074  84.25925926] ; [43.25925926 20.74074074],0
s7,1,0.002265,9.321304,[103 147] ; [40 24],[113.85350318 136.14649682] ; [29.14649682 34.85350318],0
s5,1,0.002846,8.903499,[ 80 181] ; [31 30],[ 89.97204969 171.02795031] ; [21.02795031 39.97204969],0
a8,1,0.007019,7.268129,[ 45 196] ; [ 3 60],[ 38.05263158 202.94736842] ; [ 9.94736842 53.05263158],0
b2,1,0.007667,7.109568,[ 62 102] ; [ 6 33],[ 54.93596059 109.06403941] ; [13.06403941 25.93596059],0
b3,1,0.007667,7.109568,[ 62 102] ; [ 6 33],[ 54.93596059 109.06403941] ; [13.06403941 25.93596059],0
s3,1,0.010931,6.476532,[137 125] ; [46 20],[146.17682927 115.82317073] ; [36.82317073 29.17682927],0
p1,1,0.013438,6.110537,[ 11 252] ; [ 8 58],[ 15.18844985 247.81155015] ; [ 3.81155015 62.18844985],0
p6,1,0.023022,5.16684,[113 147] ; [39 27],[121.22699387 138.77300613] ; [30.77300613 35.22699387],0
r4,1,0.035275,4.431818,[234  30] ; [52 14],[228.8  35.2] ; [57.2  8.8],0
s8,1,0.037919,4.308659,[102 160] ; [35 31],[109.43292683 152.56707317] ; [27.56707317 38.43292683],0
p4,1,0.051306,3.79824,[162 102] ; [49 17],[168.8  95.2] ; [42.2 23.8],0
p10,1,0.067763,3.336394,[203  58] ; [58  8],[208.32110092  52.67889908] ; [52.67889908 13.32110092],0
p3,1,0.077797,3.110342,[132 132] ; [41 25],[138.4 125.6] ; [34.6 31.4],0
u2,1,0.119702,2.421219,[44 32] ; [10 15],[40.63366337 35.36633663] ; [13.36633663 11.63366337],0
a7,1,0.160215,1.972194,[190  74] ; [41 24],[185.36170213  78.63829787] ; [45.63829787 19.36170213],0
r2,1,0.172861,1.857955,[239  18] ; [58  8],[236.3126935  20.6873065] ; [60.6873065  5.3126935],0
p8,1,0.176599,1.826016,[159 103] ; [46 20],[163.75  98.25] ; [41.25 24.75],0
a3,1,0.197866,1.658053,[185  78] ; [41 25],[180.66261398  82.33738602] ; [45.33738602 20.66261398],0
d5,1,0.207658,1.58768,[200  64] ; [54 11],[203.81762918  60.18237082] ; [50.18237082 14.81762918],0
n5,1,0.255638,1.292227,[179  82] ; [50 16],[182.77981651  78.22018349] ; [46.22018349 19.77981651],0
d4,1,0.266214,1.236151,[208  55] ; [48 18],[204.6443769  58.3556231] ; [51.3556231 14.6443769],0
d3,1,0.271286,1.210235,[167  96] ; [46 19],[170.78963415  92.21036585] ; [42.21036585 22.78963415],0
p9,1,0.297411,1.085769,[211  50] ; [57  9],[213.90825688  47.09174312] ; [54.09174312 11.90825688],0
v2,1,0.304735,1.053358,[113 146] ; [23 40],[109.39130435 149.60869565] ; [26.60869565 36.39130435],0
u3,1,0.38362,0.75907,[39 39] ; [15 10],[40.89320388 37.10679612] ; [13.10679612 11.89320388],0
r1,1,0.385463,0.753207,[203  58] ; [48 18],[200.33944954  60.66055046] ; [50.66055046 15.33944954],0
b5,1,0.401066,0.705128,[159 105] ; [36 30],[156. 108.] ; [39. 27.],0
n4,1,0.408148,0.684189,[192  70] ; [45 21],[189.31097561  72.68902439] ; [47.68902439 18.31097561],0
n3,1,0.428305,0.627415,[48 14] ; [13  2],[49.11688312 12.88311688] ; [11.88311688  3.11688312],0
a6,1,0.486399,0.484483,[176  88] ; [41 25],[173.6  90.4] ; [43.4 22.6],0
a2,1,0.500774,0.453297,[ 58 206] ; [12 54],[ 56. 208.] ; [14. 52.],0
n2,1,0.50119,0.452417,[45 18] ; [12  3],[46.03846154 16.96153846] ; [10.96153846  4.03846154],0
b4,1,0.506618,0.441045,[148 116] ; [34 32],[145.6 118.4] ; [36.4 29.6],0
d2,1,0.506618,0.441045,[116 148] ; [32 34],[118.4 145.6] ; [29.6 36.4],0
n6,1,0.548947,0.359207,[209  52] ; [55 11],[210.71559633  50.28440367] ; [53.28440367 12.71559633],0
s1,1,0.551234,0.355111,[  8 253] ; [ 3 63],[  8.77981651 252.22018349] ; [ 2.22018349 63.77981651],0
b1,1,0.579188,0.307549,[114 150] ; [31 35],[116. 148.] ; [29. 37.],0
v1,1,0.608086,0.262972,[116 142] ; [32 34],[117.85185185 140.14814815] ; [30.14814815 35.85185185],0
d1,1,0.620063,0.24578,[135 129] ; [36 30],[136.8 127.2] ; [34.2 31.8],0
p11,1,0.642511,0.215474,[207  57] ; [50 16],[205.6  58.4] ; [51.4 14.6],0
n1,1,0.744221,0.106452,[22 40] ; [6 9],[22.54545455 39.45454545] ; [5.45454545 9.54545455],0
u1,1,0.760687,0.092768,[ 40 224] ; [11 55],[ 40.8 223.2] ; [10.2 55.8],0
a5,1,0.764592,0.089674,[185  79] ; [45 21],[184.  80.] ; [46. 20.],0
p2,1,0.812658,0.056168,[230  33] ; [57  9],[229.42553191  33.57446809] ; [57.57446809  8.42553191],0
p5,1,0.838527,0.041525,[ 26 236] ; [ 6 60],[ 25.56097561 236.43902439] ; [ 6.43902439 59.56097561],0
a4,1,0.892698,0.018196,[106 157] ; [26 40],[105.51975684 157.48024316] ; [26.48024316 39.51975684],0
p12,1,0.911442,0.01237,[ 15 248] ; [ 4 62],[ 15.18844985 247.81155015] ; [ 3.81155015 62.18844985],0
v4,1,0.977511,0.000795,[244  16] ; [62  4],[244.04907975  15.95092025] ; [61.95092025  4.04907975],0
r3,1,0.983103,0.000449,[247  16] ; [61  4],[246.96341463  16.03658537] ; [61.03658537  3.96341463],0
