Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.005954,7.56427,[35  7] ; [10 10],[30.48387097 11.51612903] ; [14.51612903  5.48387097],0
d4,1,0.607768,0.263438,[30 12] ; [13  7],[29.12903226 12.87096774] ; [13.87096774  6.12903226],0
a2,1,0.637954,0.221429,[ 6 36] ; [ 2 18],[ 5.41935484 36.58064516] ; [ 2.58064516 17.41935484],0
p6,1,0.707278,0.141011,[16 24] ; [ 7 13],[15.33333333 24.66666667] ; [ 7.66666667 12.33333333],0
a3,1,0.725374,0.123402,[23 19] ; [10 10],[22.35483871 19.64516129] ; [10.64516129  9.35483871],0
a7,1,0.749947,0.101576,[29 13] ; [13  7],[28.4516129 13.5483871] ; [13.5483871  6.4516129],0
p9,1,0.76824,0.086835,[30 12] ; [15  5],[30.48387097 11.51612903] ; [14.51612903  5.48387097],0
r2,1,0.837326,0.042154,[34  7] ; [17  3],[34.27868852  6.72131148] ; [16.72131148  3.27868852],0
v1,1,0.853842,0.033937,[17 23] ; [ 9 11],[17.33333333 22.66666667] ; [ 8.66666667 11.33333333],0
s4,1,0.867531,0.027821,[ 7 35] ; [ 3 17],[ 6.77419355 35.22580645] ; [ 3.22580645 16.77419355],0
s8,1,0.885549,0.020718,[16 26] ; [ 8 12],[16.25806452 25.74193548] ; [ 7.74193548 12.25806452],0
s2,1,0.885549,0.020718,[16 26] ; [ 8 12],[16.25806452 25.74193548] ; [ 7.74193548 12.25806452],0
n5,1,0.885549,0.020718,[16 26] ; [ 8 12],[16.25806452 25.74193548] ; [ 7.74193548 12.25806452],0
s6,1,0.885549,0.020718,[26 16] ; [12  8],[25.74193548 16.25806452] ; [12.25806452  7.74193548],0
p10,1,0.920231,0.010028,[31 11] ; [15  5],[31.16129032 10.83870968] ; [14.83870968  5.16129032],0
d3,1,0.956178,0.003019,[27 15] ; [13  7],[27.09677419 14.90322581] ; [12.90322581  7.09677419],0
v4,1,0.976044,0.000902,[37  4] ; [18  2],[36.96721311  4.03278689] ; [18.03278689  1.96721311],0
