Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,46.762063,[243  33] ; [25 27],[225.51219512  50.48780488] ; [42.48780488  9.51219512],1
n6,1,0.0,46.075426,[258  19] ; [31 21],[243.32218845  33.67781155] ; [45.67781155  6.32218845],1
d5,1,0.000275,13.235025,[242  35] ; [35 17],[233.21884498  43.78115502] ; [43.78115502  8.21884498],1
a4,1,0.00433,8.139858,[140 138] ; [15 37],[130.57575758 147.42424242] ; [24.42424242 27.57575758],0
d1,1,0.005474,7.715827,[194  84] ; [26 26],[185.33333333  92.66666667] ; [34.66666667 17.33333333],0
d2,1,0.015025,5.913501,[163 115] ; [21 31],[155.00606061 122.99393939] ; [28.99393939 23.00606061],0
v1,1,0.023002,5.168379,[175  91] ; [25 26],[167.82334385  98.17665615] ; [32.17665615 18.82334385],0
a3,1,0.023676,5.118222,[225  52] ; [35 17],[218.90577508  58.09422492] ; [41.09422492 10.90577508],0
v3,1,0.028742,4.783008,[138 129] ; [17 32],[130.96518987 136.03481013] ; [24.03481013 24.96518987],0
r1,1,0.032613,4.565957,[235  41] ; [38 14],[229.7195122  46.2804878] ; [43.2804878  8.7195122],0
d4,1,0.039296,4.248031,[243  34] ; [40 12],[238.27051672  38.72948328] ; [44.72948328  7.27051672],0
s7,1,0.043425,4.07877,[209  61] ; [32 18],[203.34375  66.65625] ; [37.65625 12.34375],0
p6,1,0.049496,3.858462,[135 138] ; [18 34],[128.52 144.48] ; [24.48 27.52],0
p4,1,0.062287,3.475413,[196  81] ; [30 22],[190.27963526  86.72036474] ; [35.72036474 16.27963526],0
u1,1,0.070234,3.277542,[ 63 215] ; [ 6 46],[ 58.12727273 219.87272727] ; [10.87272727 41.12727273],0
v2,1,0.107813,2.585983,[170  98] ; [24 23],[165.05396825 102.94603175] ; [28.94603175 18.05396825],0
a2,1,0.117208,2.454242,[ 77 201] ; [ 9 43],[ 72.44848485 205.55151515] ; [13.55151515 38.44848485],0
p12,1,0.120884,2.405832,[ 37 238] ; [ 3 49],[ 33.63914373 241.36085627] ; [ 6.36085627 45.63914373],0
a5,1,0.134624,2.238356,[228  50] ; [38 14],[224.08484848  53.91515152] ; [41.91515152 10.08484848],0
s4,1,0.151233,2.059774,[ 46 230] ; [13 39],[ 49.64634146 226.35365854] ; [ 9.35365854 42.64634146],0
a7,1,0.163101,1.945237,[186  91] ; [40 12],[190.27963526  86.72036474] ; [35.72036474 16.27963526],0
p5,1,0.18867,1.727975,[ 47 227] ; [ 5 46],[ 43.84 230.16] ; [ 8.16 42.84],0
p3,1,0.19521,1.67785,[171 107] ; [27 25],[166.8 111.2] ; [31.2 20.8],0
a1,1,0.195905,1.672644,[ 18 260] ; [ 1 51],[ 16.00606061 261.99393939] ; [ 2.99393939 49.00606061],0
r4,1,0.196857,1.665541,[260  18] ; [46  6],[257.78181818  20.21818182] ; [48.21818182  3.78181818],0
p9,1,0.202558,1.623834,[258  18] ; [46  6],[255.80487805  20.19512195] ; [48.19512195  3.80487805],0
p2,1,0.234247,1.414885,[241  36] ; [42 10],[238.27051672  38.72948328] ; [44.72948328  7.27051672],0
a8,1,0.323879,0.973219,[ 46 209] ; [ 6 43],[ 43.61842105 211.38157895] ; [ 8.38157895 40.61842105],0
n2,1,0.390294,0.738027,[33 14] ; [13  3],[34.31746032 12.68253968] ; [11.68253968  4.31746032],0
s1,1,0.404334,0.695398,[ 12 261] ; [ 1 51],[ 10.92 262.08] ; [ 2.08 49.92],0
n3,1,0.458826,0.548757,[34 13] ; [10  6],[32.82539683 14.17460317] ; [11.17460317  4.82539683],0
s6,1,0.518026,0.417821,[228  47] ; [45  7],[229.58715596  45.41284404] ; [43.41284404  8.58715596],0
p8,1,0.542102,0.371657,[171 101] ; [35 17],[172.9382716  99.0617284] ; [33.0617284 18.9382716],0
p7,1,0.669042,0.182724,[201  70] ; [37 11],[202.18808777  68.81191223] ; [35.81191223 12.18808777],0
b4,1,0.674615,0.176251,[157 121] ; [31 21],[158.37575758 119.62424242] ; [29.62424242 22.37575758],0
n1,1,0.715344,0.132997,[19 27] ; [7 8],[19.60655738 26.39344262] ; [6.39344262 8.60655738],0
u2,1,0.728154,0.120813,[35 18] ; [12  5],[35.58571429 17.41428571] ; [11.41428571  5.58571429],0
p1,1,0.755694,0.096808,[ 23 254] ; [ 5 47],[ 23.57446809 253.42553191] ; [ 4.42553191 47.57446809],0
r2,1,0.758296,0.094691,[260  13] ; [49  3],[259.56  13.44] ; [49.44  2.56],0
d3,1,0.76176,0.091912,[193  85] ; [35 17],[192.07272727  85.92727273] ; [35.92727273 16.07272727],0
a6,1,0.784266,0.074947,[181  96] ; [35 17],[181.86018237  95.13981763] ; [34.13981763 17.86018237],0
b1,1,0.790428,0.070626,[107 171] ; [19 33],[106.14545455 171.85454545] ; [19.85454545 32.14545455],0
r3,1,0.797942,0.065542,[271   7] ; [51  1],[271.26060606   6.73939394] ; [50.73939394  1.26060606],0
u3,1,0.805798,0.060443,[36 17] ; [11  6],[35.58571429 17.41428571] ; [11.41428571  5.58571429],0
s2,1,0.834871,0.043455,[191  83] ; [37 15],[191.63190184  82.36809816] ; [36.36809816 15.63190184],0
b5,1,0.933208,0.007024,[164 114] ; [31 21],[164.27272727 113.72727273] ; [30.72727273 21.27272727],0
v4,1,0.937383,0.006172,[266  10] ; [50  2],[265.90243902  10.09756098] ; [50.09756098  1.90243902],0
u4,1,0.969961,0.001418,[ 11 267] ; [ 2 50],[ 10.95151515 267.04848485] ; [ 2.04848485 49.95151515],0
p10,1,0.971036,0.001318,[249  26] ; [47  5],[248.92966361  26.07033639] ; [47.07033639  4.92966361],0
b2,1,0.992422,9e-05,[ 93 112] ; [15 18],[ 93.02521008 111.97478992] ; [14.97478992 18.02521008],0
b3,1,0.992422,9e-05,[ 93 112] ; [15 18],[ 93.02521008 111.97478992] ; [14.97478992 18.02521008],0
s5,1,0.995236,3.6e-05,[111 153] ; [21 29],[110.98089172 153.01910828] ; [21.01910828 28.98089172],0
s3,1,1.0,0.0,[204  68] ; [39 13],[204.  68.] ; [39. 13.],0
