Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,141.531046,[ 18 138] ; [186  73],[76.68433735 79.31566265] ; [127.31566265 131.68433735],1
d5,1,0.0,129.307306,[81 75] ; [252   6],[125.47826087  30.52173913] ; [207.52173913  50.47826087],1
d3,1,0.0,112.269246,[63 93] ; [231  28],[110.51566265  45.48433735] ; [183.48433735  75.51566265],1
d4,1,0.0,97.983269,[96 60] ; [253   5],[131.50724638  24.49275362] ; [217.49275362  40.50724638],1
a5,1,0.0,43.33378,[93 63] ; [227  32],[120.28915663  35.71084337] ; [199.71084337  59.28915663],1
a3,1,0.0,42.727346,[82 73] ; [213  44],[110.98300971  44.01699029] ; [184.01699029  72.98300971],1
a4,1,0.0,41.820803,[ 36 119] ; [144 114],[67.55447942 87.44552058] ; [112.44552058 145.55447942],1
a2,1,0.0,38.961621,[  9 147] ; [ 83 176],[ 34.58313253 121.41686747] ; [ 57.41686747 201.58313253],1
u1,1,0.0,32.573136,[  6 150] ; [ 67 192],[ 27.44096386 128.55903614] ; [ 45.55903614 213.44096386],1
r1,1,2e-06,22.816009,[110  46] ; [229  28],[128.04842615  27.95157385] ; [210.95157385  46.04842615],1
v1,1,0.000232,13.553413,[75 80] ; [169  84],[92.69607843 62.30392157] ; [151.30392157 101.69607843],1
s8,1,0.000475,12.211817,[61 95] ; [145 110],[78.18978102 77.81021898] ; [127.81021898 127.18978102],1
r4,1,0.000641,11.653567,[136  20] ; [249  10],[144.72289157  11.27710843] ; [240.27710843  18.72289157],1
r2,1,0.002026,9.525681,[141  13] ; [249   5],[147.20588235   6.79411765] ; [242.79411765  11.20588235],0
p4,1,0.002103,9.457592,[102  53] ; [205  53],[115.21791768  39.78208232] ; [191.78208232  66.21791768],0
n4,1,0.002615,9.058354,[119  36] ; [228  31],[129.91545894  25.08454106] ; [217.08454106  41.91545894],0
a6,1,0.009759,6.678298,[90 66] ; [181  77],[102.11594203  53.88405797] ; [168.88405797  89.11594203],0
v2,1,0.010861,6.487969,[76 75] ; [160  93],[88.20792079 62.79207921] ; [147.79207921 105.20792079],0
p3,1,0.012243,6.275278,[88 68] ; [177  81],[99.85507246 56.14492754] ; [165.14492754  92.85507246],0
v3,1,0.02258,5.200547,[57 97] ; [122 129],[68.06419753 85.93580247] ; [110.93580247 140.06419753],0
s2,1,0.024323,5.071449,[71 84] ; [146 109],[82.03658537 72.96341463] ; [134.96341463 120.03658537],0
u4,1,0.033252,4.532771,[  1 155] ; [ 11 247],[  4.52173913 151.47826087] ; [  7.47826087 250.52173913],0
p6,1,0.035828,4.405254,[67 88] ; [138 118],[77.31143552 77.68856448] ; [127.68856448 128.31143552],0
n5,1,0.040153,4.211388,[122  32] ; [225  34],[129.38983051  24.61016949] ; [217.61016949  41.38983051],0
a7,1,0.047609,3.923748,[106  49] ; [200  59],[114.56521739  40.43478261] ; [191.43478261  67.56521739],0
a1,1,0.053436,3.730233,[  4 152] ; [ 18 241],[  8.26987952 147.73012048] ; [ 13.73012048 245.26987952],0
p2,1,0.057844,3.598153,[138  17] ; [243  15],[142.99031477  12.00968523] ; [238.00968523  19.99031477],0
r3,1,0.06532,3.396868,[145  11] ; [248   8],[148.80582524   7.19417476] ; [244.19417476  11.80582524],0
v4,1,0.07102,3.25929,[148   7] ; [253   4],[150.86165049   4.13834951] ; [250.13834951   6.86165049],0
s3,1,0.09679,2.757653,[79 73] ; [154 101],[87.01719902 64.98280098] ; [145.98280098 109.01719902],0
s5,1,0.125485,2.347484,[52 97] ; [105 141],[59.22278481 89.77721519] ; [ 97.77721519 148.22278481],0
u3,1,0.128513,2.310374,[34 39] ; [28 18],[38.03361345 34.96638655] ; [23.96638655 22.03361345],0
b3,1,0.196488,1.668289,[28 59] ; [66 97],[32.712 54.288] ; [ 61.288 101.712],0
b2,1,0.196488,1.668289,[28 59] ; [66 97],[32.712 54.288] ; [ 61.288 101.712],0
p7,1,0.217216,1.522666,[121  32] ; [214  41],[125.625  27.375] ; [209.375  45.625],0
s7,1,0.287644,1.130615,[76 73] ; [139 107],[81.10126582 67.89873418] ; [133.89873418 112.10126582],0
p1,1,0.343584,0.897012,[ 16 138] ; [ 35 223],[ 19.0631068 134.9368932] ; [ 31.9368932 226.0631068],0
s1,1,0.365271,0.819691,[  6 149] ; [  6 252],[  4.50363196 150.49636804] ; [  7.49636804 250.50363196],0
a8,1,0.419488,0.65175,[ 20 122] ; [ 40 192],[ 22.78074866 119.21925134] ; [ 37.21925134 194.78074866],0
p11,1,0.487033,0.483073,[133  23] ; [227  32],[135.3253012  20.6746988] ; [224.6746988  34.3253012],0
u2,1,0.543741,0.368649,[36 38] ; [25 21],[37.61666667 36.38333333] ; [23.38333333 22.61666667],0
p12,1,0.552316,0.353184,[ 15 139] ; [ 30 228],[ 16.82038835 137.17961165] ; [ 28.17961165 229.82038835],0
p10,1,0.613069,0.25573,[133  19] ; [230  28],[134.57560976  17.42439024] ; [228.42439024  29.57560976],0
p9,1,0.629634,0.232557,[138  16] ; [234  23],[139.38686131  14.61313869] ; [232.61313869  24.38686131],0
s4,1,0.687246,0.162082,[ 25 129] ; [ 45 208],[ 26.48648649 127.51351351] ; [ 43.51351351 209.48648649],0
n2,1,0.748135,0.103105,[22  7] ; [34  9],[22.55555556  6.44444444] ; [33.44444444  9.55555556],0
n1,1,0.780763,0.077465,[12 17] ; [16 26],[11.43661972 17.56338028] ; [16.56338028 25.43661972],0
b4,1,0.812125,0.056494,[91 65] ; [148 111],[89.84096386 66.15903614] ; [149.15903614 109.84096386],0
b1,1,0.856002,0.03293,[58 98] ; [ 94 165],[57.1373494 98.8626506] ; [ 94.8626506 164.1373494],0
p5,1,0.913011,0.011934,[ 30 125] ; [ 49 210],[ 29.57729469 125.42270531] ; [ 49.42270531 209.57729469],0
b5,1,0.946414,0.004517,[85 71] ; [142 117],[85.33012048 70.66987952] ; [141.66987952 117.33012048],0
s6,1,0.958241,0.002742,[104  44] ; [177  74],[104.23057644  43.76942356] ; [176.76942356  74.23057644],0
n3,1,0.994133,5.4e-05,[20  9] ; [29 13],[20.01408451  8.98591549] ; [28.98591549 13.01408451],0
