Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,42.743902,[97 43] ; [ 1 28],[81.18343195 58.81656805] ; [16.81656805 12.18343195],1
d4,1,0.0,32.948571,[127  13] ; [13 15],[116.66666667  23.33333333] ; [23.33333333  4.66666667],1
d2,1,0.000151,14.355511,[83 57] ; [ 6 23],[73.72781065 66.27218935] ; [15.27218935 13.72781065],1
v4,1,0.000169,14.147368,[132   8] ; [20  8],[126.66666667  13.33333333] ; [25.33333333  2.66666667],1
a4,1,0.000552,11.931818,[75 65] ; [ 5 23],[66.66666667 73.33333333] ; [13.33333333 14.66666667],1
a2,1,0.001918,9.626826,[44 96] ; [ 1 28],[ 37.27810651 102.72189349] ; [ 7.72189349 21.27810651],0
a3,1,0.004069,8.252633,[105  34] ; [13 14],[98.80722892 40.19277108] ; [19.19277108  7.80722892],0
r2,1,0.004732,7.9793,[134   5] ; [24  5],[130.72619048   8.27380952] ; [27.27380952  1.72619048],0
r3,1,0.007317,7.193431,[125  13] ; [21  8],[120.64670659  17.35329341] ; [25.35329341  3.64670659],0
p3,1,0.008433,6.939121,[60 78] ; [ 5 24],[53.71257485 84.28742515] ; [11.28742515 17.71257485],0
d3,1,0.009409,6.743539,[102  38] ; [14 15],[96.09467456 43.90532544] ; [19.90532544  9.09467456],0
r4,1,0.015877,5.816492,[125  15] ; [21  8],[120.94674556  19.05325444] ; [25.05325444  3.94674556],0
n3,1,0.017006,5.695738,[41 13] ; [6 8],[37.32352941 16.67647059] ; [9.67647059 4.32352941],0
u1,1,0.02278,5.185201,[ 30 110] ; [ 1 28],[ 25.68047337 114.31952663] ; [ 5.31952663 23.68047337],0
s6,1,0.025805,4.969058,[99 37] ; [15 14],[93.96363636 42.03636364] ; [20.03636364  8.96363636],0
a7,1,0.030405,4.686231,[109  31] ; [17 12],[104.37869822  35.62130178] ; [21.62130178  7.37869822],0
p9,1,0.040859,4.181834,[88 47] ; [13 16],[83.1402439 51.8597561] ; [17.8597561 11.1402439],0
a6,1,0.042122,4.130302,[91 49] ; [13 16],[86.15384615 53.84615385] ; [17.84615385 11.15384615],0
