Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,46.657219,[318 109] ; [39 61],[289.25806452 137.74193548] ; [67.74193548 32.25806452],1
n4,1,0.0,34.418528,[324 104] ; [47 55],[299.6 128.4] ; [71.4 30.6],1
p10,1,6e-06,20.540668,[342  82] ; [60 41],[324.66285714  99.33714286] ; [77.33714286 23.66285714],1
p9,1,3e-05,17.428961,[359  66] ; [67 34],[344.20152091  80.79847909] ; [81.79847909 19.20152091],1
r4,1,9.7e-05,15.191757,[391  38] ; [79 23],[379.71751412  49.28248588] ; [90.28248588 11.71751412],1
v4,1,0.002682,9.011797,[407  21] ; [86 13],[400.38709677  27.61290323] ; [92.61290323  6.38709677],0
b1,1,0.00324,8.666856,[155 274] ; [53 49],[168.04519774 260.95480226] ; [39.95480226 62.04519774],0
a5,1,0.003401,8.578874,[308 121] ; [58 44],[295.69491525 133.30508475] ; [70.30508475 31.69491525],0
r2,1,0.003917,8.32175,[399  24] ; [86 14],[392.26577438  30.73422562] ; [92.73422562  7.26577438],0
p11,1,0.004728,7.98076,[342  87] ; [68 34],[331.24293785  97.75706215] ; [78.75706215 23.24293785],0
p2,1,0.008169,6.996124,[358  70] ; [73 28],[348.71077505  79.28922495] ; [82.28922495 18.71077505],0
p8,1,0.021345,5.298412,[214 211] ; [38 63],[203.6121673 221.3878327] ; [48.3878327 52.6121673],0
b3,1,0.029315,4.74903,[ 91 153] ; [14 48],[ 83.7254902 160.2745098] ; [21.2745098 40.7254902],0
b2,1,0.029315,4.74903,[ 91 153] ; [14 48],[ 83.7254902 160.2745098] ; [21.2745098 40.7254902],0
p4,1,0.030082,4.704592,[246 182] ; [46 55],[236.24952741 191.75047259] ; [55.75047259 45.24952741],0
u1,1,0.035181,4.436365,[ 74 355] ; [ 9 93],[ 67.05649718 361.94350282] ; [15.94350282 86.05649718],0
s6,1,0.035625,4.414986,[281 141] ; [56 45],[271.91969407 150.08030593] ; [65.08030593 35.91969407],0
u2,1,0.039595,4.235176,[68 72] ; [25 12],[73.55932203 66.44067797] ; [19.44067797 17.55932203],0
p5,1,0.049472,3.859254,[ 37 390] ; [ 3 99],[ 32.28733459 394.71266541] ; [ 7.71266541 94.28733459],0
p3,1,0.051493,3.79218,[194 234] ; [35 66],[185.2778828 242.7221172] ; [43.7221172 57.2778828],0
p6,1,0.061057,3.508441,[157 269] ; [26 71],[149.05927342 276.94072658] ; [33.94072658 63.05927342],0
u3,1,0.067996,3.33074,[75 65] ; [26 11],[79.88700565 60.11299435] ; [21.11299435 15.88700565],0
s8,1,0.078039,3.105279,[166 262] ; [30 72],[158.27924528 269.72075472] ; [37.72075472 64.27924528],0
s7,1,0.079679,3.071446,[181 235] ; [32 63],[173.40117417 242.59882583] ; [39.59882583 55.40117417],0
a4,1,0.100747,2.693685,[185 243] ; [35 67],[177.66037736 250.33962264] ; [42.33962264 59.66037736],0
s5,1,0.117651,2.448318,[133 281] ; [23 73],[126.63529412 287.36470588] ; [29.36470588 66.63529412],0
r1,1,0.128904,2.30565,[330  96] ; [71 30],[324.14800759 101.85199241] ; [76.85199241 24.14800759],0
d1,1,0.145813,2.115517,[232 197] ; [47 55],[225.40677966 203.59322034] ; [53.59322034 48.40677966],0
p12,1,0.15052,2.066976,[ 23 403] ; [ 2 98],[ 20.24714829 405.75285171] ; [ 4.75285171 95.24714829],0
b5,1,0.161188,1.963043,[258 171] ; [69 33],[264.18644068 164.81355932] ; [62.81355932 39.18644068],0
b4,1,0.227402,1.457037,[247 182] ; [52 50],[241.56497175 187.43502825] ; [57.43502825 44.56497175],0
p7,1,0.271911,1.20708,[258 164] ; [54 44],[253.2 168.8] ; [58.8 39.2],0
d5,1,0.301163,1.069039,[339  89] ; [76 26],[335.13207547  92.86792453] ; [79.86792453 22.13207547],0
a7,1,0.336202,0.924862,[310 118] ; [69 33],[306.06037736 121.93962264] ; [72.93962264 29.06037736],0
s2,1,0.360424,0.836414,[201 225] ; [43 59],[196.86363636 229.13636364] ; [47.13636364 54.86363636],0
v1,1,0.408767,0.682384,[186 233] ; [39 59],[182.35009671 236.64990329] ; [42.64990329 55.35009671],0
a6,1,0.430333,0.621924,[281 148] ; [71 31],[284.38418079 144.61581921] ; [67.61581921 34.38418079],0
a1,1,0.45702,0.553183,[ 11 418] ; [ 4 98],[ 12.11864407 416.88135593] ; [ 2.88135593 99.11864407],0
a8,1,0.502277,0.450123,[ 56 342] ; [11 85],[ 53.97975709 344.02024291] ; [13.02024291 82.97975709],0
a3,1,0.522154,0.409636,[287 141] ; [65 37],[284.25660377 143.74339623] ; [67.74339623 34.25660377],0
d2,1,0.53454,0.385753,[195 233] ; [43 59],[192.19622642 235.80377358] ; [45.80377358 56.19622642],0
d4,1,0.578406,0.308818,[342  87] ; [78 23],[339.96226415  89.03773585] ; [80.03773585 20.96226415],0
n3,1,0.581271,0.304184,[72 25] ; [25 11],[70.7443609 26.2556391] ; [26.2556391  9.7443609],0
a2,1,0.597136,0.279337,[ 90 339] ; [19 83],[ 88.06214689 340.93785311] ; [20.93785311 81.06214689],0
n2,1,0.620946,0.244541,[73 25] ; [26 11],[71.86666667 26.13333333] ; [27.13333333  9.86666667],0
s1,1,0.740583,0.109615,[ 14 411] ; [ 4 97],[ 14.54372624 410.45627376] ; [ 3.45627376 97.54372624],0
s4,1,0.811688,0.056763,[ 83 339] ; [19 83],[ 82.14503817 339.85496183] ; [19.85496183 82.14503817],0
p1,1,0.820344,0.051575,[ 28 399] ; [ 6 95],[ 27.49621212 399.50378788] ; [ 6.50378788 94.49621212],0
d3,1,0.861616,0.030386,[280 148] ; [67 34],[280.74858223 147.25141777] ; [66.25141777 34.74858223],0
s3,1,0.872231,0.025865,[227 201] ; [55 47],[227.72830189 200.27169811] ; [54.27169811 47.72830189],0
u4,1,0.873683,0.025275,[  5 424] ; [  1 101],[  4.84745763 424.15254237] ; [  1.15254237 100.84745763],0
v2,1,0.877133,0.023903,[173 244] ; [39 57],[172.32748538 244.67251462] ; [39.67251462 56.32748538],0
n1,1,0.893131,0.018048,[37 62] ; [13 23],[36.66666667 62.33333333] ; [13.33333333 22.66666667],0
