Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,25.437904,[206  57] ; [43 43],[187.64183381  75.35816619] ; [61.35816619 24.64183381],1
r4,1,1e-06,24.066507,[234  37] ; [55 33],[218.15877437  52.84122563] ; [70.84122563 17.15877437],1
n5,1,2e-06,22.893371,[203  67] ; [41 45],[185.05617978  84.94382022] ; [58.94382022 27.05617978],1
p2,1,4e-06,21.231178,[220  48] ; [51 37],[204.01123596  63.98876404] ; [66.98876404 21.01123596],1
v4,1,6e-06,20.512253,[251  18] ; [66 21],[239.53089888  29.46910112] ; [77.46910112  9.53089888],1
p11,1,6e-06,20.362889,[212  59] ; [47 41],[195.51253482  75.48746518] ; [63.48746518 24.51253482],1
r3,1,8e-06,19.83594,[250  20] ; [66 22],[238.32402235  31.67597765] ; [77.67597765 10.32402235],1
s6,1,9e-06,19.790666,[166 100] ; [31 57],[148.02824859 117.97175141] ; [48.97175141 39.02824859],1
n4,1,1.1e-05,19.359914,[205  65] ; [45 43],[188.54748603  81.45251397] ; [61.45251397 26.54748603],1
p9,1,2.2e-05,17.977619,[215  51] ; [50 36],[200.25568182  65.74431818] ; [64.74431818 21.25568182],1
p6,1,0.000248,13.425237,[ 92 173] ; [12 74],[ 78.51851852 186.48148148] ; [25.48148148 60.51851852],1
b1,1,0.000323,12.934761,[101 170] ; [52 36],[115.49582173 155.50417827] ; [37.50417827 50.49582173],1
s7,1,0.000712,11.45685,[107 149] ; [17 64],[ 94.1958457 161.8041543] ; [29.8041543 51.1958457],1
s8,1,0.000781,11.285619,[101 168] ; [16 72],[ 88.15966387 180.84033613] ; [28.84033613 59.15966387],1
s5,1,0.001529,10.042791,[ 72 192] ; [ 9 76],[ 61.2722063 202.7277937] ; [19.7277937 65.2722063],0
r2,1,0.002091,9.467474,[243  25] ; [68 19],[234.78309859  33.21690141] ; [76.21690141 10.78309859],0
p3,1,0.002464,9.166772,[123 147] ; [24 64],[110.86592179 159.13407821] ; [36.13407821 51.86592179],0
p4,1,0.006464,7.416093,[141 128] ; [31 56],[129.96629213 139.03370787] ; [42.03370787 44.96629213],0
p5,1,0.008547,6.915189,[ 37 231] ; [ 3 83],[ 30.28248588 237.71751412] ; [ 9.71751412 76.28248588],0
a1,1,0.0099,6.652774,[  9 262] ; [ 9 79],[ 13.58774373 257.41225627] ; [ 4.41225627 83.58774373],0
p7,1,0.011159,6.439846,[163 102] ; [39 46],[152.94285714 112.05714286] ; [49.05714286 35.94285714],0
