Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,55.264076,[44  9] ; [19 76],[22.56081081 30.43918919] ; [40.43918919 54.56081081],1
d5,1,0.0,49.269917,[52  2] ; [36 60],[31.68 22.32] ; [56.32 39.68],1
d3,1,0.0,31.541105,[34 20] ; [17 79],[18.36 35.64] ; [32.64 63.36],1
a5,1,0.0,30.510603,[45  9] ; [35 61],[28.8 25.2] ; [51.2 44.8],1
a3,1,2e-06,22.186491,[41 13] ; [34 61],[27.18120805 26.81879195] ; [47.81879195 47.18120805],1
a4,1,6e-06,20.581719,[30 23] ; [19 76],[17.5472973 35.4527027] ; [31.4527027 63.5472973],1
n4,1,0.000138,14.533493,[45  9] ; [50 46],[34.2 19.8] ; [60.8 35.2],1
v2,1,0.001219,10.461439,[31 21] ; [29 62],[21.81818182 30.18181818] ; [38.18181818 52.81818182],0
p10,1,0.003154,8.716187,[40 13] ; [47 46],[31.58219178 21.41780822] ; [55.41780822 37.58219178],0
s8,1,0.003481,8.53648,[15 39] ; [ 9 86],[ 8.69798658 45.30201342] ; [15.30201342 79.69798658],0
v1,1,0.00565,7.658611,[31 23] ; [32 62],[22.98648649 31.01351351] ; [40.01351351 53.98648649],0
s5,1,0.006709,7.349154,[21 32] ; [17 73],[14.08391608 38.91608392] ; [23.91608392 66.08391608],0
p7,1,0.015278,5.884129,[33 18] ; [41 53],[26.02758621 24.97241379] ; [47.97241379 46.02758621],0
a2,1,0.018179,5.578785,[ 6 48] ; [ 2 94],[ 2.88 51.12] ; [ 5.12 90.88],0
p4,1,0.024347,5.069724,[26 25] ; [30 64],[19.69655172 31.30344828] ; [36.30344828 57.69655172],0
a8,1,0.046657,3.957713,[ 1 51] ; [10 79],[ 4.05673759 47.94326241] ; [ 6.94326241 82.05673759],0
p9,1,0.052584,3.757101,[41 13] ; [56 37],[35.63265306 18.36734694] ; [61.36734694 31.63265306],0
n5,1,0.076715,3.133165,[41 13] ; [58 36],[36.12162162 17.87837838] ; [62.87837838 31.12162162],0
p2,1,0.103222,2.65504,[37 14] ; [56 39],[32.48630137 18.51369863] ; [60.51369863 34.48630137],0
p8,1,0.105247,2.624175,[24 28] ; [31 64],[19.45578231 32.54421769] ; [35.54421769 59.45578231],0
a1,1,0.108619,2.574205,[ 1 53] ; [ 8 88],[ 3.24 50.76] ; [ 5.76 90.24],0
r1,1,0.135625,2.226906,[36 18] ; [52 44],[31.68 22.32] ; [56.32 39.68],0
r3,1,0.143849,2.136299,[46  8] ; [72 24],[42.48 11.52] ; [75.52 20.48],0
b1,1,0.14623,2.111141,[28 26] ; [38 58],[23.76 30.24] ; [42.24 53.76],0
p11,1,0.150562,2.06655,[41 13] ; [62 34],[37.08 16.92] ; [65.92 30.08],0
r4,1,0.151377,2.058319,[42 12] ; [64 32],[38.16 15.84] ; [67.84 28.16],0
n2,1,0.161513,1.96,[8 6] ; [27  8],[10.  4.] ; [25. 10.],0
n6,1,0.17766,1.817093,[42 12] ; [64 31],[38.41610738 15.58389262] ; [67.58389262 27.41610738],0
p6,1,0.190008,1.717555,[13 36] ; [16 77],[10.00704225 38.99295775] ; [18.99295775 74.00704225],0
p3,1,0.212017,1.5576,[20 32] ; [27 68],[16.62585034 35.37414966] ; [30.37414966 64.62585034],0
r2,1,0.217557,1.520412,[45  6] ; [77 19],[42.32653061  8.67346939] ; [79.67346939 16.32653061],0
v3,1,0.229362,1.444816,[16 36] ; [20 72],[13. 39.] ; [23. 69.],0
p5,1,0.284855,1.143782,[ 6 47] ; [ 6 89],[ 4.2972973 48.7027027] ; [ 7.7027027 87.2972973],0
a6,1,0.28573,1.139633,[21 33] ; [46 50],[24.12 29.88] ; [42.88 53.12],0
s1,1,0.312555,1.019848,[ 1 52] ; [ 5 89],[ 2.16326531 50.83673469] ; [ 3.83673469 90.16326531],0
s6,1,0.392785,0.730303,[24 29] ; [35 57],[21.56551724 31.43448276] ; [37.43448276 54.56551724],0
s2,1,0.423739,0.639922,[13 40] ; [18 77],[11.10135135 41.89864865] ; [19.89864865 75.10135135],0
b3,1,0.540818,0.374026,[13 22] ; [17 38],[11.66666667 23.33333333] ; [18.33333333 36.66666667],0
b2,1,0.540818,0.374026,[13 22] ; [17 38],[11.66666667 23.33333333] ; [18.33333333 36.66666667],0
b5,1,0.576852,0.311352,[25 29] ; [49 47],[26.64 27.36] ; [47.36 48.64],0
s3,1,0.601707,0.272429,[16 37] ; [32 61],[17.42465753 35.57534247] ; [30.57534247 62.42465753],0
u2,1,0.64985,0.206089,[4 8] ; [25 37],[4.7027027 7.2972973] ; [24.2972973 37.7027027],0
b4,1,0.665889,0.186448,[34 20] ; [57 39],[32.76 21.24] ; [58.24 37.76],0
p1,1,0.682423,0.167411,[ 3 51] ; [ 7 89],[ 3.6 50.4] ; [ 6.4 89.6],0
u3,1,0.838851,0.041356,[5 8] ; [22 40],[4.68 8.32] ; [22.32 39.68],0
v4,1,0.901336,0.015369,[44 10] ; [79 17],[44.28  9.72] ; [78.72 17.28],0
s4,1,0.948658,0.004146,[ 6 48] ; [11 85],[ 6.12 47.88] ; [10.88 85.12],0
n3,1,0.977929,0.000765,[9 5] ; [22 12],[9.04166667 4.95833333] ; [21.95833333 12.04166667],0
n1,1,1.0,0.0,[ 4 10] ; [10 25],[ 4. 10.] ; [10. 25.],0
