Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000384,12.609989,[11 36] ; [30 21],[19.66326531 27.33673469] ; [21.33673469 29.66326531],1
a5,1,0.000943,10.937137,[17 31] ; [35 16],[25.21212121 22.78787879] ; [26.78787879 24.21212121],1
a8,1,0.004938,7.90187,[ 1 46] ; [10 39],[ 5.38541667 41.61458333] ; [ 5.61458333 43.38541667],0
p8,1,0.006964,7.28215,[20 27] ; [ 9 42],[13.90816327 33.09183673] ; [15.09183673 35.90816327],0
n3,1,0.028389,4.804298,[13  6] ; [ 5 11],[9.77142857 9.22857143] ; [8.22857143 7.77142857],0
r2,1,0.029015,4.766725,[35 13] ; [45  5],[39.18367347  8.81632653] ; [40.81632653  9.18367347],0
v3,1,0.036488,4.374169,[ 3 44] ; [10 37],[ 6.5 40.5] ; [ 6.5 40.5],0
a4,1,0.043341,4.08207,[14 34] ; [25 26],[18.90909091 29.09090909] ; [20.09090909 30.90909091],0
p6,1,0.052123,3.771823,[13 34] ; [ 6 44],[ 9.20618557 37.79381443] ; [ 9.79381443 40.20618557],0
p10,1,0.057147,3.618296,[28 20] ; [20 31],[23.27272727 24.72727273] ; [24.72727273 26.27272727],0
a2,1,0.083816,2.989311,[ 5 43] ; [12 39],[ 8.24242424 39.75757576] ; [ 8.75757576 42.24242424],0
a3,1,0.108735,2.572517,[23 25] ; [32 18],[26.93877551 21.06122449] ; [28.06122449 21.93877551],0
p7,1,0.112406,2.520064,[23 21] ; [18 32],[19.19148936 24.80851064] ; [21.80851064 28.19148936],0
s8,1,0.114471,2.491379,[15 33] ; [ 9 42],[11.63636364 36.36363636] ; [12.36363636 38.63636364],0
b3,1,0.130415,2.28756,[ 6 25] ; [12 21],[ 8.71875 22.28125] ; [ 9.28125 23.71875],0
b2,1,0.130415,2.28756,[ 6 25] ; [12 21],[ 8.71875 22.28125] ; [ 9.28125 23.71875],0
b4,1,0.13783,2.202022,[23 25] ; [32 19],[26.66666667 21.33333333] ; [28.33333333 22.66666667],0
r1,1,0.139454,2.183978,[25 23] ; [34 17],[28.60606061 19.39393939] ; [30.39393939 20.60606061],0
d2,1,0.139743,2.180782,[16 32] ; [24 26],[19.59183673 28.40816327] ; [20.40816327 29.59183673],0
d5,1,0.161145,1.96345,[25 23] ; [33 17],[28.40816327 19.59183673] ; [29.59183673 20.40816327],0
u3,1,0.167975,1.900927,[17  8] ; [ 9 10],[14.77272727 10.22727273] ; [11.22727273  7.77272727],0
a1,1,0.217359,1.521724,[ 3 45] ; [ 7 44],[ 4.84848485 43.15151515] ; [ 5.15151515 45.84848485],0
s2,1,0.221041,1.497602,[18 30] ; [13 37],[15.18367347 32.81632653] ; [15.81632653 34.18367347],0
s5,1,0.252516,1.309329,[11 36] ; [ 7 42],[ 8.8125 38.1875] ; [ 9.1875 39.8125],0
s1,1,0.265356,1.240599,[ 6 42] ; [ 3 47],[ 4.40816327 43.59183673] ; [ 4.59183673 45.40816327],0
v4,1,0.298045,1.082922,[38 10] ; [35 15],[35.75510204 12.24489796] ; [37.24489796 12.75510204],0
a6,1,0.321045,0.984683,[28 20] ; [34 16],[30.36734694 17.63265306] ; [31.63265306 18.36734694],0
s3,1,0.358912,0.841695,[27 21] ; [23 26],[24.74226804 23.25773196] ; [25.25773196 23.74226804],0
s4,1,0.361251,0.833541,[11 37] ; [ 8 43],[ 9.21212121 38.78787879] ; [ 9.78787879 41.21212121],0
n1,1,0.419946,0.650467,[ 6 13] ; [ 8 10],[ 7.18918919 11.81081081] ; [ 6.81081081 11.18918919],0
p1,1,0.424717,0.637227,[ 5 43] ; [ 3 47],[ 3.91836735 44.08163265] ; [ 4.08163265 45.91836735],0
u1,1,0.443562,0.587049,[ 2 46] ; [ 4 47],[ 2.90909091 45.09090909] ; [ 3.09090909 47.90909091],0
p9,1,0.453282,0.562431,[29 19] ; [27 24],[27.15151515 20.84848485] ; [28.84848485 22.15151515],0
d4,1,0.457677,0.55157,[35 13] ; [33 17],[33.30612245 14.69387755] ; [34.69387755 15.30612245],0
p4,1,0.47599,0.508036,[17 30] ; [15 36],[15.34693878 31.65306122] ; [16.65306122 34.34693878],0
r3,1,0.498871,0.457337,[35 13] ; [34 17],[33.45454545 14.54545455] ; [35.54545455 15.45454545],0
r4,1,0.510414,0.433218,[27 21] ; [32 19],[28.60606061 19.39393939] ; [30.39393939 20.60606061],0
b5,1,0.567822,0.32634,[30 18] ; [29 22],[28.60606061 19.39393939] ; [30.39393939 20.60606061],0
n2,1,0.602802,0.27079,[10  9] ; [11  7],[10.78378378  8.21621622] ; [10.21621622  7.78378378],0
p11,1,0.608563,0.262273,[22 26] ; [26 25],[23.27272727 24.72727273] ; [24.72727273 26.27272727],0
d3,1,0.633768,0.226986,[25 22] ; [29 21],[26.16494845 20.83505155] ; [27.83505155 22.16494845],0
d1,1,0.683343,0.166387,[16 32] ; [19 32],[16.96969697 31.03030303] ; [18.03030303 32.96969697],0
a7,1,0.708292,0.139989,[30 18] ; [30 21],[29.09090909 18.90909091] ; [30.90909091 20.09090909],0
s7,1,0.754831,0.097516,[10 34] ; [12 35],[10.63736264 33.36263736] ; [11.36263736 35.63736264],0
b1,1,0.787311,0.072794,[26 22] ; [29 22],[26.66666667 21.33333333] ; [28.33333333 22.66666667],0
p2,1,0.79956,0.064474,[30 18] ; [30 20],[29.3877551 18.6122449] ; [30.6122449 19.3877551],0
s6,1,0.811816,0.056684,[19 29] ; [19 32],[18.42424242 29.57575758] ; [19.57575758 31.42424242],0
u2,1,0.888117,0.019793,[15 10] ; [11  8],[14.77272727 10.22727273] ; [11.22727273  7.77272727],0
p3,1,0.978635,0.000717,[14 34] ; [15 36],[14.06060606 33.93939394] ; [14.93939394 36.06060606],0
v1,1,0.992833,8.1e-05,[15 32] ; [16 34],[15.02061856 31.97938144] ; [15.97938144 34.02061856],0
